"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"11181",14,11,"disamb","fp",72,"disamb fp",3,0,254,254,-0.5,-0.5
"11183",14,1,"disamb","fp",72,"disamb fp",1,0,252,252,0.5,-0.5
"11185",14,5,"disamb","fp",72,"disamb fp",1,0,194,194,0.5,-0.5
"11187",14,14,"disamb","fp",72,"disamb fp",2,0,238,238,0.5,0.5
"11189",14,8,"disamb","fp",72,"disamb fp",4,0,240,240,-0.5,0.5
"12007",15,7,"disamb","fp",73,"disamb fp",4,0,234,234,-0.5,0.5
"12009",15,16,"disamb","fp",73,"disamb fp",1,0,268,268,0.5,-0.5
"12011",15,14,"disamb","fp",73,"disamb fp",3,0,302,302,-0.5,-0.5
"12013",15,3,"disamb","fp",73,"disamb fp",4,0,312,312,-0.5,0.5
"12015",15,19,"disamb","fp",73,"disamb fp",4,0,408,408,-0.5,0.5
"12018",15,11,"disamb","fp",73,"disamb fp",4,0,296,296,-0.5,0.5
"12020",15,20,"disamb","fp",73,"disamb fp",1,0,282,282,0.5,-0.5
"12022",15,8,"disamb","fp",73,"disamb fp",1,0,348,348,0.5,-0.5
"12024",15,17,"disamb","fp",73,"disamb fp",2,0,210,210,0.5,0.5
"12026",15,13,"disamb","fp",73,"disamb fp",2,0,294,294,0.5,0.5
"12028",15,22,"disamb","fp",73,"disamb fp",3,0,376,376,-0.5,-0.5
"12030",15,18,"disamb","fp",73,"disamb fp",3,0,328,328,-0.5,-0.5
"12032",15,6,"disamb","fp",73,"disamb fp",3,0,328,328,-0.5,-0.5
"12034",15,4,"disamb","fp",73,"disamb fp",1,0,460,460,0.5,-0.5
"12037",15,12,"disamb","fp",73,"disamb fp",1,0,232,232,0.5,-0.5
"12040",15,1,"disamb","fp",73,"disamb fp",2,0,254,254,0.5,0.5
"12042",15,23,"disamb","fp",73,"disamb fp",4,0,288,288,-0.5,0.5
"12044",15,2,"disamb","fp",73,"disamb fp",3,0,292,292,-0.5,-0.5
"12046",15,24,"disamb","fp",73,"disamb fp",1,0,236,236,0.5,-0.5
"12049",15,9,"disamb","fp",73,"disamb fp",2,0,382,382,0.5,0.5
"12799",16,12,"disamb","fp",69,"disamb fp",2,0,212,212,0.5,0.5
"12801",16,11,"disamb","fp",69,"disamb fp",1,0,100,100,0.5,-0.5
"12803",16,9,"disamb","fp",69,"disamb fp",3,0,198,198,-0.5,-0.5
"12805",16,14,"disamb","fp",69,"disamb fp",4,0,192,192,-0.5,0.5
"12807",16,20,"disamb","fp",69,"disamb fp",2,0,218,218,0.5,0.5
"12809",16,7,"disamb","fp",69,"disamb fp",1,0,180,180,0.5,-0.5
"12811",16,6,"disamb","fp",69,"disamb fp",4,0,194,194,-0.5,0.5
"12813",16,18,"disamb","fp",69,"disamb fp",4,0,160,160,-0.5,0.5
"12815",16,24,"disamb","fp",69,"disamb fp",2,0,262,262,0.5,0.5
"12817",16,13,"disamb","fp",69,"disamb fp",3,0,240,240,-0.5,-0.5
"12819",16,3,"disamb","fp",69,"disamb fp",1,0,200,200,0.5,-0.5
"12821",16,4,"disamb","fp",69,"disamb fp",2,0,216,216,0.5,0.5
"12823",16,19,"disamb","fp",69,"disamb fp",1,0,220,220,0.5,-0.5
"12825",16,21,"disamb","fp",69,"disamb fp",3,0,712,712,-0.5,-0.5
"12827",16,5,"disamb","fp",69,"disamb fp",3,0,186,186,-0.5,-0.5
"12829",16,15,"disamb","fp",69,"disamb fp",1,0,200,200,0.5,-0.5
"12831",16,22,"disamb","fp",69,"disamb fp",4,0,256,256,-0.5,0.5
"12833",16,17,"disamb","fp",69,"disamb fp",3,0,118,118,-0.5,-0.5
"12835",16,16,"disamb","fp",69,"disamb fp",2,0,294,294,0.5,0.5
"12837",16,8,"disamb","fp",69,"disamb fp",2,0,238,238,0.5,0.5
"12839",16,23,"disamb","fp",69,"disamb fp",1,0,212,212,0.5,-0.5
"12841",16,2,"disamb","fp",69,"disamb fp",4,0,216,216,-0.5,0.5
"12843",16,1,"disamb","fp",69,"disamb fp",3,0,260,260,-0.5,-0.5
"12845",16,10,"disamb","fp",69,"disamb fp",4,0,554,554,-0.5,0.5
"13663",17,8,"disamb","fp",82,"disamb fp",3,0,202,202,-0.5,-0.5
"13665",17,16,"disamb","fp",82,"disamb fp",3,0,456,456,-0.5,-0.5
"13667",17,15,"disamb","fp",82,"disamb fp",2,0,602,602,0.5,0.5
"13669",17,11,"disamb","fp",82,"disamb fp",2,0,576,576,0.5,0.5
"13671",17,1,"disamb","fp",82,"disamb fp",4,0,436,436,-0.5,0.5
"13673",17,9,"disamb","fp",82,"disamb fp",4,0,132,132,-0.5,0.5
"13675",17,2,"disamb","fp",82,"disamb fp",1,0,386,386,0.5,-0.5
"13677",17,20,"disamb","fp",82,"disamb fp",3,0,332,332,-0.5,-0.5
"13679",17,24,"disamb","fp",82,"disamb fp",3,0,282,282,-0.5,-0.5
"13681",17,18,"disamb","fp",82,"disamb fp",1,0,400,400,0.5,-0.5
"13683",17,6,"disamb","fp",82,"disamb fp",1,0,542,542,0.5,-0.5
"13685",17,14,"disamb","fp",82,"disamb fp",1,0,310,310,0.5,-0.5
"13687",17,5,"disamb","fp",82,"disamb fp",4,0,652,652,-0.5,0.5
"13689",17,13,"disamb","fp",82,"disamb fp",4,0,514,514,-0.5,0.5
"13691",17,17,"disamb","fp",82,"disamb fp",4,0,350,350,-0.5,0.5
"13693",17,3,"disamb","fp",82,"disamb fp",2,1,0,NA,0.5,0.5
"13695",17,4,"disamb","fp",82,"disamb fp",3,0,566,566,-0.5,-0.5
"13697",17,12,"disamb","fp",82,"disamb fp",3,0,292,292,-0.5,-0.5
"13699",17,19,"disamb","fp",82,"disamb fp",2,0,244,244,0.5,0.5
"13701",17,22,"disamb","fp",82,"disamb fp",1,0,772,772,0.5,-0.5
"13703",17,23,"disamb","fp",82,"disamb fp",2,0,414,414,0.5,0.5
"13705",17,10,"disamb","fp",82,"disamb fp",1,0,178,178,0.5,-0.5
"13707",17,21,"disamb","fp",82,"disamb fp",4,0,246,246,-0.5,0.5
"13709",17,7,"disamb","fp",82,"disamb fp",2,0,314,314,0.5,0.5
"14527",18,17,"disamb","fp",89,"disamb fp",1,0,206,206,0.5,-0.5
"14529",18,5,"disamb","fp",89,"disamb fp",1,1,0,NA,0.5,-0.5
"14531",18,12,"disamb","fp",89,"disamb fp",4,1,0,NA,-0.5,0.5
"14533",18,24,"disamb","fp",89,"disamb fp",4,1,0,NA,-0.5,0.5
"14535",18,23,"disamb","fp",89,"disamb fp",3,0,294,294,-0.5,-0.5
"14537",18,16,"disamb","fp",89,"disamb fp",4,0,270,270,-0.5,0.5
"14539",18,8,"disamb","fp",89,"disamb fp",4,0,242,242,-0.5,0.5
"14541",18,1,"disamb","fp",89,"disamb fp",1,0,422,422,0.5,-0.5
"14543",18,15,"disamb","fp",89,"disamb fp",3,1,0,NA,-0.5,-0.5
"14545",18,14,"disamb","fp",89,"disamb fp",2,1,0,NA,0.5,0.5
"14547",18,3,"disamb","fp",89,"disamb fp",3,0,218,218,-0.5,-0.5
"14549",18,18,"disamb","fp",89,"disamb fp",2,0,244,244,0.5,0.5
"14551",18,21,"disamb","fp",89,"disamb fp",1,0,198,198,0.5,-0.5
"14553",18,2,"disamb","fp",89,"disamb fp",2,0,246,246,0.5,0.5
"14555",18,13,"disamb","fp",89,"disamb fp",1,0,854,854,0.5,-0.5
"14557",18,20,"disamb","fp",89,"disamb fp",4,0,234,234,-0.5,0.5
"14559",18,4,"disamb","fp",89,"disamb fp",4,1,0,NA,-0.5,0.5
"14561",18,7,"disamb","fp",89,"disamb fp",3,0,200,200,-0.5,-0.5
"14563",18,6,"disamb","fp",89,"disamb fp",2,0,270,270,0.5,0.5
"14565",18,10,"disamb","fp",89,"disamb fp",2,0,264,264,0.5,0.5
"14567",18,22,"disamb","fp",89,"disamb fp",2,0,256,256,0.5,0.5
"14569",18,9,"disamb","fp",89,"disamb fp",1,0,208,208,0.5,-0.5
"14571",18,19,"disamb","fp",89,"disamb fp",3,0,238,238,-0.5,-0.5
"14573",18,11,"disamb","fp",89,"disamb fp",3,0,176,176,-0.5,-0.5
"15392",19,8,"disamb","fp",53,"disamb fp",1,0,638,638,0.5,-0.5
"15394",19,7,"disamb","fp",53,"disamb fp",4,0,208,208,-0.5,0.5
"15396",19,11,"disamb","fp",53,"disamb fp",4,0,168,168,-0.5,0.5
"15398",19,20,"disamb","fp",53,"disamb fp",1,0,516,516,0.5,-0.5
"15400",19,21,"disamb","fp",53,"disamb fp",2,0,686,686,0.5,0.5
"15402",19,19,"disamb","fp",53,"disamb fp",4,0,180,180,-0.5,0.5
"15404",19,5,"disamb","fp",53,"disamb fp",2,0,266,266,0.5,0.5
"15406",19,12,"disamb","fp",53,"disamb fp",1,1,0,NA,0.5,-0.5
"15408",19,2,"disamb","fp",53,"disamb fp",3,0,164,164,-0.5,-0.5
"15410",19,13,"disamb","fp",53,"disamb fp",2,0,302,302,0.5,0.5
"15412",19,17,"disamb","fp",53,"disamb fp",2,0,322,322,0.5,0.5
"15414",19,6,"disamb","fp",53,"disamb fp",3,0,326,326,-0.5,-0.5
"15416",19,18,"disamb","fp",53,"disamb fp",3,0,308,308,-0.5,-0.5
"15418",19,3,"disamb","fp",53,"disamb fp",4,1,0,NA,-0.5,0.5
"15420",19,24,"disamb","fp",53,"disamb fp",1,1,0,NA,0.5,-0.5
"15422",19,1,"disamb","fp",53,"disamb fp",2,0,274,274,0.5,0.5
"15424",19,9,"disamb","fp",53,"disamb fp",2,0,522,522,0.5,0.5
"15426",19,10,"disamb","fp",53,"disamb fp",3,0,212,212,-0.5,-0.5
"15428",19,23,"disamb","fp",53,"disamb fp",4,0,266,266,-0.5,0.5
"15430",19,4,"disamb","fp",53,"disamb fp",1,0,124,124,0.5,-0.5
"15432",19,14,"disamb","fp",53,"disamb fp",3,0,276,276,-0.5,-0.5
"15434",19,22,"disamb","fp",53,"disamb fp",3,0,234,234,-0.5,-0.5
"15436",19,16,"disamb","fp",53,"disamb fp",1,0,194,194,0.5,-0.5
"15438",19,15,"disamb","fp",53,"disamb fp",4,0,184,184,-0.5,0.5
"16256",20,6,"disamb","fp",81,"disamb fp",4,0,268,268,-0.5,0.5
"16258",20,12,"disamb","fp",81,"disamb fp",2,1,0,NA,0.5,0.5
"16260",20,4,"disamb","fp",81,"disamb fp",2,0,378,378,0.5,0.5
"16262",20,19,"disamb","fp",81,"disamb fp",1,0,174,174,0.5,-0.5
"16264",20,7,"disamb","fp",81,"disamb fp",1,0,146,146,0.5,-0.5
"16266",20,22,"disamb","fp",81,"disamb fp",4,1,0,NA,-0.5,0.5
"16268",20,14,"disamb","fp",81,"disamb fp",4,0,188,188,-0.5,0.5
"16270",20,2,"disamb","fp",81,"disamb fp",4,0,194,194,-0.5,0.5
"16272",20,8,"disamb","fp",81,"disamb fp",2,0,206,206,0.5,0.5
"16274",20,10,"disamb","fp",81,"disamb fp",4,0,180,180,-0.5,0.5
"16276",20,23,"disamb","fp",81,"disamb fp",1,0,232,232,0.5,-0.5
"16278",20,13,"disamb","fp",81,"disamb fp",3,0,204,204,-0.5,-0.5
"16280",20,3,"disamb","fp",81,"disamb fp",1,0,166,166,0.5,-0.5
"16282",20,5,"disamb","fp",81,"disamb fp",3,1,0,NA,-0.5,-0.5
"16284",20,21,"disamb","fp",81,"disamb fp",3,0,378,378,-0.5,-0.5
"16286",20,18,"disamb","fp",81,"disamb fp",4,0,182,182,-0.5,0.5
"16288",20,9,"disamb","fp",81,"disamb fp",3,0,208,208,-0.5,-0.5
"16290",20,17,"disamb","fp",81,"disamb fp",3,0,346,346,-0.5,-0.5
"16292",20,11,"disamb","fp",81,"disamb fp",1,0,334,334,0.5,-0.5
"16294",20,1,"disamb","fp",81,"disamb fp",3,0,190,190,-0.5,-0.5
"16296",20,24,"disamb","fp",81,"disamb fp",2,0,212,212,0.5,0.5
"16298",20,16,"disamb","fp",81,"disamb fp",2,0,130,130,0.5,0.5
"16300",20,15,"disamb","fp",81,"disamb fp",1,0,444,444,0.5,-0.5
"16302",20,20,"disamb","fp",81,"disamb fp",2,0,216,216,0.5,0.5
"17120",21,4,"disamb","fp",86,"disamb fp",3,0,160,160,-0.5,-0.5
"17122",21,23,"disamb","fp",86,"disamb fp",2,0,596,596,0.5,0.5
"17124",21,22,"disamb","fp",86,"disamb fp",1,0,196,196,0.5,-0.5
"17126",21,2,"disamb","fp",86,"disamb fp",1,0,442,442,0.5,-0.5
"17128",21,10,"disamb","fp",86,"disamb fp",1,0,292,292,0.5,-0.5
"17130",21,12,"disamb","fp",86,"disamb fp",3,0,272,272,-0.5,-0.5
"17132",21,18,"disamb","fp",86,"disamb fp",1,0,92,92,0.5,-0.5
"17134",21,21,"disamb","fp",86,"disamb fp",4,0,192,192,-0.5,0.5
"17136",21,7,"disamb","fp",86,"disamb fp",2,0,286,286,0.5,0.5
"17138",21,14,"disamb","fp",86,"disamb fp",1,0,158,158,0.5,-0.5
"17140",21,15,"disamb","fp",86,"disamb fp",2,0,330,330,0.5,0.5
"17142",21,17,"disamb","fp",86,"disamb fp",4,0,362,362,-0.5,0.5
"17144",21,16,"disamb","fp",86,"disamb fp",3,0,288,288,-0.5,-0.5
"17146",21,20,"disamb","fp",86,"disamb fp",3,0,156,156,-0.5,-0.5
"17148",21,6,"disamb","fp",86,"disamb fp",1,0,202,202,0.5,-0.5
"17150",21,3,"disamb","fp",86,"disamb fp",2,0,332,332,0.5,0.5
"17152",21,9,"disamb","fp",86,"disamb fp",4,0,314,314,-0.5,0.5
"17154",21,19,"disamb","fp",86,"disamb fp",2,0,496,496,0.5,0.5
"17156",21,8,"disamb","fp",86,"disamb fp",3,0,150,150,-0.5,-0.5
"17158",21,5,"disamb","fp",86,"disamb fp",4,0,376,376,-0.5,0.5
"17160",21,24,"disamb","fp",86,"disamb fp",3,1,0,NA,-0.5,-0.5
"17162",21,1,"disamb","fp",86,"disamb fp",4,0,290,290,-0.5,0.5
"17164",21,11,"disamb","fp",86,"disamb fp",2,0,222,222,0.5,0.5
"17166",21,13,"disamb","fp",86,"disamb fp",4,0,168,168,-0.5,0.5
"17983",22,4,"disamb","fp",53,"disamb fp",4,0,458,458,-0.5,0.5
"17985",22,2,"disamb","fp",53,"disamb fp",2,0,480,480,0.5,0.5
"17987",22,16,"disamb","fp",53,"disamb fp",4,0,324,324,-0.5,0.5
"17989",22,7,"disamb","fp",53,"disamb fp",3,0,290,290,-0.5,-0.5
"17991",22,12,"disamb","fp",53,"disamb fp",4,0,294,294,-0.5,0.5
"17993",22,20,"disamb","fp",53,"disamb fp",4,0,330,330,-0.5,0.5
"17995",22,24,"disamb","fp",53,"disamb fp",4,0,372,372,-0.5,0.5
"17997",22,15,"disamb","fp",53,"disamb fp",3,0,294,294,-0.5,-0.5
"17999",22,22,"disamb","fp",53,"disamb fp",2,0,292,292,0.5,0.5
"18001",22,11,"disamb","fp",53,"disamb fp",3,0,320,320,-0.5,-0.5
"18003",22,19,"disamb","fp",53,"disamb fp",3,0,646,646,-0.5,-0.5
"18005",22,21,"disamb","fp",53,"disamb fp",1,0,312,312,0.5,-0.5
"18007",22,8,"disamb","fp",53,"disamb fp",4,0,466,466,-0.5,0.5
"18009",22,23,"disamb","fp",53,"disamb fp",3,0,602,602,-0.5,-0.5
"18011",22,14,"disamb","fp",53,"disamb fp",2,0,342,342,0.5,0.5
"18013",22,9,"disamb","fp",53,"disamb fp",1,0,302,302,0.5,-0.5
"18015",22,1,"disamb","fp",53,"disamb fp",1,0,776,776,0.5,-0.5
"18017",22,3,"disamb","fp",53,"disamb fp",3,0,638,638,-0.5,-0.5
"18019",22,5,"disamb","fp",53,"disamb fp",1,0,242,242,0.5,-0.5
"18021",22,13,"disamb","fp",53,"disamb fp",1,0,530,530,0.5,-0.5
"18023",22,6,"disamb","fp",53,"disamb fp",2,0,428,428,0.5,0.5
"18025",22,18,"disamb","fp",53,"disamb fp",2,0,256,256,0.5,0.5
"18027",22,10,"disamb","fp",53,"disamb fp",2,0,268,268,0.5,0.5
"18029",22,17,"disamb","fp",53,"disamb fp",1,0,294,294,0.5,-0.5
"18847",23,20,"disamb","fp",79,"disamb fp",2,0,551,551,0.5,0.5
"18849",23,23,"disamb","fp",79,"disamb fp",1,0,244,244,0.5,-0.5
"18851",23,16,"disamb","fp",79,"disamb fp",2,0,571,571,0.5,0.5
"18853",23,8,"disamb","fp",79,"disamb fp",2,0,446,446,0.5,0.5
"18855",23,5,"disamb","fp",79,"disamb fp",3,0,509,509,-0.5,-0.5
"18857",23,7,"disamb","fp",79,"disamb fp",1,0,223,223,0.5,-0.5
"18859",23,2,"disamb","fp",79,"disamb fp",4,0,151,151,-0.5,0.5
"18861",23,21,"disamb","fp",79,"disamb fp",3,0,209,209,-0.5,-0.5
"18863",23,6,"disamb","fp",79,"disamb fp",4,0,273,273,-0.5,0.5
"18865",23,17,"disamb","fp",79,"disamb fp",3,0,381,381,-0.5,-0.5
"18867",23,12,"disamb","fp",79,"disamb fp",2,0,158,158,0.5,0.5
"18869",23,13,"disamb","fp",79,"disamb fp",3,0,252,252,-0.5,-0.5
"18871",23,24,"disamb","fp",79,"disamb fp",2,1,0,NA,0.5,0.5
"18873",23,11,"disamb","fp",79,"disamb fp",1,0,292,292,0.5,-0.5
"18875",23,4,"disamb","fp",79,"disamb fp",2,0,495,495,0.5,0.5
"18877",23,22,"disamb","fp",79,"disamb fp",4,0,263,263,-0.5,0.5
"18879",23,14,"disamb","fp",79,"disamb fp",4,0,303,303,-0.5,0.5
"18881",23,3,"disamb","fp",79,"disamb fp",1,1,0,NA,0.5,-0.5
"18883",23,9,"disamb","fp",79,"disamb fp",3,0,224,224,-0.5,-0.5
"18885",23,15,"disamb","fp",79,"disamb fp",1,0,137,137,0.5,-0.5
"18887",23,1,"disamb","fp",79,"disamb fp",3,0,180,180,-0.5,-0.5
"18889",23,10,"disamb","fp",79,"disamb fp",4,0,226,226,-0.5,0.5
"18891",23,18,"disamb","fp",79,"disamb fp",4,0,184,184,-0.5,0.5
"18893",23,19,"disamb","fp",79,"disamb fp",1,0,315,315,0.5,-0.5
"19711",24,11,"disamb","fp",86,"disamb fp",4,0,420,420,-0.5,0.5
"19714",24,13,"disamb","fp",86,"disamb fp",2,0,280,280,0.5,0.5
"19716",24,4,"disamb","fp",86,"disamb fp",1,0,260,260,0.5,-0.5
"19718",24,12,"disamb","fp",86,"disamb fp",1,0,352,352,0.5,-0.5
"19720",24,16,"disamb","fp",86,"disamb fp",1,0,574,574,0.5,-0.5
"19722",24,1,"disamb","fp",86,"disamb fp",2,0,288,288,0.5,0.5
"19724",24,2,"disamb","fp",86,"disamb fp",3,0,338,338,-0.5,-0.5
"19726",24,18,"disamb","fp",86,"disamb fp",3,0,310,310,-0.5,-0.5
"19728",24,6,"disamb","fp",86,"disamb fp",3,0,648,648,-0.5,-0.5
"19730",24,14,"disamb","fp",86,"disamb fp",3,0,334,334,-0.5,-0.5
"19732",24,23,"disamb","fp",86,"disamb fp",4,0,420,420,-0.5,0.5
"19734",24,8,"disamb","fp",86,"disamb fp",1,0,354,354,0.5,-0.5
"19736",24,10,"disamb","fp",86,"disamb fp",3,0,268,268,-0.5,-0.5
"19738",24,7,"disamb","fp",86,"disamb fp",4,0,304,304,-0.5,0.5
"19740",24,20,"disamb","fp",86,"disamb fp",1,0,624,624,0.5,-0.5
"19742",24,5,"disamb","fp",86,"disamb fp",2,0,528,528,0.5,0.5
"19744",24,17,"disamb","fp",86,"disamb fp",2,0,348,348,0.5,0.5
"19746",24,24,"disamb","fp",86,"disamb fp",1,0,288,288,0.5,-0.5
"19748",24,9,"disamb","fp",86,"disamb fp",2,0,352,352,0.5,0.5
"19750",24,19,"disamb","fp",86,"disamb fp",4,0,296,296,-0.5,0.5
"19752",24,3,"disamb","fp",86,"disamb fp",4,0,350,350,-0.5,0.5
"19754",24,22,"disamb","fp",86,"disamb fp",3,0,224,224,-0.5,-0.5
"19756",24,15,"disamb","fp",86,"disamb fp",4,0,742,742,-0.5,0.5
"20558",25,2,"disamb","fp",52,"disamb fp",4,0,132,132,-0.5,0.5
"20560",25,5,"disamb","fp",52,"disamb fp",3,0,162,162,-0.5,-0.5
"20562",25,17,"disamb","fp",52,"disamb fp",3,0,214,214,-0.5,-0.5
"20564",25,10,"disamb","fp",52,"disamb fp",4,0,186,186,-0.5,0.5
"20566",25,23,"disamb","fp",52,"disamb fp",1,0,278,278,0.5,-0.5
"20568",25,18,"disamb","fp",52,"disamb fp",4,0,172,172,-0.5,0.5
"20570",25,14,"disamb","fp",52,"disamb fp",4,0,186,186,-0.5,0.5
"20572",25,6,"disamb","fp",52,"disamb fp",4,0,162,162,-0.5,0.5
"20574",25,16,"disamb","fp",52,"disamb fp",2,0,184,184,0.5,0.5
"20576",25,20,"disamb","fp",52,"disamb fp",2,0,214,214,0.5,0.5
"20578",25,24,"disamb","fp",52,"disamb fp",2,0,188,188,0.5,0.5
"20580",25,22,"disamb","fp",52,"disamb fp",4,0,144,144,-0.5,0.5
"20582",25,9,"disamb","fp",52,"disamb fp",3,0,412,412,-0.5,-0.5
"20584",25,7,"disamb","fp",52,"disamb fp",1,0,148,148,0.5,-0.5
"20586",25,15,"disamb","fp",52,"disamb fp",1,0,188,188,0.5,-0.5
"20588",25,12,"disamb","fp",52,"disamb fp",2,0,222,222,0.5,0.5
"20590",25,3,"disamb","fp",52,"disamb fp",1,0,156,156,0.5,-0.5
"20592",25,4,"disamb","fp",52,"disamb fp",2,0,454,454,0.5,0.5
"20594",25,19,"disamb","fp",52,"disamb fp",1,0,184,184,0.5,-0.5
"20596",25,21,"disamb","fp",52,"disamb fp",3,0,422,422,-0.5,-0.5
"20598",25,11,"disamb","fp",52,"disamb fp",1,0,190,190,0.5,-0.5
"20600",25,1,"disamb","fp",52,"disamb fp",3,0,330,330,-0.5,-0.5
"20602",25,13,"disamb","fp",52,"disamb fp",3,0,388,388,-0.5,-0.5
"20604",25,8,"disamb","fp",52,"disamb fp",2,0,198,198,0.5,0.5
"21422",26,14,"disamb","fp",83,"disamb fp",1,0,322,322,0.5,-0.5
"21424",26,17,"disamb","fp",83,"disamb fp",4,0,206,206,-0.5,0.5
"21426",26,20,"disamb","fp",83,"disamb fp",3,0,274,274,-0.5,-0.5
"21428",26,6,"disamb","fp",83,"disamb fp",1,0,484,484,0.5,-0.5
"21430",26,15,"disamb","fp",83,"disamb fp",2,0,378,378,0.5,0.5
"21432",26,23,"disamb","fp",83,"disamb fp",2,0,276,276,0.5,0.5
"21434",26,16,"disamb","fp",83,"disamb fp",3,0,272,272,-0.5,-0.5
"21436",26,21,"disamb","fp",83,"disamb fp",4,0,326,326,-0.5,0.5
"21438",26,24,"disamb","fp",83,"disamb fp",3,0,172,172,-0.5,-0.5
"21440",26,12,"disamb","fp",83,"disamb fp",3,0,232,232,-0.5,-0.5
"21442",26,4,"disamb","fp",83,"disamb fp",3,0,332,332,-0.5,-0.5
"21444",26,18,"disamb","fp",83,"disamb fp",1,0,300,300,0.5,-0.5
"21446",26,11,"disamb","fp",83,"disamb fp",2,0,324,324,0.5,0.5
"21448",26,7,"disamb","fp",83,"disamb fp",2,0,592,592,0.5,0.5
"21450",26,1,"disamb","fp",83,"disamb fp",4,0,296,296,-0.5,0.5
"21452",26,9,"disamb","fp",83,"disamb fp",4,0,496,496,-0.5,0.5
"21454",26,3,"disamb","fp",83,"disamb fp",2,0,290,290,0.5,0.5
"21456",26,19,"disamb","fp",83,"disamb fp",2,0,284,284,0.5,0.5
"21458",26,2,"disamb","fp",83,"disamb fp",1,0,326,326,0.5,-0.5
"21460",26,8,"disamb","fp",83,"disamb fp",3,0,282,282,-0.5,-0.5
"21462",26,5,"disamb","fp",83,"disamb fp",4,0,554,554,-0.5,0.5
"21464",26,22,"disamb","fp",83,"disamb fp",1,0,312,312,0.5,-0.5
"21466",26,10,"disamb","fp",83,"disamb fp",1,0,424,424,0.5,-0.5
"21468",26,13,"disamb","fp",83,"disamb fp",4,0,518,518,-0.5,0.5
"22286",27,1,"disamb","fp",85,"disamb fp",1,0,354,354,0.5,-0.5
"22288",27,22,"disamb","fp",85,"disamb fp",2,0,452,452,0.5,0.5
"22290",27,6,"disamb","fp",85,"disamb fp",2,0,392,392,0.5,0.5
"22292",27,2,"disamb","fp",85,"disamb fp",2,0,700,700,0.5,0.5
"22294",27,7,"disamb","fp",85,"disamb fp",3,0,264,264,-0.5,-0.5
"22296",27,19,"disamb","fp",85,"disamb fp",3,0,216,216,-0.5,-0.5
"22298",27,10,"disamb","fp",85,"disamb fp",2,0,580,580,0.5,0.5
"22300",27,24,"disamb","fp",85,"disamb fp",4,0,214,214,-0.5,0.5
"22302",27,17,"disamb","fp",85,"disamb fp",1,0,174,174,0.5,-0.5
"22304",27,3,"disamb","fp",85,"disamb fp",3,1,0,NA,-0.5,-0.5
"22306",27,13,"disamb","fp",85,"disamb fp",1,0,256,256,0.5,-0.5
"22308",27,8,"disamb","fp",85,"disamb fp",4,0,304,304,-0.5,0.5
"22310",27,21,"disamb","fp",85,"disamb fp",1,0,386,386,0.5,-0.5
"22312",27,4,"disamb","fp",85,"disamb fp",4,0,266,266,-0.5,0.5
"22314",27,9,"disamb","fp",85,"disamb fp",1,0,484,484,0.5,-0.5
"22316",27,12,"disamb","fp",85,"disamb fp",4,0,238,238,-0.5,0.5
"22318",27,16,"disamb","fp",85,"disamb fp",4,1,0,NA,-0.5,0.5
"22320",27,20,"disamb","fp",85,"disamb fp",4,0,204,204,-0.5,0.5
"22322",27,15,"disamb","fp",85,"disamb fp",3,0,310,310,-0.5,-0.5
"22324",27,23,"disamb","fp",85,"disamb fp",3,0,322,322,-0.5,-0.5
"22326",27,14,"disamb","fp",85,"disamb fp",2,0,216,216,0.5,0.5
"22328",27,11,"disamb","fp",85,"disamb fp",3,0,794,794,-0.5,-0.5
"22330",27,5,"disamb","fp",85,"disamb fp",1,0,290,290,0.5,-0.5
"22332",27,18,"disamb","fp",85,"disamb fp",2,0,166,166,0.5,0.5
"23150",28,4,"disamb","fp",63,"disamb fp",1,0,96,96,0.5,-0.5
"23152",28,8,"disamb","fp",63,"disamb fp",1,0,166,166,0.5,-0.5
"23154",28,24,"disamb","fp",63,"disamb fp",1,0,408,408,0.5,-0.5
"23156",28,3,"disamb","fp",63,"disamb fp",4,0,344,344,-0.5,0.5
"23158",28,7,"disamb","fp",63,"disamb fp",4,0,346,346,-0.5,0.5
"23160",28,5,"disamb","fp",63,"disamb fp",2,0,432,432,0.5,0.5
"23162",28,21,"disamb","fp",63,"disamb fp",2,0,434,434,0.5,0.5
"23164",28,12,"disamb","fp",63,"disamb fp",1,0,236,236,0.5,-0.5
"23166",28,22,"disamb","fp",63,"disamb fp",3,0,318,318,-0.5,-0.5
"23168",28,14,"disamb","fp",63,"disamb fp",3,0,308,308,-0.5,-0.5
"23170",28,10,"disamb","fp",63,"disamb fp",3,0,240,240,-0.5,-0.5
"23172",28,11,"disamb","fp",63,"disamb fp",4,0,394,394,-0.5,0.5
"23174",28,20,"disamb","fp",63,"disamb fp",1,0,296,296,0.5,-0.5
"23176",28,1,"disamb","fp",63,"disamb fp",2,0,200,200,0.5,0.5
"23178",28,23,"disamb","fp",63,"disamb fp",4,0,408,408,-0.5,0.5
"23180",28,18,"disamb","fp",63,"disamb fp",3,0,526,526,-0.5,-0.5
"23182",28,17,"disamb","fp",63,"disamb fp",2,0,278,278,0.5,0.5
"23184",28,13,"disamb","fp",63,"disamb fp",2,0,238,238,0.5,0.5
"23186",28,19,"disamb","fp",63,"disamb fp",4,0,442,442,-0.5,0.5
