"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"420",27719,"Native",18,4,"reflexive","tt","reflexive tt",4,0,462,462,0.5,0.5
"421",27721,"Native",18,18,"reflexive","tt","reflexive tt",2,0,687,687,0.5,0.5
"422",27723,"Native",18,11,"reflexive","tt","reflexive tt",3,1,0,NA,0.5,0.5
"423",27725,"Native",18,2,"reflexive","tt","reflexive tt",2,0,264,264,0.5,0.5
"424",27727,"Native",18,1,"reflexive","tt","reflexive tt",1,0,235,235,0.5,0.5
"425",27729,"Native",18,21,"reflexive","tt","reflexive tt",1,0,123,123,0.5,0.5
"426",27731,"Native",18,10,"reflexive","tt","reflexive tt",2,0,171,171,0.5,0.5
"427",27733,"Native",18,14,"reflexive","tt","reflexive tt",2,0,135,135,0.5,0.5
"428",27735,"Native",18,15,"reflexive","tt","reflexive tt",3,0,333,333,0.5,0.5
"429",27737,"Native",18,22,"reflexive","tt","reflexive tt",2,0,390,390,0.5,0.5
"430",27739,"Native",18,7,"reflexive","tt","reflexive tt",3,1,0,NA,0.5,0.5
"431",27741,"Native",18,24,"reflexive","tt","reflexive tt",4,0,142,142,0.5,0.5
"432",27743,"Native",18,3,"reflexive","tt","reflexive tt",3,0,312,312,0.5,0.5
"433",27745,"Native",19,14,"reflexive","tt","reflexive tt",3,0,258,258,0.5,0.5
"434",27747,"Native",19,3,"reflexive","tt","reflexive tt",4,0,737,737,0.5,0.5
"435",27749,"Native",19,17,"reflexive","tt","reflexive tt",2,0,142,142,0.5,0.5
"436",27751,"Native",19,24,"reflexive","tt","reflexive tt",1,0,409,409,0.5,0.5
"437",27753,"Native",19,19,"reflexive","tt","reflexive tt",4,0,286,286,0.5,0.5
"438",27755,"Native",19,22,"reflexive","tt","reflexive tt",3,0,615,615,0.5,0.5
"439",27757,"Native",19,21,"reflexive","tt","reflexive tt",2,0,205,205,0.5,0.5
"440",27759,"Native",19,15,"reflexive","tt","reflexive tt",4,0,271,271,0.5,0.5
"441",27761,"Native",19,7,"reflexive","tt","reflexive tt",4,0,670,670,0.5,0.5
"442",27763,"Native",19,6,"reflexive","tt","reflexive tt",3,0,401,401,0.5,0.5
"443",27765,"Native",19,1,"reflexive","tt","reflexive tt",2,0,205,205,0.5,0.5
"444",27767,"Native",19,8,"reflexive","tt","reflexive tt",1,0,490,490,0.5,0.5
"445",27769,"Native",19,23,"reflexive","tt","reflexive tt",4,0,558,558,0.5,0.5
"446",27771,"Native",19,16,"reflexive","tt","reflexive tt",1,0,95,95,0.5,0.5
"447",27773,"Native",19,13,"reflexive","tt","reflexive tt",2,0,125,125,0.5,0.5
"448",27775,"Native",19,9,"reflexive","tt","reflexive tt",2,0,688,688,0.5,0.5
"449",27777,"Native",19,2,"reflexive","tt","reflexive tt",3,0,313,313,0.5,0.5
"450",27779,"Native",19,10,"reflexive","tt","reflexive tt",3,0,598,598,0.5,0.5
"451",27781,"Native",19,20,"reflexive","tt","reflexive tt",1,0,167,167,0.5,0.5
"452",27783,"Native",19,5,"reflexive","tt","reflexive tt",2,0,207,207,0.5,0.5
"453",27785,"Native",19,11,"reflexive","tt","reflexive tt",4,0,255,255,0.5,0.5
"454",27787,"Native",19,18,"reflexive","tt","reflexive tt",3,0,457,457,0.5,0.5
"455",27789,"Native",19,4,"reflexive","tt","reflexive tt",1,0,405,405,0.5,0.5
"456",27791,"Native",19,12,"reflexive","tt","reflexive tt",1,0,137,137,0.5,0.5
"457",27794,"Native",20,21,"reflexive","tt","reflexive tt",3,0,531,531,0.5,0.5
"458",27796,"Native",20,20,"reflexive","tt","reflexive tt",2,0,838,838,0.5,0.5
"459",27798,"Native",20,22,"reflexive","tt","reflexive tt",4,0,186,186,0.5,0.5
"460",27800,"Native",20,12,"reflexive","tt","reflexive tt",2,0,378,378,0.5,0.5
"461",27802,"Native",20,11,"reflexive","tt","reflexive tt",1,0,142,142,0.5,0.5
"462",27804,"Native",20,5,"reflexive","tt","reflexive tt",3,0,369,369,0.5,0.5
"463",27806,"Native",20,1,"reflexive","tt","reflexive tt",3,0,161,161,0.5,0.5
"464",27808,"Native",20,23,"reflexive","tt","reflexive tt",1,0,441,441,0.5,0.5
"465",27810,"Native",20,9,"reflexive","tt","reflexive tt",3,0,154,154,0.5,0.5
"466",27812,"Native",20,14,"reflexive","tt","reflexive tt",4,0,143,143,0.5,0.5
"467",27814,"Native",20,17,"reflexive","tt","reflexive tt",3,0,163,163,0.5,0.5
"468",27816,"Native",20,19,"reflexive","tt","reflexive tt",1,0,159,159,0.5,0.5
"469",27818,"Native",20,24,"reflexive","tt","reflexive tt",2,0,156,156,0.5,0.5
"470",27820,"Native",20,13,"reflexive","tt","reflexive tt",3,0,159,159,0.5,0.5
"471",27822,"Native",20,4,"reflexive","tt","reflexive tt",2,0,146,146,0.5,0.5
"472",27824,"Native",20,10,"reflexive","tt","reflexive tt",4,0,537,537,0.5,0.5
"473",27826,"Native",20,18,"reflexive","tt","reflexive tt",4,1,0,NA,0.5,0.5
"474",27828,"Native",20,7,"reflexive","tt","reflexive tt",1,0,155,155,0.5,0.5
"475",27830,"Native",20,15,"reflexive","tt","reflexive tt",1,0,164,164,0.5,0.5
"476",27832,"Native",20,8,"reflexive","tt","reflexive tt",2,1,0,NA,0.5,0.5
"477",27834,"Native",20,16,"reflexive","tt","reflexive tt",2,0,179,179,0.5,0.5
"478",27836,"Native",20,6,"reflexive","tt","reflexive tt",4,0,328,328,0.5,0.5
"479",27838,"Native",20,3,"reflexive","tt","reflexive tt",1,0,510,510,0.5,0.5
"480",27840,"Native",20,2,"reflexive","tt","reflexive tt",4,0,158,158,0.5,0.5
"481",27841,"Native",21,22,"reflexive","tt","reflexive tt",1,0,176,176,0.5,0.5
"482",27843,"Native",21,19,"reflexive","tt","reflexive tt",2,0,178,178,0.5,0.5
"483",27845,"Native",21,5,"reflexive","tt","reflexive tt",4,0,278,278,0.5,0.5
"484",27847,"Native",21,15,"reflexive","tt","reflexive tt",2,0,434,434,0.5,0.5
"485",27849,"Native",21,2,"reflexive","tt","reflexive tt",1,0,350,350,0.5,0.5
"486",27851,"Native",21,13,"reflexive","tt","reflexive tt",4,0,224,224,0.5,0.5
"487",27853,"Native",21,9,"reflexive","tt","reflexive tt",4,0,308,308,0.5,0.5
"488",27855,"Native",21,14,"reflexive","tt","reflexive tt",1,0,202,202,0.5,0.5
"489",27857,"Native",21,21,"reflexive","tt","reflexive tt",4,0,292,292,0.5,0.5
"490",27859,"Native",21,8,"reflexive","tt","reflexive tt",3,0,482,482,0.5,0.5
"491",27861,"Native",21,17,"reflexive","tt","reflexive tt",4,0,342,342,0.5,0.5
"492",27863,"Native",21,1,"reflexive","tt","reflexive tt",4,0,164,164,0.5,0.5
"493",27865,"Native",21,20,"reflexive","tt","reflexive tt",3,0,182,182,0.5,0.5
"494",27867,"Native",21,7,"reflexive","tt","reflexive tt",2,1,0,NA,0.5,0.5
"495",27869,"Native",21,4,"reflexive","tt","reflexive tt",3,0,184,184,0.5,0.5
"496",27871,"Native",21,10,"reflexive","tt","reflexive tt",1,1,0,NA,0.5,0.5
"497",27873,"Native",21,16,"reflexive","tt","reflexive tt",3,0,244,244,0.5,0.5
"498",27875,"Native",21,23,"reflexive","tt","reflexive tt",2,0,180,180,0.5,0.5
"499",27877,"Native",21,18,"reflexive","tt","reflexive tt",1,0,296,296,0.5,0.5
"500",27879,"Native",21,11,"reflexive","tt","reflexive tt",2,1,0,NA,0.5,0.5
"501",27881,"Native",21,3,"reflexive","tt","reflexive tt",2,0,230,230,0.5,0.5
"502",27883,"Native",21,24,"reflexive","tt","reflexive tt",3,0,376,376,0.5,0.5
"503",27885,"Native",21,12,"reflexive","tt","reflexive tt",3,1,0,NA,0.5,0.5
"504",27887,"Native",21,6,"reflexive","tt","reflexive tt",1,1,0,NA,0.5,0.5
"505",27889,"Native",22,22,"reflexive","tt","reflexive tt",2,0,338,338,0.5,0.5
"506",27891,"Native",22,18,"reflexive","tt","reflexive tt",2,0,184,184,0.5,0.5
"507",27893,"Native",22,8,"reflexive","tt","reflexive tt",4,0,335,335,0.5,0.5
"508",27895,"Native",22,4,"reflexive","tt","reflexive tt",4,0,755,755,0.5,0.5
"509",27897,"Native",22,9,"reflexive","tt","reflexive tt",1,0,152,152,0.5,0.5
"510",27899,"Native",22,5,"reflexive","tt","reflexive tt",1,0,180,180,0.5,0.5
"511",27901,"Native",22,2,"reflexive","tt","reflexive tt",2,0,241,241,0.5,0.5
"512",27903,"Native",22,15,"reflexive","tt","reflexive tt",3,0,181,181,0.5,0.5
"513",27905,"Native",22,19,"reflexive","tt","reflexive tt",3,0,172,172,0.5,0.5
"514",27907,"Native",22,3,"reflexive","tt","reflexive tt",3,0,151,151,0.5,0.5
"515",27909,"Native",22,6,"reflexive","tt","reflexive tt",2,0,154,154,0.5,0.5
"516",27911,"Native",22,1,"reflexive","tt","reflexive tt",1,0,176,176,0.5,0.5
"517",27913,"Native",22,13,"reflexive","tt","reflexive tt",1,0,166,166,0.5,0.5
"518",27915,"Native",22,14,"reflexive","tt","reflexive tt",2,0,179,179,0.5,0.5
"519",27917,"Native",22,12,"reflexive","tt","reflexive tt",4,0,284,284,0.5,0.5
"520",27919,"Native",22,11,"reflexive","tt","reflexive tt",3,0,174,174,0.5,0.5
"521",27921,"Native",22,24,"reflexive","tt","reflexive tt",4,1,0,NA,0.5,0.5
"522",27923,"Native",22,20,"reflexive","tt","reflexive tt",4,0,165,165,0.5,0.5
"523",27925,"Native",22,17,"reflexive","tt","reflexive tt",1,0,195,195,0.5,0.5
"524",27927,"Native",22,7,"reflexive","tt","reflexive tt",3,0,203,203,0.5,0.5
"525",27929,"Native",22,21,"reflexive","tt","reflexive tt",1,0,617,617,0.5,0.5
"526",27931,"Native",22,10,"reflexive","tt","reflexive tt",2,0,292,292,0.5,0.5
"527",27933,"Native",22,16,"reflexive","tt","reflexive tt",4,0,209,209,0.5,0.5
"528",27935,"Native",22,23,"reflexive","tt","reflexive tt",3,0,254,254,0.5,0.5
"529",27937,"Native",23,9,"reflexive","tt","reflexive tt",3,0,196,196,0.5,0.5
"530",27939,"Native",23,11,"reflexive","tt","reflexive tt",1,0,173,173,0.5,0.5
"531",27941,"Native",23,13,"reflexive","tt","reflexive tt",3,0,711,711,0.5,0.5
"532",27943,"Native",23,16,"reflexive","tt","reflexive tt",2,0,197,197,0.5,0.5
"533",27945,"Native",23,19,"reflexive","tt","reflexive tt",1,0,504,504,0.5,0.5
"534",27947,"Native",23,23,"reflexive","tt","reflexive tt",1,0,517,517,0.5,0.5
"535",27949,"Native",23,22,"reflexive","tt","reflexive tt",4,0,189,189,0.5,0.5
"536",27951,"Native",23,20,"reflexive","tt","reflexive tt",2,0,162,162,0.5,0.5
"537",27953,"Native",23,5,"reflexive","tt","reflexive tt",3,0,760,760,0.5,0.5
"538",27955,"Native",23,14,"reflexive","tt","reflexive tt",4,0,433,433,0.5,0.5
"539",27957,"Native",23,1,"reflexive","tt","reflexive tt",3,0,158,158,0.5,0.5
"540",27959,"Native",23,8,"reflexive","tt","reflexive tt",2,0,301,301,0.5,0.5
"541",27961,"Native",23,21,"reflexive","tt","reflexive tt",3,0,517,517,0.5,0.5
"542",27963,"Native",23,4,"reflexive","tt","reflexive tt",2,0,185,185,0.5,0.5
"543",27965,"Native",23,7,"reflexive","tt","reflexive tt",1,1,0,NA,0.5,0.5
"544",27967,"Native",23,6,"reflexive","tt","reflexive tt",4,1,0,NA,0.5,0.5
"545",27969,"Native",23,24,"reflexive","tt","reflexive tt",2,0,216,216,0.5,0.5
"546",27971,"Native",23,3,"reflexive","tt","reflexive tt",1,0,157,157,0.5,0.5
"547",27973,"Native",23,17,"reflexive","tt","reflexive tt",3,0,163,163,0.5,0.5
"548",27975,"Native",23,10,"reflexive","tt","reflexive tt",4,1,0,NA,0.5,0.5
"549",27977,"Native",23,18,"reflexive","tt","reflexive tt",4,0,960,960,0.5,0.5
"550",27979,"Native",23,2,"reflexive","tt","reflexive tt",4,0,175,175,0.5,0.5
"551",27981,"Native",23,15,"reflexive","tt","reflexive tt",1,0,109,109,0.5,0.5
"552",27983,"Native",23,12,"reflexive","tt","reflexive tt",2,0,174,174,0.5,0.5
"553",27985,"Native",24,3,"reflexive","tt","reflexive tt",4,0,235,235,0.5,0.5
"554",27987,"Native",24,7,"reflexive","tt","reflexive tt",4,0,227,227,0.5,0.5
"555",27989,"Native",24,22,"reflexive","tt","reflexive tt",3,0,184,184,0.5,0.5
"556",27991,"Native",24,6,"reflexive","tt","reflexive tt",3,0,190,190,0.5,0.5
"557",27993,"Native",24,12,"reflexive","tt","reflexive tt",1,0,189,189,0.5,0.5
"558",27995,"Native",24,18,"reflexive","tt","reflexive tt",3,0,207,207,0.5,0.5
"559",27997,"Native",24,9,"reflexive","tt","reflexive tt",2,0,957,957,0.5,0.5
"560",27999,"Native",24,24,"reflexive","tt","reflexive tt",1,0,384,384,0.5,0.5
"561",28001,"Native",24,1,"reflexive","tt","reflexive tt",2,0,226,226,0.5,0.5
"562",28003,"Native",24,13,"reflexive","tt","reflexive tt",2,0,513,513,0.5,0.5
"563",28005,"Native",24,19,"reflexive","tt","reflexive tt",4,0,428,428,0.5,0.5
"564",28007,"Native",24,5,"reflexive","tt","reflexive tt",2,0,297,297,0.5,0.5
"565",28009,"Native",24,14,"reflexive","tt","reflexive tt",3,0,204,204,0.5,0.5
"566",28011,"Native",24,20,"reflexive","tt","reflexive tt",1,0,186,186,0.5,0.5
"567",28013,"Native",24,4,"reflexive","tt","reflexive tt",1,0,183,183,0.5,0.5
"568",28015,"Native",24,21,"reflexive","tt","reflexive tt",2,0,302,302,0.5,0.5
"569",28017,"Native",24,16,"reflexive","tt","reflexive tt",1,0,248,248,0.5,0.5
"570",28019,"Native",24,15,"reflexive","tt","reflexive tt",4,0,267,267,0.5,0.5
"571",28021,"Native",24,2,"reflexive","tt","reflexive tt",3,0,484,484,0.5,0.5
"572",28023,"Native",24,11,"reflexive","tt","reflexive tt",4,0,636,636,0.5,0.5
"573",28025,"Native",24,10,"reflexive","tt","reflexive tt",3,0,196,196,0.5,0.5
"574",28027,"Native",24,8,"reflexive","tt","reflexive tt",1,0,178,178,0.5,0.5
"575",28029,"Native",24,17,"reflexive","tt","reflexive tt",2,0,384,384,0.5,0.5
"576",28031,"Native",24,23,"reflexive","tt","reflexive tt",4,0,554,554,0.5,0.5
"577",28033,"Native",25,16,"reflexive","tt","reflexive tt",2,0,513,513,0.5,0.5
"578",28035,"Native",25,21,"reflexive","tt","reflexive tt",3,0,379,379,0.5,0.5
"579",28037,"Native",25,10,"reflexive","tt","reflexive tt",4,0,870,870,0.5,0.5
"580",28039,"Native",25,6,"reflexive","tt","reflexive tt",4,0,1034,1034,0.5,0.5
"581",28041,"Native",25,1,"reflexive","tt","reflexive tt",3,0,347,347,0.5,0.5
"582",28043,"Native",25,23,"reflexive","tt","reflexive tt",1,0,487,487,0.5,0.5
"583",28045,"Native",25,19,"reflexive","tt","reflexive tt",1,0,595,595,0.5,0.5
"584",28047,"Native",25,20,"reflexive","tt","reflexive tt",2,0,200,200,0.5,0.5
"585",28049,"Native",25,9,"reflexive","tt","reflexive tt",3,0,367,367,0.5,0.5
"586",28051,"Native",25,15,"reflexive","tt","reflexive tt",1,0,121,121,0.5,0.5
"587",28053,"Native",25,12,"reflexive","tt","reflexive tt",2,0,265,265,0.5,0.5
"588",28055,"Native",25,13,"reflexive","tt","reflexive tt",3,0,173,173,0.5,0.5
"589",28057,"Native",25,8,"reflexive","tt","reflexive tt",2,0,625,625,0.5,0.5
"590",28059,"Native",25,17,"reflexive","tt","reflexive tt",3,1,0,NA,0.5,0.5
"591",28061,"Native",25,5,"reflexive","tt","reflexive tt",3,1,0,NA,0.5,0.5
"592",28063,"Native",25,18,"reflexive","tt","reflexive tt",4,0,648,648,0.5,0.5
"593",28065,"Native",25,24,"reflexive","tt","reflexive tt",2,0,211,211,0.5,0.5
"594",28067,"Native",25,14,"reflexive","tt","reflexive tt",4,0,366,366,0.5,0.5
"595",28069,"Native",25,7,"reflexive","tt","reflexive tt",1,0,930,930,0.5,0.5
"596",28071,"Native",25,2,"reflexive","tt","reflexive tt",4,0,285,285,0.5,0.5
"597",28073,"Native",25,4,"reflexive","tt","reflexive tt",2,0,178,178,0.5,0.5
"598",28075,"Native",25,3,"reflexive","tt","reflexive tt",1,0,164,164,0.5,0.5
"599",28077,"Native",25,22,"reflexive","tt","reflexive tt",4,0,166,166,0.5,0.5
"600",28079,"Native",25,11,"reflexive","tt","reflexive tt",1,0,271,271,0.5,0.5
"601",28082,"Native",26,19,"reflexive","tt","reflexive tt",2,0,367,367,0.5,0.5
"602",28084,"Native",26,2,"reflexive","tt","reflexive tt",1,0,521,521,0.5,0.5
"603",28086,"Native",26,4,"reflexive","tt","reflexive tt",3,1,0,NA,0.5,0.5
"604",28088,"Native",26,21,"reflexive","tt","reflexive tt",4,0,146,146,0.5,0.5
"605",28090,"Native",26,14,"reflexive","tt","reflexive tt",1,1,0,NA,0.5,0.5
"606",28092,"Native",26,1,"reflexive","tt","reflexive tt",4,0,173,173,0.5,0.5
"607",28094,"Native",26,13,"reflexive","tt","reflexive tt",4,0,878,878,0.5,0.5
"608",28096,"Native",26,24,"reflexive","tt","reflexive tt",3,0,429,429,0.5,0.5
"609",28098,"Native",26,23,"reflexive","tt","reflexive tt",2,1,0,NA,0.5,0.5
"610",28100,"Native",26,20,"reflexive","tt","reflexive tt",3,0,212,212,0.5,0.5
"611",28102,"Native",26,9,"reflexive","tt","reflexive tt",4,0,847,847,0.5,0.5
"612",28104,"Native",26,15,"reflexive","tt","reflexive tt",2,0,558,558,0.5,0.5
"613",28106,"Native",26,6,"reflexive","tt","reflexive tt",1,0,160,160,0.5,0.5
"614",28108,"Native",26,8,"reflexive","tt","reflexive tt",3,0,129,129,0.5,0.5
"615",28110,"Native",26,18,"reflexive","tt","reflexive tt",1,0,155,155,0.5,0.5
"616",28112,"Native",26,22,"reflexive","tt","reflexive tt",1,0,314,314,0.5,0.5
"617",28114,"Native",26,10,"reflexive","tt","reflexive tt",1,0,173,173,0.5,0.5
"618",28116,"Native",26,5,"reflexive","tt","reflexive tt",4,0,303,303,0.5,0.5
"619",28118,"Native",26,7,"reflexive","tt","reflexive tt",2,0,460,460,0.5,0.5
"620",28120,"Native",26,17,"reflexive","tt","reflexive tt",4,0,178,178,0.5,0.5
"621",28122,"Native",26,11,"reflexive","tt","reflexive tt",2,0,366,366,0.5,0.5
"622",28124,"Native",26,16,"reflexive","tt","reflexive tt",3,1,0,NA,0.5,0.5
"623",28126,"Native",26,3,"reflexive","tt","reflexive tt",2,1,0,NA,0.5,0.5
"624",28128,"Native",26,12,"reflexive","tt","reflexive tt",3,1,0,NA,0.5,0.5
"625",28130,"Native",27,7,"reflexive","tt","reflexive tt",3,0,335,335,0.5,0.5
"626",28132,"Native",27,2,"reflexive","tt","reflexive tt",2,0,469,469,0.5,0.5
"627",28134,"Native",27,17,"reflexive","tt","reflexive tt",1,0,137,137,0.5,0.5
"628",28136,"Native",27,6,"reflexive","tt","reflexive tt",2,0,116,116,0.5,0.5
"629",28138,"Native",27,11,"reflexive","tt","reflexive tt",3,0,391,391,0.5,0.5
"630",28140,"Native",27,15,"reflexive","tt","reflexive tt",3,0,152,152,0.5,0.5
"631",28142,"Native",27,1,"reflexive","tt","reflexive tt",1,0,315,315,0.5,0.5
"632",28144,"Native",27,12,"reflexive","tt","reflexive tt",4,0,244,244,0.5,0.5
"633",28146,"Native",27,4,"reflexive","tt","reflexive tt",4,0,216,216,0.5,0.5
"634",28148,"Native",27,13,"reflexive","tt","reflexive tt",1,0,145,145,0.5,0.5
"635",28150,"Native",27,23,"reflexive","tt","reflexive tt",3,0,154,154,0.5,0.5
"636",28152,"Native",27,3,"reflexive","tt","reflexive tt",3,0,282,282,0.5,0.5
"637",28154,"Native",27,5,"reflexive","tt","reflexive tt",1,0,236,236,0.5,0.5
"638",28156,"Native",27,18,"reflexive","tt","reflexive tt",2,0,187,187,0.5,0.5
"639",28158,"Native",27,21,"reflexive","tt","reflexive tt",1,0,409,409,0.5,0.5
"640",28160,"Native",27,9,"reflexive","tt","reflexive tt",1,0,244,244,0.5,0.5
"641",28162,"Native",27,20,"reflexive","tt","reflexive tt",4,0,241,241,0.5,0.5
"642",28164,"Native",27,22,"reflexive","tt","reflexive tt",2,0,1293,1293,0.5,0.5
"643",28166,"Native",27,14,"reflexive","tt","reflexive tt",2,0,280,280,0.5,0.5
"644",28168,"Native",27,24,"reflexive","tt","reflexive tt",4,0,197,197,0.5,0.5
"645",28170,"Native",27,8,"reflexive","tt","reflexive tt",4,0,246,246,0.5,0.5
"646",28172,"Native",27,10,"reflexive","tt","reflexive tt",2,0,221,221,0.5,0.5
"647",28174,"Native",27,16,"reflexive","tt","reflexive tt",4,0,600,600,0.5,0.5
"648",28176,"Native",27,19,"reflexive","tt","reflexive tt",3,0,419,419,0.5,0.5
"649",28178,"Native",28,1,"reflexive","tt","reflexive tt",2,0,150,150,0.5,0.5
"650",28180,"Native",28,8,"reflexive","tt","reflexive tt",1,0,368,368,0.5,0.5
"651",28182,"Native",28,9,"reflexive","tt","reflexive tt",2,0,120,120,0.5,0.5
"652",28184,"Native",28,13,"reflexive","tt","reflexive tt",2,0,494,494,0.5,0.5
"653",28186,"Native",28,18,"reflexive","tt","reflexive tt",3,0,176,176,0.5,0.5
"654",28188,"Native",28,4,"reflexive","tt","reflexive tt",1,0,154,154,0.5,0.5
"655",28190,"Native",28,12,"reflexive","tt","reflexive tt",1,1,0,NA,0.5,0.5
"656",28192,"Native",28,7,"reflexive","tt","reflexive tt",4,0,182,182,0.5,0.5
"657",28194,"Native",28,2,"reflexive","tt","reflexive tt",3,1,0,NA,0.5,0.5
"658",28196,"Native",28,10,"reflexive","tt","reflexive tt",3,0,182,182,0.5,0.5
"659",28198,"Native",28,22,"reflexive","tt","reflexive tt",3,0,272,272,0.5,0.5
"660",28200,"Native",28,17,"reflexive","tt","reflexive tt",2,0,168,168,0.5,0.5
"661",28202,"Native",28,11,"reflexive","tt","reflexive tt",4,0,304,304,0.5,0.5
"662",28204,"Native",28,20,"reflexive","tt","reflexive tt",1,0,148,148,0.5,0.5
"663",28206,"Native",28,15,"reflexive","tt","reflexive tt",4,0,274,274,0.5,0.5
"664",28208,"Native",28,23,"reflexive","tt","reflexive tt",4,0,262,262,0.5,0.5
"665",28210,"Native",28,19,"reflexive","tt","reflexive tt",4,1,0,NA,0.5,0.5
"666",28212,"Native",28,24,"reflexive","tt","reflexive tt",1,0,276,276,0.5,0.5
"667",28214,"Native",28,5,"reflexive","tt","reflexive tt",2,0,372,372,0.5,0.5
"668",28216,"Native",28,14,"reflexive","tt","reflexive tt",3,0,154,154,0.5,0.5
"669",28218,"Native",28,16,"reflexive","tt","reflexive tt",1,0,100,100,0.5,0.5
"670",28220,"Native",28,3,"reflexive","tt","reflexive tt",4,0,626,626,0.5,0.5
"671",28222,"Native",28,21,"reflexive","tt","reflexive tt",2,0,164,164,0.5,0.5
"672",28224,"Native",28,6,"reflexive","tt","reflexive tt",3,1,0,NA,0.5,0.5
"673",28225,"Native",29,21,"reflexive","tt","reflexive tt",3,0,244,244,0.5,0.5
"674",28227,"Native",29,19,"reflexive","tt","reflexive tt",1,0,178,178,0.5,0.5
"675",28229,"Native",29,17,"reflexive","tt","reflexive tt",3,0,694,694,0.5,0.5
"676",28231,"Native",29,13,"reflexive","tt","reflexive tt",3,0,282,282,0.5,0.5
"677",28233,"Native",29,2,"reflexive","tt","reflexive tt",4,0,210,210,0.5,0.5
"678",28235,"Native",29,12,"reflexive","tt","reflexive tt",2,0,204,204,0.5,0.5
"679",28237,"Native",29,15,"reflexive","tt","reflexive tt",1,0,202,202,0.5,0.5
"680",28239,"Native",29,4,"reflexive","tt","reflexive tt",2,1,0,NA,0.5,0.5
"681",28241,"Native",29,24,"reflexive","tt","reflexive tt",2,0,312,312,0.5,0.5
"682",28243,"Native",29,3,"reflexive","tt","reflexive tt",1,0,338,338,0.5,0.5
"683",28245,"Native",29,9,"reflexive","tt","reflexive tt",3,0,140,140,0.5,0.5
"684",28247,"Native",29,7,"reflexive","tt","reflexive tt",1,1,0,NA,0.5,0.5
"685",28249,"Native",29,11,"reflexive","tt","reflexive tt",1,0,402,402,0.5,0.5
"686",28251,"Native",29,16,"reflexive","tt","reflexive tt",2,0,244,244,0.5,0.5
"687",28253,"Native",29,23,"reflexive","tt","reflexive tt",1,0,178,178,0.5,0.5
"688",28255,"Native",29,14,"reflexive","tt","reflexive tt",4,0,460,460,0.5,0.5
"689",28257,"Native",29,18,"reflexive","tt","reflexive tt",4,0,230,230,0.5,0.5
"690",28259,"Native",29,1,"reflexive","tt","reflexive tt",3,0,180,180,0.5,0.5
"691",28261,"Native",29,22,"reflexive","tt","reflexive tt",4,1,0,NA,0.5,0.5
"692",28263,"Native",29,8,"reflexive","tt","reflexive tt",2,0,160,160,0.5,0.5
"693",28265,"Native",29,6,"reflexive","tt","reflexive tt",4,0,182,182,0.5,0.5
"694",28267,"Native",29,5,"reflexive","tt","reflexive tt",3,0,184,184,0.5,0.5
"695",28269,"Native",29,20,"reflexive","tt","reflexive tt",2,0,236,236,0.5,0.5
"696",28271,"Native",29,10,"reflexive","tt","reflexive tt",4,0,230,230,0.5,0.5
"697",28273,"Native",30,6,"reflexive","tt","reflexive tt",1,0,114,114,0.5,0.5
"698",28275,"Native",30,13,"reflexive","tt","reflexive tt",4,0,564,564,0.5,0.5
"699",28277,"Native",30,20,"reflexive","tt","reflexive tt",3,0,436,436,0.5,0.5
"700",28279,"Native",30,18,"reflexive","tt","reflexive tt",1,0,542,542,0.5,0.5
"701",28281,"Native",30,5,"reflexive","tt","reflexive tt",4,0,268,268,0.5,0.5
"702",28283,"Native",30,17,"reflexive","tt","reflexive tt",4,0,900,900,0.5,0.5
"703",28285,"Native",30,2,"reflexive","tt","reflexive tt",1,0,442,442,0.5,0.5
"704",28287,"Native",30,11,"reflexive","tt","reflexive tt",2,0,1276,1276,0.5,0.5
"705",28289,"Native",30,14,"reflexive","tt","reflexive tt",1,0,548,548,0.5,0.5
"706",28291,"Native",30,4,"reflexive","tt","reflexive tt",3,0,140,140,0.5,0.5
"707",28293,"Native",30,15,"reflexive","tt","reflexive tt",2,0,926,926,0.5,0.5
"708",28295,"Native",30,9,"reflexive","tt","reflexive tt",4,0,252,252,0.5,0.5
"709",28297,"Native",30,10,"reflexive","tt","reflexive tt",1,0,486,486,0.5,0.5
"710",28299,"Native",30,24,"reflexive","tt","reflexive tt",3,0,164,164,0.5,0.5
"711",28301,"Native",30,21,"reflexive","tt","reflexive tt",4,0,432,432,0.5,0.5
"712",28303,"Native",30,19,"reflexive","tt","reflexive tt",2,0,176,176,0.5,0.5
"713",28305,"Native",30,12,"reflexive","tt","reflexive tt",3,0,158,158,0.5,0.5
"714",28307,"Native",30,23,"reflexive","tt","reflexive tt",2,0,1022,1022,0.5,0.5
"715",28309,"Native",30,7,"reflexive","tt","reflexive tt",2,0,420,420,0.5,0.5
"716",28311,"Native",30,1,"reflexive","tt","reflexive tt",4,0,430,430,0.5,0.5
"717",28313,"Native",30,8,"reflexive","tt","reflexive tt",3,0,652,652,0.5,0.5
"718",28315,"Native",30,22,"reflexive","tt","reflexive tt",1,0,634,634,0.5,0.5
"719",28317,"Native",30,16,"reflexive","tt","reflexive tt",3,0,146,146,0.5,0.5
"720",28319,"Native",30,3,"reflexive","tt","reflexive tt",2,0,164,164,0.5,0.5
"721",28322,"Native",31,21,"reflexive","tt","reflexive tt",1,0,202,202,0.5,0.5
