"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"749",7257,"Native",32,10,"spillover2","fp","spillover2 fp",3,0,306,306,0.5,0.5
"750",7259,"Native",32,12,"spillover2","fp","spillover2 fp",1,0,270,270,0.5,0.5
"751",7261,"Native",32,7,"spillover2","fp","spillover2 fp",4,0,250,250,0.5,0.5
"752",7263,"Native",32,11,"spillover2","fp","spillover2 fp",4,0,274,274,0.5,0.5
"753",7265,"Native",32,8,"spillover2","fp","spillover2 fp",1,0,210,210,0.5,0.5
"754",7267,"Native",32,18,"spillover2","fp","spillover2 fp",3,0,150,150,0.5,0.5
"755",7269,"Native",32,14,"spillover2","fp","spillover2 fp",3,0,308,308,0.5,0.5
"756",7271,"Native",32,2,"spillover2","fp","spillover2 fp",3,0,256,256,0.5,0.5
"757",7273,"Native",32,15,"spillover2","fp","spillover2 fp",4,0,190,190,0.5,0.5
"758",7275,"Native",32,17,"spillover2","fp","spillover2 fp",2,0,184,184,0.5,0.5
"759",7277,"Native",32,5,"spillover2","fp","spillover2 fp",2,0,248,248,0.5,0.5
"760",7279,"Native",32,22,"spillover2","fp","spillover2 fp",3,0,246,246,0.5,0.5
"761",7281,"Native",32,24,"spillover2","fp","spillover2 fp",1,0,160,160,0.5,0.5
"762",7283,"Native",32,21,"spillover2","fp","spillover2 fp",2,0,284,284,0.5,0.5
"763",7285,"Native",32,1,"spillover2","fp","spillover2 fp",2,0,170,170,0.5,0.5
"764",7287,"Native",32,16,"spillover2","fp","spillover2 fp",1,0,278,278,0.5,0.5
"765",7289,"Native",32,6,"spillover2","fp","spillover2 fp",3,0,192,192,0.5,0.5
"766",7291,"Native",32,13,"spillover2","fp","spillover2 fp",2,0,156,156,0.5,0.5
"767",7293,"Native",32,3,"spillover2","fp","spillover2 fp",4,0,284,284,0.5,0.5
"768",7295,"Native",32,23,"spillover2","fp","spillover2 fp",4,0,244,244,0.5,0.5
"769",7297,"Native",33,4,"spillover2","fp","spillover2 fp",2,0,284,284,0.5,0.5
"770",7299,"Native",33,2,"spillover2","fp","spillover2 fp",4,0,356,356,0.5,0.5
"771",7301,"Native",33,16,"spillover2","fp","spillover2 fp",2,0,452,452,0.5,0.5
"772",7303,"Native",33,11,"spillover2","fp","spillover2 fp",1,0,890,890,0.5,0.5
"773",7305,"Native",33,1,"spillover2","fp","spillover2 fp",3,0,260,260,0.5,0.5
"774",7307,"Native",33,15,"spillover2","fp","spillover2 fp",1,0,92,92,0.5,0.5
"775",7309,"Native",33,23,"spillover2","fp","spillover2 fp",1,0,552,552,0.5,0.5
"776",7311,"Native",33,20,"spillover2","fp","spillover2 fp",2,0,498,498,0.5,0.5
"777",7313,"Native",33,7,"spillover2","fp","spillover2 fp",1,0,636,636,0.5,0.5
"778",7315,"Native",33,3,"spillover2","fp","spillover2 fp",1,0,1152,1152,0.5,0.5
"779",7317,"Native",33,12,"spillover2","fp","spillover2 fp",2,0,338,338,0.5,0.5
"780",7319,"Native",33,24,"spillover2","fp","spillover2 fp",2,0,474,474,0.5,0.5
"781",7321,"Native",33,14,"spillover2","fp","spillover2 fp",4,0,358,358,0.5,0.5
"782",7323,"Native",33,18,"spillover2","fp","spillover2 fp",4,0,826,826,0.5,0.5
"783",7325,"Native",33,6,"spillover2","fp","spillover2 fp",4,0,306,306,0.5,0.5
"784",7327,"Native",33,21,"spillover2","fp","spillover2 fp",3,0,338,338,0.5,0.5
"785",7329,"Native",33,13,"spillover2","fp","spillover2 fp",3,0,464,464,0.5,0.5
"786",7331,"Native",33,9,"spillover2","fp","spillover2 fp",3,0,328,328,0.5,0.5
"787",7333,"Native",33,10,"spillover2","fp","spillover2 fp",4,0,544,544,0.5,0.5
"788",7335,"Native",33,19,"spillover2","fp","spillover2 fp",1,0,468,468,0.5,0.5
"789",7337,"Native",33,22,"spillover2","fp","spillover2 fp",4,0,670,670,0.5,0.5
"790",7339,"Native",33,8,"spillover2","fp","spillover2 fp",2,0,492,492,0.5,0.5
"791",7341,"Native",33,17,"spillover2","fp","spillover2 fp",3,0,406,406,0.5,0.5
"792",7343,"Native",33,5,"spillover2","fp","spillover2 fp",3,0,694,694,0.5,0.5
"793",7346,"Native",34,16,"spillover2","fp","spillover2 fp",3,0,338,338,0.5,0.5
"794",7348,"Native",34,14,"spillover2","fp","spillover2 fp",1,0,190,190,0.5,0.5
"795",7350,"Native",34,1,"spillover2","fp","spillover2 fp",4,0,223,223,0.5,0.5
"796",7352,"Native",34,24,"spillover2","fp","spillover2 fp",3,0,204,204,0.5,0.5
"797",7354,"Native",34,5,"spillover2","fp","spillover2 fp",4,0,538,538,0.5,0.5
"798",7356,"Native",34,13,"spillover2","fp","spillover2 fp",4,0,358,358,0.5,0.5
"799",7358,"Native",34,3,"spillover2","fp","spillover2 fp",2,0,847,847,0.5,0.5
"800",7360,"Native",34,2,"spillover2","fp","spillover2 fp",1,0,604,604,0.5,0.5
"801",7362,"Native",34,19,"spillover2","fp","spillover2 fp",2,0,383,383,0.5,0.5
"802",7364,"Native",34,18,"spillover2","fp","spillover2 fp",1,0,537,537,0.5,0.5
"803",7366,"Native",34,22,"spillover2","fp","spillover2 fp",1,0,836,836,0.5,0.5
"804",7368,"Native",34,17,"spillover2","fp","spillover2 fp",4,0,404,404,0.5,0.5
"805",7370,"Native",34,4,"spillover2","fp","spillover2 fp",3,0,641,641,0.5,0.5
"806",7372,"Native",34,20,"spillover2","fp","spillover2 fp",3,0,236,236,0.5,0.5
"807",7374,"Native",34,7,"spillover2","fp","spillover2 fp",2,0,1022,1022,0.5,0.5
"808",7376,"Native",34,11,"spillover2","fp","spillover2 fp",2,0,778,778,0.5,0.5
"809",7378,"Native",34,8,"spillover2","fp","spillover2 fp",3,0,362,362,0.5,0.5
"810",7380,"Native",34,21,"spillover2","fp","spillover2 fp",4,0,906,906,0.5,0.5
"811",7382,"Native",34,12,"spillover2","fp","spillover2 fp",3,0,985,985,0.5,0.5
"812",7384,"Native",34,15,"spillover2","fp","spillover2 fp",2,0,564,564,0.5,0.5
"813",7386,"Native",34,10,"spillover2","fp","spillover2 fp",1,0,294,294,0.5,0.5
"814",7388,"Native",34,23,"spillover2","fp","spillover2 fp",2,0,202,202,0.5,0.5
"815",7390,"Native",34,9,"spillover2","fp","spillover2 fp",4,0,786,786,0.5,0.5
"816",7392,"Native",34,6,"spillover2","fp","spillover2 fp",1,0,186,186,0.5,0.5
"817",7393,"Native",35,23,"spillover2","fp","spillover2 fp",2,0,538,538,0.5,0.5
"818",7395,"Native",35,1,"spillover2","fp","spillover2 fp",4,0,190,190,0.5,0.5
"819",7397,"Native",35,10,"spillover2","fp","spillover2 fp",1,0,276,276,0.5,0.5
"820",7399,"Native",35,4,"spillover2","fp","spillover2 fp",3,0,452,452,0.5,0.5
"821",7401,"Native",35,18,"spillover2","fp","spillover2 fp",1,0,250,250,0.5,0.5
"822",7403,"Native",35,9,"spillover2","fp","spillover2 fp",4,0,194,194,0.5,0.5
"823",7405,"Native",35,20,"spillover2","fp","spillover2 fp",3,0,1150,1150,0.5,0.5
"824",7407,"Native",35,17,"spillover2","fp","spillover2 fp",4,0,424,424,0.5,0.5
"825",7409,"Native",35,14,"spillover2","fp","spillover2 fp",1,0,846,846,0.5,0.5
"826",7411,"Native",35,2,"spillover2","fp","spillover2 fp",1,0,390,390,0.5,0.5
"827",7413,"Native",35,15,"spillover2","fp","spillover2 fp",2,0,310,310,0.5,0.5
"828",7415,"Native",35,19,"spillover2","fp","spillover2 fp",2,0,426,426,0.5,0.5
"829",7417,"Native",35,3,"spillover2","fp","spillover2 fp",2,0,476,476,0.5,0.5
"830",7419,"Native",35,12,"spillover2","fp","spillover2 fp",3,0,446,446,0.5,0.5
"831",7421,"Native",35,11,"spillover2","fp","spillover2 fp",2,0,364,364,0.5,0.5
"832",7423,"Native",35,24,"spillover2","fp","spillover2 fp",3,0,146,146,0.5,0.5
"833",7425,"Native",35,7,"spillover2","fp","spillover2 fp",2,0,574,574,0.5,0.5
"834",7427,"Native",35,21,"spillover2","fp","spillover2 fp",4,0,1008,1008,0.5,0.5
"835",7429,"Native",35,5,"spillover2","fp","spillover2 fp",4,0,506,506,0.5,0.5
"836",7431,"Native",35,22,"spillover2","fp","spillover2 fp",1,0,350,350,0.5,0.5
"837",7433,"Native",35,6,"spillover2","fp","spillover2 fp",1,0,206,206,0.5,0.5
"838",7435,"Native",35,13,"spillover2","fp","spillover2 fp",4,0,534,534,0.5,0.5
"839",7437,"Native",35,8,"spillover2","fp","spillover2 fp",3,0,384,384,0.5,0.5
"840",7439,"Native",35,16,"spillover2","fp","spillover2 fp",3,0,232,232,0.5,0.5
"841",7441,"Native",36,24,"spillover2","fp","spillover2 fp",4,0,507,507,0.5,0.5
"842",7443,"Native",36,19,"spillover2","fp","spillover2 fp",3,0,294,294,0.5,0.5
"843",7445,"Native",36,12,"spillover2","fp","spillover2 fp",4,0,322,322,0.5,0.5
"844",7447,"Native",36,21,"spillover2","fp","spillover2 fp",1,0,494,494,0.5,0.5
"845",7449,"Native",36,4,"spillover2","fp","spillover2 fp",4,0,400,400,0.5,0.5
"846",7451,"Native",36,13,"spillover2","fp","spillover2 fp",1,0,227,227,0.5,0.5
"847",7453,"Native",36,11,"spillover2","fp","spillover2 fp",3,0,232,232,0.5,0.5
"848",7455,"Native",36,22,"spillover2","fp","spillover2 fp",2,0,448,448,0.5,0.5
"849",7457,"Native",36,5,"spillover2","fp","spillover2 fp",1,0,382,382,0.5,0.5
"850",7459,"Native",36,18,"spillover2","fp","spillover2 fp",2,0,457,457,0.5,0.5
"851",7461,"Native",36,8,"spillover2","fp","spillover2 fp",4,0,186,186,0.5,0.5
"852",7463,"Native",36,6,"spillover2","fp","spillover2 fp",2,0,209,209,0.5,0.5
"853",7465,"Native",36,2,"spillover2","fp","spillover2 fp",2,0,353,353,0.5,0.5
"854",7467,"Native",36,15,"spillover2","fp","spillover2 fp",3,0,155,155,0.5,0.5
"855",7469,"Native",36,14,"spillover2","fp","spillover2 fp",2,0,487,487,0.5,0.5
"856",7471,"Native",36,1,"spillover2","fp","spillover2 fp",1,0,319,319,0.5,0.5
"857",7473,"Native",36,7,"spillover2","fp","spillover2 fp",3,0,443,443,0.5,0.5
"858",7475,"Native",36,20,"spillover2","fp","spillover2 fp",4,0,562,562,0.5,0.5
"859",7477,"Native",36,23,"spillover2","fp","spillover2 fp",3,0,301,301,0.5,0.5
"860",7479,"Native",36,17,"spillover2","fp","spillover2 fp",1,0,351,351,0.5,0.5
"861",7481,"Native",36,16,"spillover2","fp","spillover2 fp",4,0,259,259,0.5,0.5
"862",7483,"Native",36,9,"spillover2","fp","spillover2 fp",1,0,396,396,0.5,0.5
"863",7485,"Native",36,10,"spillover2","fp","spillover2 fp",2,0,200,200,0.5,0.5
"864",7487,"Native",36,3,"spillover2","fp","spillover2 fp",3,0,468,468,0.5,0.5
"865",7489,"Native",37,15,"spillover2","fp","spillover2 fp",4,0,503,503,0.5,0.5
"866",7491,"Native",37,20,"spillover2","fp","spillover2 fp",1,0,342,342,0.5,0.5
"867",7493,"Native",37,5,"spillover2","fp","spillover2 fp",2,0,345,345,0.5,0.5
"868",7495,"Native",37,24,"spillover2","fp","spillover2 fp",1,0,1136,1136,0.5,0.5
"869",7497,"Native",37,3,"spillover2","fp","spillover2 fp",4,0,1195,1195,0.5,0.5
"870",7499,"Native",37,4,"spillover2","fp","spillover2 fp",1,0,412,412,0.5,0.5
"871",7501,"Native",37,6,"spillover2","fp","spillover2 fp",3,0,152,152,0.5,0.5
"872",7503,"Native",37,13,"spillover2","fp","spillover2 fp",2,0,182,182,0.5,0.5
"873",7505,"Native",37,1,"spillover2","fp","spillover2 fp",2,0,328,328,0.5,0.5
"874",7507,"Native",37,16,"spillover2","fp","spillover2 fp",1,0,302,302,0.5,0.5
"875",7509,"Native",37,9,"spillover2","fp","spillover2 fp",2,0,718,718,0.5,0.5
"876",7511,"Native",37,19,"spillover2","fp","spillover2 fp",4,0,123,123,0.5,0.5
"877",7513,"Native",37,17,"spillover2","fp","spillover2 fp",2,0,277,277,0.5,0.5
"878",7515,"Native",37,22,"spillover2","fp","spillover2 fp",3,0,411,411,0.5,0.5
"879",7517,"Native",37,14,"spillover2","fp","spillover2 fp",3,0,333,333,0.5,0.5
"880",7519,"Native",37,2,"spillover2","fp","spillover2 fp",3,0,269,269,0.5,0.5
"881",7521,"Native",37,23,"spillover2","fp","spillover2 fp",4,0,366,366,0.5,0.5
"882",7523,"Native",37,8,"spillover2","fp","spillover2 fp",1,0,141,141,0.5,0.5
"883",7525,"Native",37,7,"spillover2","fp","spillover2 fp",4,0,279,279,0.5,0.5
"884",7527,"Native",37,11,"spillover2","fp","spillover2 fp",4,0,234,234,0.5,0.5
"885",7529,"Native",37,10,"spillover2","fp","spillover2 fp",3,0,203,203,0.5,0.5
"886",7531,"Native",37,12,"spillover2","fp","spillover2 fp",1,0,228,228,0.5,0.5
"887",7533,"Native",37,18,"spillover2","fp","spillover2 fp",3,0,349,349,0.5,0.5
"888",7535,"Native",37,21,"spillover2","fp","spillover2 fp",2,0,247,247,0.5,0.5
"889",7538,"Native",38,17,"spillover2","fp","spillover2 fp",3,0,289,289,0.5,0.5
"890",7540,"Native",38,2,"spillover2","fp","spillover2 fp",4,0,450,450,0.5,0.5
"891",7542,"Native",38,14,"spillover2","fp","spillover2 fp",4,0,488,488,0.5,0.5
"892",7544,"Native",38,21,"spillover2","fp","spillover2 fp",3,0,299,299,0.5,0.5
"893",7546,"Native",38,11,"spillover2","fp","spillover2 fp",1,0,354,354,0.5,0.5
"894",7548,"Native",38,9,"spillover2","fp","spillover2 fp",3,0,197,197,0.5,0.5
"895",7550,"Native",38,13,"spillover2","fp","spillover2 fp",3,0,194,194,0.5,0.5
"896",7552,"Native",38,24,"spillover2","fp","spillover2 fp",2,1,0,NA,0.5,0.5
"897",7554,"Native",38,20,"spillover2","fp","spillover2 fp",2,0,201,201,0.5,0.5
"898",7556,"Native",38,6,"spillover2","fp","spillover2 fp",4,0,166,166,0.5,0.5
"899",7558,"Native",38,3,"spillover2","fp","spillover2 fp",1,0,581,581,0.5,0.5
"900",7560,"Native",38,23,"spillover2","fp","spillover2 fp",1,0,212,212,0.5,0.5
"901",7562,"Native",38,5,"spillover2","fp","spillover2 fp",3,0,307,307,0.5,0.5
"902",7564,"Native",38,12,"spillover2","fp","spillover2 fp",2,0,209,209,0.5,0.5
"903",7566,"Native",38,8,"spillover2","fp","spillover2 fp",2,0,193,193,0.5,0.5
"904",7568,"Native",38,16,"spillover2","fp","spillover2 fp",2,0,358,358,0.5,0.5
"905",7570,"Native",38,22,"spillover2","fp","spillover2 fp",4,0,201,201,0.5,0.5
"906",7572,"Native",38,19,"spillover2","fp","spillover2 fp",1,0,97,97,0.5,0.5
"907",7574,"Native",38,7,"spillover2","fp","spillover2 fp",1,0,200,200,0.5,0.5
"908",7576,"Native",38,18,"spillover2","fp","spillover2 fp",4,0,184,184,0.5,0.5
"909",7578,"Native",38,15,"spillover2","fp","spillover2 fp",1,1,0,NA,0.5,0.5
"910",7580,"Native",38,1,"spillover2","fp","spillover2 fp",3,0,195,195,0.5,0.5
"911",7582,"Native",38,10,"spillover2","fp","spillover2 fp",4,0,122,122,0.5,0.5
"912",7584,"Native",38,4,"spillover2","fp","spillover2 fp",2,0,211,211,0.5,0.5
"913",7586,"Native",39,19,"spillover2","fp","spillover2 fp",2,0,328,328,0.5,0.5
"914",7588,"Native",39,9,"spillover2","fp","spillover2 fp",4,0,396,396,0.5,0.5
"915",7590,"Native",39,15,"spillover2","fp","spillover2 fp",2,0,446,446,0.5,0.5
"916",7592,"Native",39,4,"spillover2","fp","spillover2 fp",3,0,607,607,0.5,0.5
"917",7594,"Native",39,20,"spillover2","fp","spillover2 fp",3,0,524,524,0.5,0.5
"918",7596,"Native",39,3,"spillover2","fp","spillover2 fp",2,0,808,808,0.5,0.5
"919",7598,"Native",39,2,"spillover2","fp","spillover2 fp",1,0,452,452,0.5,0.5
"920",7600,"Native",39,11,"spillover2","fp","spillover2 fp",2,0,489,489,0.5,0.5
"921",7602,"Native",39,23,"spillover2","fp","spillover2 fp",2,0,351,351,0.5,0.5
"922",7604,"Native",39,8,"spillover2","fp","spillover2 fp",3,0,405,405,0.5,0.5
"923",7606,"Native",39,7,"spillover2","fp","spillover2 fp",2,0,558,558,0.5,0.5
"924",7608,"Native",39,12,"spillover2","fp","spillover2 fp",3,0,843,843,0.5,0.5
"925",7610,"Native",39,1,"spillover2","fp","spillover2 fp",4,0,217,217,0.5,0.5
"926",7612,"Native",39,24,"spillover2","fp","spillover2 fp",3,0,369,369,0.5,0.5
"927",7614,"Native",39,22,"spillover2","fp","spillover2 fp",1,0,300,300,0.5,0.5
"928",7616,"Native",39,17,"spillover2","fp","spillover2 fp",4,0,696,696,0.5,0.5
"929",7618,"Native",39,6,"spillover2","fp","spillover2 fp",1,0,173,173,0.5,0.5
"930",7620,"Native",39,16,"spillover2","fp","spillover2 fp",3,0,643,643,0.5,0.5
"931",7622,"Native",39,14,"spillover2","fp","spillover2 fp",1,0,651,651,0.5,0.5
"932",7624,"Native",39,10,"spillover2","fp","spillover2 fp",1,0,439,439,0.5,0.5
"933",7626,"Native",39,5,"spillover2","fp","spillover2 fp",4,0,746,746,0.5,0.5
"934",7628,"Native",39,18,"spillover2","fp","spillover2 fp",1,0,438,438,0.5,0.5
"935",7630,"Native",39,13,"spillover2","fp","spillover2 fp",4,0,192,192,0.5,0.5
"936",7632,"Native",39,21,"spillover2","fp","spillover2 fp",4,0,488,488,0.5,0.5
"937",7633,"Native",40,22,"spillover2","fp","spillover2 fp",2,0,263,263,0.5,0.5
"938",7635,"Native",40,24,"spillover2","fp","spillover2 fp",4,0,195,195,0.5,0.5
"939",7637,"Native",40,19,"spillover2","fp","spillover2 fp",3,0,236,236,0.5,0.5
"940",7639,"Native",40,18,"spillover2","fp","spillover2 fp",2,0,312,312,0.5,0.5
"941",7641,"Native",40,8,"spillover2","fp","spillover2 fp",4,0,286,286,0.5,0.5
"942",7643,"Native",40,9,"spillover2","fp","spillover2 fp",1,0,185,185,0.5,0.5
"943",7645,"Native",40,17,"spillover2","fp","spillover2 fp",1,0,142,142,0.5,0.5
"944",7647,"Native",40,3,"spillover2","fp","spillover2 fp",3,0,257,257,0.5,0.5
"945",7649,"Native",40,10,"spillover2","fp","spillover2 fp",2,0,218,218,0.5,0.5
"946",7651,"Native",40,7,"spillover2","fp","spillover2 fp",3,0,369,369,0.5,0.5
"947",7653,"Native",40,1,"spillover2","fp","spillover2 fp",1,0,187,187,0.5,0.5
"948",7655,"Native",40,16,"spillover2","fp","spillover2 fp",4,0,150,150,0.5,0.5
"949",7657,"Native",40,12,"spillover2","fp","spillover2 fp",4,0,312,312,0.5,0.5
"950",7659,"Native",40,14,"spillover2","fp","spillover2 fp",2,0,293,293,0.5,0.5
"951",7661,"Native",40,13,"spillover2","fp","spillover2 fp",1,0,222,222,0.5,0.5
"952",7663,"Native",40,2,"spillover2","fp","spillover2 fp",2,0,154,154,0.5,0.5
"953",7665,"Native",40,5,"spillover2","fp","spillover2 fp",1,0,174,174,0.5,0.5
"954",7667,"Native",40,11,"spillover2","fp","spillover2 fp",3,0,154,154,0.5,0.5
"955",7669,"Native",40,15,"spillover2","fp","spillover2 fp",3,0,240,240,0.5,0.5
"956",7671,"Native",40,20,"spillover2","fp","spillover2 fp",4,0,140,140,0.5,0.5
"957",7673,"Native",40,23,"spillover2","fp","spillover2 fp",3,0,198,198,0.5,0.5
"958",7675,"Native",40,4,"spillover2","fp","spillover2 fp",4,0,272,272,0.5,0.5
"959",7677,"Native",40,6,"spillover2","fp","spillover2 fp",2,0,142,142,0.5,0.5
"960",7679,"Native",40,21,"spillover2","fp","spillover2 fp",1,0,141,141,0.5,0.5
