"","subject","item","region","measure","proficiency1","proficiency2","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"12325",15,36,"spillover1","rp",73,-0.5,"spillover1 rp",5,0,918,918,0.5,-0.5,918
"12327",15,25,"spillover1","rp",73,-0.5,"spillover1 rp",6,0,460,460,-0.5,-0.5,460
"12329",15,28,"spillover1","rp",73,-0.5,"spillover1 rp",5,0,1004,1004,0.5,-0.5,1004
"12331",15,33,"spillover1","rp",73,-0.5,"spillover1 rp",6,0,534,534,-0.5,-0.5,534
"12333",15,42,"spillover1","rp",73,-0.5,"spillover1 rp",7,0,560,560,0.5,0.5,560
"12335",15,45,"spillover1","rp",73,-0.5,"spillover1 rp",6,0,368,368,-0.5,-0.5,368
"12337",15,29,"spillover1","rp",73,-0.5,"spillover1 rp",6,0,466,466,-0.5,-0.5,466
"12339",15,41,"spillover1","rp",73,-0.5,"spillover1 rp",6,0,796,796,-0.5,-0.5,796
"12341",15,31,"spillover1","rp",73,-0.5,"spillover1 rp",8,0,468,468,-0.5,0.5,468
"12343",15,47,"spillover1","rp",73,-0.5,"spillover1 rp",8,0,666,666,-0.5,0.5,666
"12344",15,37,"spillover1","rp",73,-0.5,"spillover1 rp",6,0,640,640,-0.5,-0.5,640
"12346",15,27,"spillover1","rp",73,-0.5,"spillover1 rp",8,0,298,298,-0.5,0.5,298
"12347",15,48,"spillover1","rp",73,-0.5,"spillover1 rp",5,0,1068,1068,0.5,-0.5,1068
"12349",15,40,"spillover1","rp",73,-0.5,"spillover1 rp",5,0,574,574,0.5,-0.5,574
"12351",15,43,"spillover1","rp",73,-0.5,"spillover1 rp",8,0,1178,1178,-0.5,0.5,1178
"12353",15,39,"spillover1","rp",73,-0.5,"spillover1 rp",8,0,718,718,-0.5,0.5,718
"12355",15,26,"spillover1","rp",73,-0.5,"spillover1 rp",7,0,820,820,0.5,0.5,820
"12356",15,44,"spillover1","rp",73,-0.5,"spillover1 rp",5,0,440,440,0.5,-0.5,440
"12358",15,32,"spillover1","rp",73,-0.5,"spillover1 rp",5,0,914,914,0.5,-0.5,914
"13136",16,33,"spillover1","rp",69,0.5,"spillover1 rp",7,0,594,594,0.5,0.5,594
"13138",16,25,"spillover1","rp",69,0.5,"spillover1 rp",7,0,384,384,0.5,0.5,384
"13140",16,36,"spillover1","rp",69,0.5,"spillover1 rp",6,0,240,240,-0.5,-0.5,240
"13142",16,47,"spillover1","rp",69,0.5,"spillover1 rp",5,0,750,750,0.5,-0.5,750
"13144",16,48,"spillover1","rp",69,0.5,"spillover1 rp",6,0,680,680,-0.5,-0.5,680
"13146",16,30,"spillover1","rp",69,0.5,"spillover1 rp",8,0,1952,1952,-0.5,0.5,1952
"13148",16,27,"spillover1","rp",69,0.5,"spillover1 rp",5,0,1166,1166,0.5,-0.5,1166
"13150",16,41,"spillover1","rp",69,0.5,"spillover1 rp",7,0,5446,5446,0.5,0.5,NA
"13152",16,46,"spillover1","rp",69,0.5,"spillover1 rp",8,0,400,400,-0.5,0.5,400
"13154",16,38,"spillover1","rp",69,0.5,"spillover1 rp",8,0,556,556,-0.5,0.5,556
"13156",16,44,"spillover1","rp",69,0.5,"spillover1 rp",6,0,386,386,-0.5,-0.5,386
"13158",16,28,"spillover1","rp",69,0.5,"spillover1 rp",6,0,536,536,-0.5,-0.5,536
"13160",16,31,"spillover1","rp",69,0.5,"spillover1 rp",5,0,1202,1202,0.5,-0.5,1202
"13162",16,29,"spillover1","rp",69,0.5,"spillover1 rp",7,0,952,952,0.5,0.5,952
"13164",16,37,"spillover1","rp",69,0.5,"spillover1 rp",7,0,600,600,0.5,0.5,600
"13166",16,32,"spillover1","rp",69,0.5,"spillover1 rp",6,0,558,558,-0.5,-0.5,558
"13168",16,43,"spillover1","rp",69,0.5,"spillover1 rp",5,0,960,960,0.5,-0.5,960
"13170",16,26,"spillover1","rp",69,0.5,"spillover1 rp",8,0,352,352,-0.5,0.5,352
"13172",16,34,"spillover1","rp",69,0.5,"spillover1 rp",8,0,410,410,-0.5,0.5,410
"13174",16,35,"spillover1","rp",69,0.5,"spillover1 rp",5,0,588,588,0.5,-0.5,588
"13176",16,42,"spillover1","rp",69,0.5,"spillover1 rp",8,0,354,354,-0.5,0.5,354
"13178",16,45,"spillover1","rp",69,0.5,"spillover1 rp",7,0,538,538,0.5,0.5,538
"13180",16,40,"spillover1","rp",69,0.5,"spillover1 rp",6,0,202,202,-0.5,-0.5,202
"13182",16,39,"spillover1","rp",69,0.5,"spillover1 rp",5,0,556,556,0.5,-0.5,556
"14000",17,35,"spillover1","rp",82,-0.5,"spillover1 rp",6,0,542,542,-0.5,-0.5,542
"14002",17,40,"spillover1","rp",82,-0.5,"spillover1 rp",7,0,7948,7948,0.5,0.5,NA
"14004",17,42,"spillover1","rp",82,-0.5,"spillover1 rp",5,0,2546,2546,0.5,-0.5,2546
"14006",17,31,"spillover1","rp",82,-0.5,"spillover1 rp",6,0,2912,2912,-0.5,-0.5,2912
"14008",17,33,"spillover1","rp",82,-0.5,"spillover1 rp",8,0,700,700,-0.5,0.5,700
"14010",17,29,"spillover1","rp",82,-0.5,"spillover1 rp",8,0,602,602,-0.5,0.5,602
"14012",17,28,"spillover1","rp",82,-0.5,"spillover1 rp",7,0,2836,2836,0.5,0.5,2836
"14014",17,41,"spillover1","rp",82,-0.5,"spillover1 rp",8,0,818,818,-0.5,0.5,818
"14016",17,44,"spillover1","rp",82,-0.5,"spillover1 rp",7,0,3788,3788,0.5,0.5,3788
"14018",17,37,"spillover1","rp",82,-0.5,"spillover1 rp",8,0,1688,1688,-0.5,0.5,1688
"14020",17,30,"spillover1","rp",82,-0.5,"spillover1 rp",5,0,1580,1580,0.5,-0.5,1580
"14022",17,38,"spillover1","rp",82,-0.5,"spillover1 rp",5,0,1358,1358,0.5,-0.5,1358
"14024",17,47,"spillover1","rp",82,-0.5,"spillover1 rp",6,0,1132,1132,-0.5,-0.5,1132
"14026",17,32,"spillover1","rp",82,-0.5,"spillover1 rp",7,0,1400,1400,0.5,0.5,1400
"14028",17,45,"spillover1","rp",82,-0.5,"spillover1 rp",8,0,742,742,-0.5,0.5,742
"14030",17,39,"spillover1","rp",82,-0.5,"spillover1 rp",6,0,790,790,-0.5,-0.5,790
"14032",17,27,"spillover1","rp",82,-0.5,"spillover1 rp",6,0,708,708,-0.5,-0.5,708
"14034",17,43,"spillover1","rp",82,-0.5,"spillover1 rp",6,0,1998,1998,-0.5,-0.5,1998
"14036",17,48,"spillover1","rp",82,-0.5,"spillover1 rp",7,0,3314,3314,0.5,0.5,3314
"14038",17,34,"spillover1","rp",82,-0.5,"spillover1 rp",5,0,1472,1472,0.5,-0.5,1472
"14040",17,25,"spillover1","rp",82,-0.5,"spillover1 rp",8,0,608,608,-0.5,0.5,608
"14042",17,36,"spillover1","rp",82,-0.5,"spillover1 rp",7,0,3312,3312,0.5,0.5,3312
"14044",17,26,"spillover1","rp",82,-0.5,"spillover1 rp",5,0,2442,2442,0.5,-0.5,2442
"14046",17,46,"spillover1","rp",82,-0.5,"spillover1 rp",5,0,1964,1964,0.5,-0.5,1964
"14864",18,47,"spillover1","rp",89,-0.5,"spillover1 rp",7,0,706,706,0.5,0.5,706
"14866",18,28,"spillover1","rp",89,-0.5,"spillover1 rp",8,0,666,666,-0.5,0.5,666
"14868",18,27,"spillover1","rp",89,-0.5,"spillover1 rp",7,0,756,756,0.5,0.5,756
"14870",18,38,"spillover1","rp",89,-0.5,"spillover1 rp",6,0,704,704,-0.5,-0.5,704
"14872",18,34,"spillover1","rp",89,-0.5,"spillover1 rp",6,0,674,674,-0.5,-0.5,674
"14874",18,39,"spillover1","rp",89,-0.5,"spillover1 rp",7,0,1150,1150,0.5,0.5,1150
"14876",18,31,"spillover1","rp",89,-0.5,"spillover1 rp",7,0,1394,1394,0.5,0.5,1394
"14878",18,37,"spillover1","rp",89,-0.5,"spillover1 rp",5,0,796,796,0.5,-0.5,796
"14880",18,45,"spillover1","rp",89,-0.5,"spillover1 rp",5,0,954,954,0.5,-0.5,954
"14882",18,40,"spillover1","rp",89,-0.5,"spillover1 rp",8,0,448,448,-0.5,0.5,448
"14884",18,33,"spillover1","rp",89,-0.5,"spillover1 rp",5,0,1016,1016,0.5,-0.5,1016
"14886",18,48,"spillover1","rp",89,-0.5,"spillover1 rp",8,0,652,652,-0.5,0.5,652
"14888",18,30,"spillover1","rp",89,-0.5,"spillover1 rp",6,0,610,610,-0.5,-0.5,610
"14890",18,42,"spillover1","rp",89,-0.5,"spillover1 rp",6,0,230,230,-0.5,-0.5,230
"14892",18,25,"spillover1","rp",89,-0.5,"spillover1 rp",5,0,486,486,0.5,-0.5,486
"14894",18,32,"spillover1","rp",89,-0.5,"spillover1 rp",8,0,2226,2226,-0.5,0.5,2226
"14896",18,44,"spillover1","rp",89,-0.5,"spillover1 rp",8,0,760,760,-0.5,0.5,760
"14898",18,29,"spillover1","rp",89,-0.5,"spillover1 rp",5,0,472,472,0.5,-0.5,472
"14900",18,41,"spillover1","rp",89,-0.5,"spillover1 rp",5,0,1112,1112,0.5,-0.5,1112
"14902",18,35,"spillover1","rp",89,-0.5,"spillover1 rp",7,0,3232,3232,0.5,0.5,3232
"14904",18,46,"spillover1","rp",89,-0.5,"spillover1 rp",6,0,460,460,-0.5,-0.5,460
"14906",18,26,"spillover1","rp",89,-0.5,"spillover1 rp",6,0,410,410,-0.5,-0.5,410
"14908",18,36,"spillover1","rp",89,-0.5,"spillover1 rp",8,0,336,336,-0.5,0.5,336
"14910",18,43,"spillover1","rp",89,-0.5,"spillover1 rp",7,0,2040,2040,0.5,0.5,2040
"15727",19,29,"spillover1","rp",53,0.5,"spillover1 rp",6,0,408,408,-0.5,-0.5,408
"15729",19,45,"spillover1","rp",53,0.5,"spillover1 rp",6,0,1102,1102,-0.5,-0.5,1102
"15731",19,27,"spillover1","rp",53,0.5,"spillover1 rp",8,0,744,744,-0.5,0.5,744
"15733",19,46,"spillover1","rp",53,0.5,"spillover1 rp",7,0,5804,5804,0.5,0.5,5804
"15735",19,41,"spillover1","rp",53,0.5,"spillover1 rp",6,0,2126,2126,-0.5,-0.5,2126
"15737",19,30,"spillover1","rp",53,0.5,"spillover1 rp",7,0,1278,1278,0.5,0.5,1278
"15739",19,47,"spillover1","rp",53,0.5,"spillover1 rp",8,0,596,596,-0.5,0.5,596
"15741",19,33,"spillover1","rp",53,0.5,"spillover1 rp",6,0,368,368,-0.5,-0.5,368
"15743",19,39,"spillover1","rp",53,0.5,"spillover1 rp",8,0,4726,4726,-0.5,0.5,4726
"15745",19,40,"spillover1","rp",53,0.5,"spillover1 rp",5,0,1156,1156,0.5,-0.5,1156
"15747",19,48,"spillover1","rp",53,0.5,"spillover1 rp",5,0,978,978,0.5,-0.5,978
"15749",19,32,"spillover1","rp",53,0.5,"spillover1 rp",5,0,1468,1468,0.5,-0.5,1468
"15751",19,42,"spillover1","rp",53,0.5,"spillover1 rp",7,0,2158,2158,0.5,0.5,2158
"15753",19,31,"spillover1","rp",53,0.5,"spillover1 rp",8,0,1050,1050,-0.5,0.5,1050
"15755",19,34,"spillover1","rp",53,0.5,"spillover1 rp",7,0,414,414,0.5,0.5,414
"15757",19,35,"spillover1","rp",53,0.5,"spillover1 rp",8,0,654,654,-0.5,0.5,654
"15759",19,37,"spillover1","rp",53,0.5,"spillover1 rp",6,0,4642,4642,-0.5,-0.5,4642
"15761",19,26,"spillover1","rp",53,0.5,"spillover1 rp",7,0,1234,1234,0.5,0.5,1234
"15763",19,43,"spillover1","rp",53,0.5,"spillover1 rp",8,0,666,666,-0.5,0.5,666
"15765",19,25,"spillover1","rp",53,0.5,"spillover1 rp",6,0,534,534,-0.5,-0.5,534
"15767",19,28,"spillover1","rp",53,0.5,"spillover1 rp",5,0,6736,6736,0.5,-0.5,6736
"15769",19,44,"spillover1","rp",53,0.5,"spillover1 rp",5,0,280,280,0.5,-0.5,280
"15771",19,36,"spillover1","rp",53,0.5,"spillover1 rp",5,0,474,474,0.5,-0.5,474
"15773",19,38,"spillover1","rp",53,0.5,"spillover1 rp",7,0,1208,1208,0.5,0.5,1208
"16591",20,41,"spillover1","rp",81,-0.5,"spillover1 rp",7,0,10114,10114,0.5,0.5,NA
"16593",20,37,"spillover1","rp",81,-0.5,"spillover1 rp",7,0,1812,1812,0.5,0.5,1812
"16595",20,47,"spillover1","rp",81,-0.5,"spillover1 rp",5,0,1118,1118,0.5,-0.5,1118
"16597",20,25,"spillover1","rp",81,-0.5,"spillover1 rp",7,0,788,788,0.5,0.5,788
"16599",20,39,"spillover1","rp",81,-0.5,"spillover1 rp",5,0,1076,1076,0.5,-0.5,1076
"16601",20,40,"spillover1","rp",81,-0.5,"spillover1 rp",6,0,608,608,-0.5,-0.5,608
"16603",20,30,"spillover1","rp",81,-0.5,"spillover1 rp",8,0,1146,1146,-0.5,0.5,1146
"16605",20,34,"spillover1","rp",81,-0.5,"spillover1 rp",8,0,808,808,-0.5,0.5,808
"16607",20,26,"spillover1","rp",81,-0.5,"spillover1 rp",8,0,1372,1372,-0.5,0.5,1372
"16609",20,28,"spillover1","rp",81,-0.5,"spillover1 rp",6,0,1284,1284,-0.5,-0.5,1284
"16611",20,36,"spillover1","rp",81,-0.5,"spillover1 rp",6,0,546,546,-0.5,-0.5,546
"16613",20,45,"spillover1","rp",81,-0.5,"spillover1 rp",7,0,850,850,0.5,0.5,850
"16615",20,42,"spillover1","rp",81,-0.5,"spillover1 rp",8,0,546,546,-0.5,0.5,546
"16617",20,29,"spillover1","rp",81,-0.5,"spillover1 rp",7,0,802,802,0.5,0.5,802
"16619",20,44,"spillover1","rp",81,-0.5,"spillover1 rp",6,0,946,946,-0.5,-0.5,946
"16621",20,46,"spillover1","rp",81,-0.5,"spillover1 rp",8,0,1620,1620,-0.5,0.5,1620
"16623",20,32,"spillover1","rp",81,-0.5,"spillover1 rp",6,0,7984,7984,-0.5,-0.5,7984
"16625",20,38,"spillover1","rp",81,-0.5,"spillover1 rp",8,0,1242,1242,-0.5,0.5,1242
"16627",20,43,"spillover1","rp",81,-0.5,"spillover1 rp",5,0,822,822,0.5,-0.5,822
"16629",20,33,"spillover1","rp",81,-0.5,"spillover1 rp",7,0,874,874,0.5,0.5,874
"16631",20,31,"spillover1","rp",81,-0.5,"spillover1 rp",5,0,1606,1606,0.5,-0.5,1606
"16633",20,35,"spillover1","rp",81,-0.5,"spillover1 rp",5,0,514,514,0.5,-0.5,514
"16635",20,48,"spillover1","rp",81,-0.5,"spillover1 rp",6,0,1282,1282,-0.5,-0.5,1282
"16637",20,27,"spillover1","rp",81,-0.5,"spillover1 rp",5,0,3684,3684,0.5,-0.5,3684
"17455",21,31,"spillover1","rp",86,-0.5,"spillover1 rp",6,0,1448,1448,-0.5,-0.5,1448
"17457",21,37,"spillover1","rp",86,-0.5,"spillover1 rp",8,0,4494,4494,-0.5,0.5,4494
"17459",21,36,"spillover1","rp",86,-0.5,"spillover1 rp",7,0,2624,2624,0.5,0.5,2624
"17461",21,46,"spillover1","rp",86,-0.5,"spillover1 rp",5,0,800,800,0.5,-0.5,800
"17463",21,28,"spillover1","rp",86,-0.5,"spillover1 rp",7,0,1646,1646,0.5,0.5,1646
"17465",21,34,"spillover1","rp",86,-0.5,"spillover1 rp",5,0,2634,2634,0.5,-0.5,2634
"17467",21,35,"spillover1","rp",86,-0.5,"spillover1 rp",6,0,1100,1100,-0.5,-0.5,1100
"17469",21,48,"spillover1","rp",86,-0.5,"spillover1 rp",7,0,6396,6396,0.5,0.5,6396
"17471",21,47,"spillover1","rp",86,-0.5,"spillover1 rp",6,0,1370,1370,-0.5,-0.5,1370
"17473",21,40,"spillover1","rp",86,-0.5,"spillover1 rp",7,0,4072,4072,0.5,0.5,4072
"17475",21,41,"spillover1","rp",86,-0.5,"spillover1 rp",8,0,1940,1940,-0.5,0.5,1940
"17477",21,44,"spillover1","rp",86,-0.5,"spillover1 rp",7,0,1222,1222,0.5,0.5,1222
"17479",21,43,"spillover1","rp",86,-0.5,"spillover1 rp",6,0,1284,1284,-0.5,-0.5,1284
"17481",21,25,"spillover1","rp",86,-0.5,"spillover1 rp",8,0,618,618,-0.5,0.5,618
"17483",21,39,"spillover1","rp",86,-0.5,"spillover1 rp",6,0,608,608,-0.5,-0.5,608
"17485",21,32,"spillover1","rp",86,-0.5,"spillover1 rp",7,0,6018,6018,0.5,0.5,6018
"17487",21,27,"spillover1","rp",86,-0.5,"spillover1 rp",6,0,864,864,-0.5,-0.5,864
"17489",21,26,"spillover1","rp",86,-0.5,"spillover1 rp",5,0,2568,2568,0.5,-0.5,2568
"17491",21,45,"spillover1","rp",86,-0.5,"spillover1 rp",8,0,454,454,-0.5,0.5,454
"17493",21,38,"spillover1","rp",86,-0.5,"spillover1 rp",5,0,1548,1548,0.5,-0.5,1548
"17495",21,33,"spillover1","rp",86,-0.5,"spillover1 rp",8,0,656,656,-0.5,0.5,656
"17497",21,30,"spillover1","rp",86,-0.5,"spillover1 rp",5,0,1654,1654,0.5,-0.5,1654
"17499",21,29,"spillover1","rp",86,-0.5,"spillover1 rp",8,0,758,758,-0.5,0.5,758
"17501",21,42,"spillover1","rp",86,-0.5,"spillover1 rp",5,0,1374,1374,0.5,-0.5,1374
"18320",22,47,"spillover1","rp",53,0.5,"spillover1 rp",7,0,1602,1602,0.5,0.5,1602
"18322",22,36,"spillover1","rp",53,0.5,"spillover1 rp",8,0,594,594,-0.5,0.5,594
"18324",22,25,"spillover1","rp",53,0.5,"spillover1 rp",5,0,730,730,0.5,-0.5,730
"18326",22,43,"spillover1","rp",53,0.5,"spillover1 rp",7,0,4912,4912,0.5,0.5,4912
"18328",22,27,"spillover1","rp",53,0.5,"spillover1 rp",7,0,376,376,0.5,0.5,376
"18330",22,38,"spillover1","rp",53,0.5,"spillover1 rp",6,0,604,604,-0.5,-0.5,604
"18332",22,35,"spillover1","rp",53,0.5,"spillover1 rp",7,0,1288,1288,0.5,0.5,1288
"18334",22,40,"spillover1","rp",53,0.5,"spillover1 rp",8,0,478,478,-0.5,0.5,478
"18336",22,45,"spillover1","rp",53,0.5,"spillover1 rp",5,0,892,892,0.5,-0.5,892
"18338",22,39,"spillover1","rp",53,0.5,"spillover1 rp",7,0,1436,1436,0.5,0.5,1436
"18340",22,28,"spillover1","rp",53,0.5,"spillover1 rp",8,0,702,702,-0.5,0.5,702
"18342",22,42,"spillover1","rp",53,0.5,"spillover1 rp",6,0,310,310,-0.5,-0.5,310
"18344",22,37,"spillover1","rp",53,0.5,"spillover1 rp",5,0,1152,1152,0.5,-0.5,1152
"18346",22,30,"spillover1","rp",53,0.5,"spillover1 rp",6,0,558,558,-0.5,-0.5,558
"18348",22,31,"spillover1","rp",53,0.5,"spillover1 rp",7,0,1080,1080,0.5,0.5,1080
"18350",22,32,"spillover1","rp",53,0.5,"spillover1 rp",8,0,1726,1726,-0.5,0.5,1726
"18352",22,46,"spillover1","rp",53,0.5,"spillover1 rp",6,0,446,446,-0.5,-0.5,446
"18354",22,34,"spillover1","rp",53,0.5,"spillover1 rp",6,0,800,800,-0.5,-0.5,800
"18356",22,33,"spillover1","rp",53,0.5,"spillover1 rp",5,0,740,740,0.5,-0.5,740
"18358",22,26,"spillover1","rp",53,0.5,"spillover1 rp",6,0,664,664,-0.5,-0.5,664
"18360",22,29,"spillover1","rp",53,0.5,"spillover1 rp",5,0,644,644,0.5,-0.5,644
"18362",22,41,"spillover1","rp",53,0.5,"spillover1 rp",5,0,850,850,0.5,-0.5,850
"18364",22,48,"spillover1","rp",53,0.5,"spillover1 rp",8,0,9418,9418,-0.5,0.5,NA
"18366",22,44,"spillover1","rp",53,0.5,"spillover1 rp",8,0,530,530,-0.5,0.5,530
"19184",23,34,"spillover1","rp",79,-0.5,"spillover1 rp",8,0,904,904,-0.5,0.5,904
"19186",23,28,"spillover1","rp",79,-0.5,"spillover1 rp",6,0,1058,1058,-0.5,-0.5,1058
"19188",23,43,"spillover1","rp",79,-0.5,"spillover1 rp",5,0,1005,1005,0.5,-0.5,1005
"19190",23,33,"spillover1","rp",79,-0.5,"spillover1 rp",7,0,4396,4396,0.5,0.5,4396
"19192",23,45,"spillover1","rp",79,-0.5,"spillover1 rp",7,0,785,785,0.5,0.5,785
"19194",23,35,"spillover1","rp",79,-0.5,"spillover1 rp",5,0,553,553,0.5,-0.5,553
"19196",23,37,"spillover1","rp",79,-0.5,"spillover1 rp",7,0,1618,1618,0.5,0.5,1618
"19198",23,29,"spillover1","rp",79,-0.5,"spillover1 rp",7,0,969,969,0.5,0.5,969
"19200",23,38,"spillover1","rp",79,-0.5,"spillover1 rp",8,0,1063,1063,-0.5,0.5,1063
"19202",23,32,"spillover1","rp",79,-0.5,"spillover1 rp",6,0,768,768,-0.5,-0.5,768
"19204",23,30,"spillover1","rp",79,-0.5,"spillover1 rp",8,0,578,578,-0.5,0.5,578
"19206",23,44,"spillover1","rp",79,-0.5,"spillover1 rp",6,0,3128,3128,-0.5,-0.5,3128
"19208",23,31,"spillover1","rp",79,-0.5,"spillover1 rp",5,0,1083,1083,0.5,-0.5,1083
"19210",23,41,"spillover1","rp",79,-0.5,"spillover1 rp",7,0,1206,1206,0.5,0.5,1206
"19212",23,26,"spillover1","rp",79,-0.5,"spillover1 rp",8,0,621,621,-0.5,0.5,621
"19214",23,36,"spillover1","rp",79,-0.5,"spillover1 rp",6,0,431,431,-0.5,-0.5,431
"19216",23,47,"spillover1","rp",79,-0.5,"spillover1 rp",5,0,1196,1196,0.5,-0.5,1196
"19218",23,40,"spillover1","rp",79,-0.5,"spillover1 rp",6,0,378,378,-0.5,-0.5,378
"19220",23,39,"spillover1","rp",79,-0.5,"spillover1 rp",5,0,2430,2430,0.5,-0.5,2430
"19222",23,46,"spillover1","rp",79,-0.5,"spillover1 rp",8,0,284,284,-0.5,0.5,284
"19224",23,42,"spillover1","rp",79,-0.5,"spillover1 rp",8,0,510,510,-0.5,0.5,510
"19226",23,25,"spillover1","rp",79,-0.5,"spillover1 rp",7,0,333,333,0.5,0.5,333
"19228",23,48,"spillover1","rp",79,-0.5,"spillover1 rp",6,0,1075,1075,-0.5,-0.5,1075
"19230",23,27,"spillover1","rp",79,-0.5,"spillover1 rp",5,0,518,518,0.5,-0.5,518
"20041",24,34,"spillover1","rp",86,-0.5,"spillover1 rp",7,0,1042,1042,0.5,0.5,1042
"20042",24,39,"spillover1","rp",86,-0.5,"spillover1 rp",8,0,1530,1530,-0.5,0.5,1530
"20044",24,46,"spillover1","rp",86,-0.5,"spillover1 rp",7,0,848,848,0.5,0.5,848
"20046",24,44,"spillover1","rp",86,-0.5,"spillover1 rp",5,0,1024,1024,0.5,-0.5,1024
"20048",24,30,"spillover1","rp",86,-0.5,"spillover1 rp",7,0,1006,1006,0.5,0.5,1006
"20050",24,40,"spillover1","rp",86,-0.5,"spillover1 rp",5,0,1198,1198,0.5,-0.5,1198
"20052",24,37,"spillover1","rp",86,-0.5,"spillover1 rp",6,0,646,646,-0.5,-0.5,646
"20054",24,31,"spillover1","rp",86,-0.5,"spillover1 rp",8,0,1214,1214,-0.5,0.5,1214
"20056",24,26,"spillover1","rp",86,-0.5,"spillover1 rp",7,0,1330,1330,0.5,0.5,1330
"20058",24,42,"spillover1","rp",86,-0.5,"spillover1 rp",7,0,984,984,0.5,0.5,984
"20060",24,27,"spillover1","rp",86,-0.5,"spillover1 rp",8,0,614,614,-0.5,0.5,614
"20062",24,35,"spillover1","rp",86,-0.5,"spillover1 rp",8,0,710,710,-0.5,0.5,710
"20064",24,48,"spillover1","rp",86,-0.5,"spillover1 rp",5,0,360,360,0.5,-0.5,360
"20066",24,32,"spillover1","rp",86,-0.5,"spillover1 rp",5,0,1520,1520,0.5,-0.5,1520
"20068",24,36,"spillover1","rp",86,-0.5,"spillover1 rp",5,0,892,892,0.5,-0.5,892
"20070",24,38,"spillover1","rp",86,-0.5,"spillover1 rp",7,0,1494,1494,0.5,0.5,1494
"20072",24,45,"spillover1","rp",86,-0.5,"spillover1 rp",6,0,604,604,-0.5,-0.5,604
"20074",24,33,"spillover1","rp",86,-0.5,"spillover1 rp",6,0,942,942,-0.5,-0.5,942
"20076",24,28,"spillover1","rp",86,-0.5,"spillover1 rp",5,0,1530,1530,0.5,-0.5,1530
"20078",24,41,"spillover1","rp",86,-0.5,"spillover1 rp",6,0,1066,1066,-0.5,-0.5,1066
"20080",24,43,"spillover1","rp",86,-0.5,"spillover1 rp",8,0,608,608,-0.5,0.5,608
"20082",24,25,"spillover1","rp",86,-0.5,"spillover1 rp",6,0,588,588,-0.5,-0.5,588
"20084",24,29,"spillover1","rp",86,-0.5,"spillover1 rp",6,0,732,732,-0.5,-0.5,732
"20086",24,47,"spillover1","rp",86,-0.5,"spillover1 rp",8,0,908,908,-0.5,0.5,908
"20893",25,29,"spillover1","rp",52,0.5,"spillover1 rp",7,0,722,722,0.5,0.5,722
"20895",25,43,"spillover1","rp",52,0.5,"spillover1 rp",5,0,892,892,0.5,-0.5,892
"20897",25,34,"spillover1","rp",52,0.5,"spillover1 rp",8,0,380,380,-0.5,0.5,380
"20899",25,46,"spillover1","rp",52,0.5,"spillover1 rp",8,0,1134,1134,-0.5,0.5,1134
"20901",25,26,"spillover1","rp",52,0.5,"spillover1 rp",8,0,616,616,-0.5,0.5,616
"20903",25,37,"spillover1","rp",52,0.5,"spillover1 rp",7,0,1380,1380,0.5,0.5,1380
"20905",25,45,"spillover1","rp",52,0.5,"spillover1 rp",7,0,902,902,0.5,0.5,902
"20907",25,44,"spillover1","rp",52,0.5,"spillover1 rp",6,0,292,292,-0.5,-0.5,292
"20909",25,35,"spillover1","rp",52,0.5,"spillover1 rp",5,0,1448,1448,0.5,-0.5,1448
"20911",25,47,"spillover1","rp",52,0.5,"spillover1 rp",5,0,1042,1042,0.5,-0.5,1042
"20913",25,27,"spillover1","rp",52,0.5,"spillover1 rp",5,0,858,858,0.5,-0.5,858
"20915",25,32,"spillover1","rp",52,0.5,"spillover1 rp",6,0,300,300,-0.5,-0.5,300
"20917",25,25,"spillover1","rp",52,0.5,"spillover1 rp",7,0,524,524,0.5,0.5,524
"20919",25,31,"spillover1","rp",52,0.5,"spillover1 rp",5,0,720,720,0.5,-0.5,720
"20921",25,38,"spillover1","rp",52,0.5,"spillover1 rp",8,0,472,472,-0.5,0.5,472
"20923",25,36,"spillover1","rp",52,0.5,"spillover1 rp",6,0,366,366,-0.5,-0.5,366
"20925",25,48,"spillover1","rp",52,0.5,"spillover1 rp",6,0,568,568,-0.5,-0.5,568
"20927",25,40,"spillover1","rp",52,0.5,"spillover1 rp",6,0,402,402,-0.5,-0.5,402
"20929",25,42,"spillover1","rp",52,0.5,"spillover1 rp",8,0,238,238,-0.5,0.5,238
"20931",25,28,"spillover1","rp",52,0.5,"spillover1 rp",6,0,422,422,-0.5,-0.5,422
"20933",25,33,"spillover1","rp",52,0.5,"spillover1 rp",7,0,652,652,0.5,0.5,652
"20935",25,41,"spillover1","rp",52,0.5,"spillover1 rp",7,0,660,660,0.5,0.5,660
"20937",25,30,"spillover1","rp",52,0.5,"spillover1 rp",8,0,528,528,-0.5,0.5,528
"20939",25,39,"spillover1","rp",52,0.5,"spillover1 rp",5,0,620,620,0.5,-0.5,620
"21757",26,42,"spillover1","rp",83,-0.5,"spillover1 rp",5,0,634,634,0.5,-0.5,634
"21759",26,37,"spillover1","rp",83,-0.5,"spillover1 rp",8,0,576,576,-0.5,0.5,576
"21761",26,26,"spillover1","rp",83,-0.5,"spillover1 rp",5,0,816,816,0.5,-0.5,816
"21763",26,33,"spillover1","rp",83,-0.5,"spillover1 rp",8,0,568,568,-0.5,0.5,568
