"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"311",23662,"Native",13,28,"disamb","tt","disamb tt",7,0,1481,1481,0.5,0.5
"312",23664,"Native",13,31,"disamb","tt","disamb tt",6,0,695,695,0.5,0.5
"313",23666,"Native",14,30,"disamb","tt","disamb tt",6,0,509,509,0.5,0.5
"314",23668,"Native",14,35,"disamb","tt","disamb tt",7,0,1413,1413,0.5,0.5
"315",23670,"Native",14,29,"disamb","tt","disamb tt",5,0,559,559,0.5,0.5
"316",23672,"Native",14,40,"disamb","tt","disamb tt",8,0,995,995,0.5,0.5
"317",23674,"Native",14,44,"disamb","tt","disamb tt",8,0,589,589,0.5,0.5
"318",23676,"Native",14,45,"disamb","tt","disamb tt",5,0,287,287,0.5,0.5
"319",23678,"Native",14,25,"disamb","tt","disamb tt",5,0,251,251,0.5,0.5
"320",23680,"Native",14,48,"disamb","tt","disamb tt",8,0,1534,1534,0.5,0.5
"321",23682,"Native",14,46,"disamb","tt","disamb tt",6,0,457,457,0.5,0.5
"322",23684,"Native",14,33,"disamb","tt","disamb tt",5,0,318,318,0.5,0.5
"323",23686,"Native",14,26,"disamb","tt","disamb tt",6,0,464,464,0.5,0.5
"324",23688,"Native",14,37,"disamb","tt","disamb tt",5,0,204,204,0.5,0.5
"325",23690,"Native",14,38,"disamb","tt","disamb tt",6,0,482,482,0.5,0.5
"326",23692,"Native",14,34,"disamb","tt","disamb tt",6,0,243,243,0.5,0.5
"327",23694,"Native",14,43,"disamb","tt","disamb tt",7,0,356,356,0.5,0.5
"328",23696,"Native",14,32,"disamb","tt","disamb tt",8,0,1055,1055,0.5,0.5
"329",23698,"Native",14,27,"disamb","tt","disamb tt",7,0,1731,1731,0.5,0.5
"330",23700,"Native",14,42,"disamb","tt","disamb tt",6,0,2463,2463,0.5,0.5
"331",23702,"Native",14,47,"disamb","tt","disamb tt",7,0,710,710,0.5,0.5
"332",23704,"Native",14,41,"disamb","tt","disamb tt",5,0,662,662,0.5,0.5
"333",23706,"Native",14,28,"disamb","tt","disamb tt",8,0,1769,1769,0.5,0.5
"334",23708,"Native",14,39,"disamb","tt","disamb tt",7,0,208,208,0.5,0.5
"335",23710,"Native",14,31,"disamb","tt","disamb tt",7,0,1306,1306,0.5,0.5
"336",23712,"Native",14,36,"disamb","tt","disamb tt",8,0,505,505,0.5,0.5
"337",23713,"Native",15,27,"disamb","tt","disamb tt",8,0,788,788,0.5,0.5
"338",23715,"Native",15,33,"disamb","tt","disamb tt",6,0,830,830,0.5,0.5
"339",23717,"Native",15,25,"disamb","tt","disamb tt",6,0,305,305,0.5,0.5
"340",23719,"Native",15,28,"disamb","tt","disamb tt",5,0,962,962,0.5,0.5
"341",23721,"Native",15,31,"disamb","tt","disamb tt",8,0,778,778,0.5,0.5
"342",23723,"Native",15,43,"disamb","tt","disamb tt",8,0,353,353,0.5,0.5
"343",23725,"Native",15,35,"disamb","tt","disamb tt",8,0,909,909,0.5,0.5
"344",23727,"Native",15,38,"disamb","tt","disamb tt",7,0,373,373,0.5,0.5
"345",23729,"Native",15,47,"disamb","tt","disamb tt",8,0,176,176,0.5,0.5
"346",23731,"Native",15,34,"disamb","tt","disamb tt",7,0,692,692,0.5,0.5
"347",23733,"Native",15,42,"disamb","tt","disamb tt",7,0,808,808,0.5,0.5
"348",23735,"Native",15,39,"disamb","tt","disamb tt",8,0,426,426,0.5,0.5
"349",23737,"Native",15,32,"disamb","tt","disamb tt",5,0,721,721,0.5,0.5
"350",23739,"Native",15,30,"disamb","tt","disamb tt",7,0,282,282,0.5,0.5
"351",23741,"Native",15,48,"disamb","tt","disamb tt",5,0,709,709,0.5,0.5
"352",23743,"Native",15,45,"disamb","tt","disamb tt",6,0,595,595,0.5,0.5
"353",23745,"Native",15,46,"disamb","tt","disamb tt",7,0,532,532,0.5,0.5
"354",23747,"Native",15,37,"disamb","tt","disamb tt",6,0,1017,1017,0.5,0.5
"355",23749,"Native",15,36,"disamb","tt","disamb tt",5,0,950,950,0.5,0.5
"356",23751,"Native",15,29,"disamb","tt","disamb tt",6,0,328,328,0.5,0.5
"357",23753,"Native",15,40,"disamb","tt","disamb tt",5,0,568,568,0.5,0.5
"358",23755,"Native",15,44,"disamb","tt","disamb tt",5,0,332,332,0.5,0.5
"359",23757,"Native",15,41,"disamb","tt","disamb tt",6,0,755,755,0.5,0.5
"360",23759,"Native",15,26,"disamb","tt","disamb tt",7,0,787,787,0.5,0.5
"361",23761,"Native",16,25,"disamb","tt","disamb tt",7,0,344,344,0.5,0.5
"362",23763,"Native",16,29,"disamb","tt","disamb tt",7,0,910,910,0.5,0.5
"363",23765,"Native",16,35,"disamb","tt","disamb tt",5,0,679,679,0.5,0.5
"364",23767,"Native",16,32,"disamb","tt","disamb tt",6,0,687,687,0.5,0.5
"365",23769,"Native",16,47,"disamb","tt","disamb tt",5,0,230,230,0.5,0.5
"366",23771,"Native",16,37,"disamb","tt","disamb tt",7,0,603,603,0.5,0.5
"367",23773,"Native",16,43,"disamb","tt","disamb tt",5,0,756,756,0.5,0.5
"368",23775,"Native",16,28,"disamb","tt","disamb tt",6,0,395,395,0.5,0.5
"369",23777,"Native",16,39,"disamb","tt","disamb tt",5,0,459,459,0.5,0.5
"370",23779,"Native",16,30,"disamb","tt","disamb tt",8,0,644,644,0.5,0.5
"371",23781,"Native",16,26,"disamb","tt","disamb tt",8,0,424,424,0.5,0.5
"372",23783,"Native",16,27,"disamb","tt","disamb tt",5,0,594,594,0.5,0.5
"373",23785,"Native",16,44,"disamb","tt","disamb tt",6,0,301,301,0.5,0.5
"374",23787,"Native",16,42,"disamb","tt","disamb tt",8,0,493,493,0.5,0.5
"375",23789,"Native",16,33,"disamb","tt","disamb tt",7,0,360,360,0.5,0.5
"376",23791,"Native",16,45,"disamb","tt","disamb tt",7,0,186,186,0.5,0.5
"377",23793,"Native",16,48,"disamb","tt","disamb tt",6,0,485,485,0.5,0.5
"378",23795,"Native",16,46,"disamb","tt","disamb tt",8,0,242,242,0.5,0.5
"379",23797,"Native",16,31,"disamb","tt","disamb tt",5,0,409,409,0.5,0.5
"380",23799,"Native",16,38,"disamb","tt","disamb tt",8,0,633,633,0.5,0.5
"381",23801,"Native",16,40,"disamb","tt","disamb tt",6,0,408,408,0.5,0.5
"382",23803,"Native",16,34,"disamb","tt","disamb tt",8,1,0,NA,0.5,0.5
"383",23805,"Native",16,41,"disamb","tt","disamb tt",7,1,0,NA,0.5,0.5
"384",23807,"Native",16,36,"disamb","tt","disamb tt",6,0,828,828,0.5,0.5
"385",23809,"Native",17,35,"disamb","tt","disamb tt",6,0,455,455,0.5,0.5
"386",23811,"Native",17,44,"disamb","tt","disamb tt",7,0,419,419,0.5,0.5
"387",23813,"Native",17,45,"disamb","tt","disamb tt",8,0,292,292,0.5,0.5
"388",23815,"Native",17,27,"disamb","tt","disamb tt",6,0,507,507,0.5,0.5
"389",23817,"Native",17,32,"disamb","tt","disamb tt",7,0,381,381,0.5,0.5
"390",23819,"Native",17,31,"disamb","tt","disamb tt",6,0,279,279,0.5,0.5
"391",23821,"Native",17,43,"disamb","tt","disamb tt",6,0,301,301,0.5,0.5
"392",23823,"Native",17,25,"disamb","tt","disamb tt",8,0,216,216,0.5,0.5
"393",23825,"Native",17,38,"disamb","tt","disamb tt",5,0,573,573,0.5,0.5
"394",23827,"Native",17,46,"disamb","tt","disamb tt",5,0,201,201,0.5,0.5
"395",23829,"Native",17,40,"disamb","tt","disamb tt",7,0,110,110,0.5,0.5
"396",23831,"Native",17,37,"disamb","tt","disamb tt",8,0,781,781,0.5,0.5
"397",23833,"Native",17,41,"disamb","tt","disamb tt",8,0,1157,1157,0.5,0.5
"398",23835,"Native",17,42,"disamb","tt","disamb tt",5,0,311,311,0.5,0.5
"399",23837,"Native",17,30,"disamb","tt","disamb tt",5,0,1277,1277,0.5,0.5
"400",23839,"Native",17,29,"disamb","tt","disamb tt",8,0,378,378,0.5,0.5
"401",23841,"Native",17,28,"disamb","tt","disamb tt",7,0,988,988,0.5,0.5
"402",23843,"Native",17,33,"disamb","tt","disamb tt",8,0,250,250,0.5,0.5
"403",23845,"Native",17,36,"disamb","tt","disamb tt",7,0,684,684,0.5,0.5
"404",23847,"Native",17,26,"disamb","tt","disamb tt",5,0,943,943,0.5,0.5
"405",23849,"Native",17,34,"disamb","tt","disamb tt",5,0,431,431,0.5,0.5
"406",23851,"Native",17,47,"disamb","tt","disamb tt",6,0,718,718,0.5,0.5
"407",23853,"Native",17,48,"disamb","tt","disamb tt",7,0,671,671,0.5,0.5
"408",23855,"Native",17,39,"disamb","tt","disamb tt",6,0,273,273,0.5,0.5
"409",23858,"Native",18,36,"disamb","tt","disamb tt",8,0,544,544,0.5,0.5
"410",23860,"Native",18,34,"disamb","tt","disamb tt",6,0,660,660,0.5,0.5
"411",23862,"Native",18,28,"disamb","tt","disamb tt",8,0,1191,1191,0.5,0.5
"412",23864,"Native",18,40,"disamb","tt","disamb tt",8,0,150,150,0.5,0.5
"413",23866,"Native",18,33,"disamb","tt","disamb tt",5,0,618,618,0.5,0.5
"414",23868,"Native",18,42,"disamb","tt","disamb tt",6,0,568,568,0.5,0.5
"415",23870,"Native",18,46,"disamb","tt","disamb tt",6,0,528,528,0.5,0.5
"416",23872,"Native",18,30,"disamb","tt","disamb tt",6,0,391,391,0.5,0.5
"417",23874,"Native",18,27,"disamb","tt","disamb tt",7,0,384,384,0.5,0.5
"418",23876,"Native",18,47,"disamb","tt","disamb tt",7,0,817,817,0.5,0.5
"419",23878,"Native",18,35,"disamb","tt","disamb tt",7,0,429,429,0.5,0.5
"420",23880,"Native",18,37,"disamb","tt","disamb tt",5,0,427,427,0.5,0.5
"421",23882,"Native",18,25,"disamb","tt","disamb tt",5,1,0,NA,0.5,0.5
"422",23884,"Native",18,44,"disamb","tt","disamb tt",8,0,295,295,0.5,0.5
"423",23886,"Native",18,39,"disamb","tt","disamb tt",7,0,265,265,0.5,0.5
"424",23888,"Native",18,41,"disamb","tt","disamb tt",5,0,672,672,0.5,0.5
"425",23890,"Native",18,29,"disamb","tt","disamb tt",5,0,381,381,0.5,0.5
"426",23892,"Native",18,32,"disamb","tt","disamb tt",8,0,742,742,0.5,0.5
"427",23894,"Native",18,26,"disamb","tt","disamb tt",6,0,505,505,0.5,0.5
"428",23896,"Native",18,31,"disamb","tt","disamb tt",7,0,155,155,0.5,0.5
"429",23898,"Native",18,43,"disamb","tt","disamb tt",7,0,669,669,0.5,0.5
"430",23900,"Native",18,45,"disamb","tt","disamb tt",5,0,307,307,0.5,0.5
"431",23902,"Native",18,38,"disamb","tt","disamb tt",6,0,142,142,0.5,0.5
"432",23904,"Native",18,48,"disamb","tt","disamb tt",8,0,268,268,0.5,0.5
"433",23906,"Native",19,26,"disamb","tt","disamb tt",7,0,1556,1556,0.5,0.5
"434",23908,"Native",19,27,"disamb","tt","disamb tt",8,0,622,622,0.5,0.5
"435",23910,"Native",19,43,"disamb","tt","disamb tt",8,0,1648,1648,0.5,0.5
"436",23912,"Native",19,40,"disamb","tt","disamb tt",5,0,487,487,0.5,0.5
"437",23914,"Native",19,48,"disamb","tt","disamb tt",5,0,455,455,0.5,0.5
"438",23916,"Native",19,38,"disamb","tt","disamb tt",7,0,181,181,0.5,0.5
"439",23918,"Native",19,28,"disamb","tt","disamb tt",5,0,1233,1233,0.5,0.5
"440",23920,"Native",19,31,"disamb","tt","disamb tt",8,0,836,836,0.5,0.5
"441",23922,"Native",19,37,"disamb","tt","disamb tt",6,0,260,260,0.5,0.5
"442",23924,"Native",19,30,"disamb","tt","disamb tt",7,0,459,459,0.5,0.5
"443",23926,"Native",19,44,"disamb","tt","disamb tt",5,0,380,380,0.5,0.5
"444",23928,"Native",19,32,"disamb","tt","disamb tt",5,0,917,917,0.5,0.5
"445",23930,"Native",19,42,"disamb","tt","disamb tt",7,0,437,437,0.5,0.5
"446",23932,"Native",19,46,"disamb","tt","disamb tt",7,0,242,242,0.5,0.5
"447",23934,"Native",19,34,"disamb","tt","disamb tt",7,0,301,301,0.5,0.5
"448",23936,"Native",19,39,"disamb","tt","disamb tt",8,0,975,975,0.5,0.5
"449",23938,"Native",19,36,"disamb","tt","disamb tt",5,0,235,235,0.5,0.5
"450",23940,"Native",19,35,"disamb","tt","disamb tt",8,0,1350,1350,0.5,0.5
"451",23942,"Native",19,25,"disamb","tt","disamb tt",6,0,438,438,0.5,0.5
"452",23944,"Native",19,45,"disamb","tt","disamb tt",6,0,181,181,0.5,0.5
"453",23946,"Native",19,29,"disamb","tt","disamb tt",6,0,382,382,0.5,0.5
"454",23948,"Native",19,41,"disamb","tt","disamb tt",6,0,303,303,0.5,0.5
"455",23950,"Native",19,33,"disamb","tt","disamb tt",6,0,291,291,0.5,0.5
"456",23952,"Native",19,47,"disamb","tt","disamb tt",8,0,365,365,0.5,0.5
"457",23953,"Native",20,44,"disamb","tt","disamb tt",6,0,361,361,0.5,0.5
"458",23955,"Native",20,42,"disamb","tt","disamb tt",8,0,280,280,0.5,0.5
"459",23957,"Native",20,34,"disamb","tt","disamb tt",8,0,359,359,0.5,0.5
"460",23959,"Native",20,27,"disamb","tt","disamb tt",5,1,0,NA,0.5,0.5
"461",23961,"Native",20,32,"disamb","tt","disamb tt",6,0,377,377,0.5,0.5
"462",23963,"Native",20,37,"disamb","tt","disamb tt",7,0,300,300,0.5,0.5
"463",23965,"Native",20,36,"disamb","tt","disamb tt",6,0,427,427,0.5,0.5
"464",23967,"Native",20,40,"disamb","tt","disamb tt",6,0,334,334,0.5,0.5
"465",23969,"Native",20,30,"disamb","tt","disamb tt",8,1,0,NA,0.5,0.5
"466",23971,"Native",20,48,"disamb","tt","disamb tt",6,0,142,142,0.5,0.5
"467",23973,"Native",20,45,"disamb","tt","disamb tt",7,0,512,512,0.5,0.5
"468",23975,"Native",20,28,"disamb","tt","disamb tt",6,0,161,161,0.5,0.5
"469",23977,"Native",20,47,"disamb","tt","disamb tt",5,0,275,275,0.5,0.5
"470",23979,"Native",20,43,"disamb","tt","disamb tt",5,0,377,377,0.5,0.5
"471",23981,"Native",20,33,"disamb","tt","disamb tt",7,0,937,937,0.5,0.5
"472",23983,"Native",20,41,"disamb","tt","disamb tt",7,0,321,321,0.5,0.5
"473",23985,"Native",20,46,"disamb","tt","disamb tt",8,0,143,143,0.5,0.5
"474",23987,"Native",20,39,"disamb","tt","disamb tt",5,0,443,443,0.5,0.5
"475",23989,"Native",20,35,"disamb","tt","disamb tt",5,0,525,525,0.5,0.5
"476",23991,"Native",20,31,"disamb","tt","disamb tt",5,0,182,182,0.5,0.5
"477",23993,"Native",20,29,"disamb","tt","disamb tt",7,0,122,122,0.5,0.5
"478",23995,"Native",20,38,"disamb","tt","disamb tt",8,1,0,NA,0.5,0.5
"479",23997,"Native",20,26,"disamb","tt","disamb tt",8,0,181,181,0.5,0.5
"480",23999,"Native",20,25,"disamb","tt","disamb tt",7,0,134,134,0.5,0.5
"481",24002,"Native",21,47,"disamb","tt","disamb tt",6,0,582,582,0.5,0.5
"482",24004,"Native",21,33,"disamb","tt","disamb tt",8,0,660,660,0.5,0.5
"483",24006,"Native",21,31,"disamb","tt","disamb tt",6,0,698,698,0.5,0.5
"484",24008,"Native",21,28,"disamb","tt","disamb tt",7,0,418,418,0.5,0.5
"485",24010,"Native",21,29,"disamb","tt","disamb tt",8,1,0,NA,0.5,0.5
"486",24012,"Native",21,26,"disamb","tt","disamb tt",5,0,2444,2444,0.5,0.5
"487",24014,"Native",21,40,"disamb","tt","disamb tt",7,0,834,834,0.5,0.5
"488",24016,"Native",21,48,"disamb","tt","disamb tt",7,0,548,548,0.5,0.5
"489",24018,"Native",21,32,"disamb","tt","disamb tt",7,0,368,368,0.5,0.5
"490",24020,"Native",21,44,"disamb","tt","disamb tt",7,0,1192,1192,0.5,0.5
"491",24022,"Native",21,36,"disamb","tt","disamb tt",7,0,370,370,0.5,0.5
"492",24024,"Native",21,41,"disamb","tt","disamb tt",8,1,0,NA,0.5,0.5
"493",24026,"Native",21,34,"disamb","tt","disamb tt",5,0,260,260,0.5,0.5
"494",24028,"Native",21,38,"disamb","tt","disamb tt",5,0,484,484,0.5,0.5
"495",24030,"Native",21,43,"disamb","tt","disamb tt",6,0,574,574,0.5,0.5
"496",24032,"Native",21,25,"disamb","tt","disamb tt",8,0,148,148,0.5,0.5
"497",24034,"Native",21,37,"disamb","tt","disamb tt",8,0,548,548,0.5,0.5
"498",24036,"Native",21,27,"disamb","tt","disamb tt",6,1,0,NA,0.5,0.5
"499",24038,"Native",21,46,"disamb","tt","disamb tt",5,0,334,334,0.5,0.5
"500",24040,"Native",21,42,"disamb","tt","disamb tt",5,0,406,406,0.5,0.5
"501",24042,"Native",21,45,"disamb","tt","disamb tt",8,0,264,264,0.5,0.5
"502",24044,"Native",21,35,"disamb","tt","disamb tt",6,1,0,NA,0.5,0.5
"503",24046,"Native",21,39,"disamb","tt","disamb tt",6,1,0,NA,0.5,0.5
"504",24048,"Native",21,30,"disamb","tt","disamb tt",5,0,240,240,0.5,0.5
"505",24050,"Native",22,43,"disamb","tt","disamb tt",7,0,693,693,0.5,0.5
"506",24052,"Native",22,39,"disamb","tt","disamb tt",7,0,1147,1147,0.5,0.5
"507",24054,"Native",22,46,"disamb","tt","disamb tt",6,0,884,884,0.5,0.5
"508",24056,"Native",22,48,"disamb","tt","disamb tt",8,0,196,196,0.5,0.5
"509",24058,"Native",22,40,"disamb","tt","disamb tt",8,0,882,882,0.5,0.5
"510",24060,"Native",22,42,"disamb","tt","disamb tt",6,0,160,160,0.5,0.5
"511",24062,"Native",22,25,"disamb","tt","disamb tt",5,0,251,251,0.5,0.5
"512",24064,"Native",22,35,"disamb","tt","disamb tt",7,0,633,633,0.5,0.5
"513",24066,"Native",22,29,"disamb","tt","disamb tt",5,0,379,379,0.5,0.5
"514",24068,"Native",22,37,"disamb","tt","disamb tt",5,0,401,401,0.5,0.5
"515",24070,"Native",22,45,"disamb","tt","disamb tt",5,0,267,267,0.5,0.5
"516",24072,"Native",22,41,"disamb","tt","disamb tt",5,0,268,268,0.5,0.5
"517",24074,"Native",22,26,"disamb","tt","disamb tt",6,0,254,254,0.5,0.5
"518",24076,"Native",22,32,"disamb","tt","disamb tt",8,0,288,288,0.5,0.5
"519",24078,"Native",22,47,"disamb","tt","disamb tt",7,0,422,422,0.5,0.5
"520",24080,"Native",22,27,"disamb","tt","disamb tt",7,0,474,474,0.5,0.5
"521",24082,"Native",22,44,"disamb","tt","disamb tt",8,0,272,272,0.5,0.5
"522",24084,"Native",22,28,"disamb","tt","disamb tt",8,0,103,103,0.5,0.5
"523",24086,"Native",22,30,"disamb","tt","disamb tt",6,0,254,254,0.5,0.5
"524",24088,"Native",22,34,"disamb","tt","disamb tt",6,0,472,472,0.5,0.5
"525",24090,"Native",22,36,"disamb","tt","disamb tt",8,0,267,267,0.5,0.5
"526",24092,"Native",22,31,"disamb","tt","disamb tt",7,0,383,383,0.5,0.5
"527",24094,"Native",22,33,"disamb","tt","disamb tt",5,0,760,760,0.5,0.5
"528",24096,"Native",22,38,"disamb","tt","disamb tt",6,0,199,199,0.5,0.5
"529",24098,"Native",23,35,"disamb","tt","disamb tt",5,0,1093,1093,0.5,0.5
"530",24100,"Native",23,42,"disamb","tt","disamb tt",8,0,298,298,0.5,0.5
"531",24102,"Native",23,33,"disamb","tt","disamb tt",7,0,602,602,0.5,0.5
"532",24104,"Native",23,32,"disamb","tt","disamb tt",6,0,638,638,0.5,0.5
"533",24106,"Native",23,29,"disamb","tt","disamb tt",7,0,582,582,0.5,0.5
"534",24108,"Native",23,30,"disamb","tt","disamb tt",8,0,1151,1151,0.5,0.5
"535",24110,"Native",23,26,"disamb","tt","disamb tt",8,0,557,557,0.5,0.5
"536",24112,"Native",23,38,"disamb","tt","disamb tt",8,0,555,555,0.5,0.5
"537",24114,"Native",23,34,"disamb","tt","disamb tt",8,0,365,365,0.5,0.5
"538",24116,"Native",23,31,"disamb","tt","disamb tt",5,0,587,587,0.5,0.5
"539",24118,"Native",23,41,"disamb","tt","disamb tt",7,0,122,122,0.5,0.5
"540",24120,"Native",23,47,"disamb","tt","disamb tt",5,0,785,785,0.5,0.5
"541",24122,"Native",23,28,"disamb","tt","disamb tt",6,0,307,307,0.5,0.5
"542",24124,"Native",23,25,"disamb","tt","disamb tt",7,0,182,182,0.5,0.5
"543",24126,"Native",23,46,"disamb","tt","disamb tt",8,0,1506,1506,0.5,0.5
"544",24128,"Native",23,43,"disamb","tt","disamb tt",5,0,323,323,0.5,0.5
"545",24130,"Native",23,39,"disamb","tt","disamb tt",5,0,443,443,0.5,0.5
"546",24132,"Native",23,27,"disamb","tt","disamb tt",5,0,126,126,0.5,0.5
"547",24134,"Native",23,44,"disamb","tt","disamb tt",6,0,427,427,0.5,0.5
"548",24136,"Native",23,40,"disamb","tt","disamb tt",6,0,449,449,0.5,0.5
"549",24138,"Native",23,48,"disamb","tt","disamb tt",6,0,133,133,0.5,0.5
"550",24140,"Native",23,36,"disamb","tt","disamb tt",6,0,398,398,0.5,0.5
"551",24142,"Native",23,45,"disamb","tt","disamb tt",7,0,563,563,0.5,0.5
"552",24144,"Native",23,37,"disamb","tt","disamb tt",7,0,227,227,0.5,0.5
"553",24146,"Native",24,42,"disamb","tt","disamb tt",7,0,747,747,0.5,0.5
"554",24148,"Native",24,43,"disamb","tt","disamb tt",8,0,738,738,0.5,0.5
"555",24150,"Native",24,33,"disamb","tt","disamb tt",6,0,777,777,0.5,0.5
"556",24152,"Native",24,41,"disamb","tt","disamb tt",6,0,667,667,0.5,0.5
"557",24154,"Native",24,45,"disamb","tt","disamb tt",6,0,841,841,0.5,0.5
"558",24156,"Native",24,44,"disamb","tt","disamb tt",5,0,585,585,0.5,0.5
"559",24158,"Native",24,47,"disamb","tt","disamb tt",8,0,991,991,0.5,0.5
"560",24160,"Native",24,38,"disamb","tt","disamb tt",7,0,526,526,0.5,0.5
"561",24162,"Native",24,28,"disamb","tt","disamb tt",5,0,1082,1082,0.5,0.5
"562",24164,"Native",24,27,"disamb","tt","disamb tt",8,0,705,705,0.5,0.5
"563",24166,"Native",24,31,"disamb","tt","disamb tt",8,0,531,531,0.5,0.5
"564",24168,"Native",24,32,"disamb","tt","disamb tt",5,0,635,635,0.5,0.5
"565",24170,"Native",24,30,"disamb","tt","disamb tt",7,0,688,688,0.5,0.5
"566",24172,"Native",24,46,"disamb","tt","disamb tt",7,0,1321,1321,0.5,0.5
"567",24174,"Native",24,35,"disamb","tt","disamb tt",8,0,816,816,0.5,0.5
"568",24176,"Native",24,37,"disamb","tt","disamb tt",6,0,818,818,0.5,0.5
"569",24178,"Native",24,25,"disamb","tt","disamb tt",6,0,349,349,0.5,0.5
"570",24180,"Native",24,29,"disamb","tt","disamb tt",6,0,704,704,0.5,0.5
"571",24182,"Native",24,34,"disamb","tt","disamb tt",7,0,809,809,0.5,0.5
"572",24184,"Native",24,40,"disamb","tt","disamb tt",5,0,674,674,0.5,0.5
"573",24186,"Native",24,39,"disamb","tt","disamb tt",8,0,513,513,0.5,0.5
"574",24188,"Native",24,36,"disamb","tt","disamb tt",5,0,755,755,0.5,0.5
"575",24190,"Native",24,48,"disamb","tt","disamb tt",5,0,877,877,0.5,0.5
"576",24192,"Native",24,26,"disamb","tt","disamb tt",7,0,994,994,0.5,0.5
"577",24194,"Native",25,48,"disamb","tt","disamb tt",6,0,628,628,0.5,0.5
"578",24196,"Native",25,28,"disamb","tt","disamb tt",6,0,782,782,0.5,0.5
"579",24198,"Native",25,46,"disamb","tt","disamb tt",8,0,143,143,0.5,0.5
"580",24200,"Native",25,27,"disamb","tt","disamb tt",5,0,1747,1747,0.5,0.5
"581",24202,"Native",25,25,"disamb","tt","disamb tt",7,0,422,422,0.5,0.5
"582",24204,"Native",25,43,"disamb","tt","disamb tt",5,0,343,343,0.5,0.5
"583",24206,"Native",25,34,"disamb","tt","disamb tt",8,0,431,431,0.5,0.5
"584",24208,"Native",25,36,"disamb","tt","disamb tt",6,0,386,386,0.5,0.5
"585",24210,"Native",25,31,"disamb","tt","disamb tt",5,0,2005,2005,0.5,0.5
"586",24212,"Native",25,37,"disamb","tt","disamb tt",7,0,634,634,0.5,0.5
"587",24214,"Native",25,30,"disamb","tt","disamb tt",8,0,1037,1037,0.5,0.5
"588",24216,"Native",25,45,"disamb","tt","disamb tt",7,0,489,489,0.5,0.5
"589",24218,"Native",25,38,"disamb","tt","disamb tt",8,0,352,352,0.5,0.5
"590",24220,"Native",25,40,"disamb","tt","disamb tt",6,0,480,480,0.5,0.5
"591",24222,"Native",25,32,"disamb","tt","disamb tt",6,0,462,462,0.5,0.5
"592",24224,"Native",25,47,"disamb","tt","disamb tt",5,0,434,434,0.5,0.5
"593",24226,"Native",25,41,"disamb","tt","disamb tt",7,0,680,680,0.5,0.5
"594",24228,"Native",25,33,"disamb","tt","disamb tt",7,0,754,754,0.5,0.5
"595",24230,"Native",25,26,"disamb","tt","disamb tt",8,0,615,615,0.5,0.5
"596",24232,"Native",25,35,"disamb","tt","disamb tt",5,0,701,701,0.5,0.5
"597",24234,"Native",25,42,"disamb","tt","disamb tt",8,0,1016,1016,0.5,0.5
"598",24236,"Native",25,44,"disamb","tt","disamb tt",6,0,468,468,0.5,0.5
"599",24238,"Native",25,29,"disamb","tt","disamb tt",7,0,626,626,0.5,0.5
"600",24240,"Native",25,39,"disamb","tt","disamb tt",5,0,496,496,0.5,0.5
"601",24241,"Native",26,27,"disamb","tt","disamb tt",6,0,794,794,0.5,0.5
"602",24243,"Native",26,33,"disamb","tt","disamb tt",8,0,254,254,0.5,0.5
"603",24245,"Native",26,30,"disamb","tt","disamb tt",5,0,300,300,0.5,0.5
"604",24247,"Native",26,42,"disamb","tt","disamb tt",5,0,892,892,0.5,0.5
"605",24249,"Native",26,46,"disamb","tt","disamb tt",5,1,0,NA,0.5,0.5
"606",24251,"Native",26,29,"disamb","tt","disamb tt",8,0,581,581,0.5,0.5
"607",24253,"Native",26,28,"disamb","tt","disamb tt",7,0,423,423,0.5,0.5
"608",24255,"Native",26,31,"disamb","tt","disamb tt",6,0,372,372,0.5,0.5
"609",24257,"Native",26,34,"disamb","tt","disamb tt",5,0,178,178,0.5,0.5
"610",24259,"Native",26,43,"disamb","tt","disamb tt",6,0,957,957,0.5,0.5
"611",24261,"Native",26,26,"disamb","tt","disamb tt",5,0,765,765,0.5,0.5
"612",24263,"Native",26,40,"disamb","tt","disamb tt",7,0,1028,1028,0.5,0.5
"613",24265,"Native",26,32,"disamb","tt","disamb tt",7,0,678,678,0.5,0.5
"614",24267,"Native",26,35,"disamb","tt","disamb tt",6,0,1109,1109,0.5,0.5
"615",24269,"Native",26,39,"disamb","tt","disamb tt",6,0,869,869,0.5,0.5
"616",24271,"Native",26,45,"disamb","tt","disamb tt",8,0,612,612,0.5,0.5
"617",24273,"Native",26,37,"disamb","tt","disamb tt",8,0,354,354,0.5,0.5
"618",24275,"Native",26,36,"disamb","tt","disamb tt",7,0,228,228,0.5,0.5
"619",24277,"Native",26,47,"disamb","tt","disamb tt",6,0,572,572,0.5,0.5
"620",24279,"Native",26,25,"disamb","tt","disamb tt",8,0,248,248,0.5,0.5
"621",24281,"Native",26,38,"disamb","tt","disamb tt",5,0,994,994,0.5,0.5
"622",24283,"Native",26,44,"disamb","tt","disamb tt",7,0,994,994,0.5,0.5
"623",24285,"Native",26,41,"disamb","tt","disamb tt",8,0,338,338,0.5,0.5
"624",24287,"Native",26,48,"disamb","tt","disamb tt",7,0,629,629,0.5,0.5
"625",24289,"Native",27,34,"disamb","tt","disamb tt",6,0,132,132,0.5,0.5
