"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"12680",15,20,"spillover2","tt",73,"spillover2 tt",1,0,372,372,0.5,-0.5
"12682",15,8,"spillover2","tt",73,"spillover2 tt",1,0,466,466,0.5,-0.5
"12684",15,17,"spillover2","tt",73,"spillover2 tt",2,0,1090,1090,0.5,0.5
"12686",15,13,"spillover2","tt",73,"spillover2 tt",2,0,660,660,0.5,0.5
"12688",15,22,"spillover2","tt",73,"spillover2 tt",3,0,662,662,-0.5,-0.5
"12690",15,18,"spillover2","tt",73,"spillover2 tt",3,0,508,508,-0.5,-0.5
"12692",15,6,"spillover2","tt",73,"spillover2 tt",3,0,484,484,-0.5,-0.5
"12694",15,4,"spillover2","tt",73,"spillover2 tt",1,0,918,918,0.5,-0.5
"12697",15,12,"spillover2","tt",73,"spillover2 tt",1,0,1544,1544,0.5,-0.5
"12700",15,1,"spillover2","tt",73,"spillover2 tt",2,0,584,584,0.5,0.5
"12702",15,23,"spillover2","tt",73,"spillover2 tt",4,0,610,610,-0.5,0.5
"12704",15,2,"spillover2","tt",73,"spillover2 tt",3,0,866,866,-0.5,-0.5
"12706",15,24,"spillover2","tt",73,"spillover2 tt",1,0,566,566,0.5,-0.5
"12709",15,9,"spillover2","tt",73,"spillover2 tt",2,0,608,608,0.5,0.5
"13519",16,12,"spillover2","tt",69,"spillover2 tt",2,0,1076,1076,0.5,0.5
"13521",16,11,"spillover2","tt",69,"spillover2 tt",1,0,338,338,0.5,-0.5
"13523",16,9,"spillover2","tt",69,"spillover2 tt",3,0,352,352,-0.5,-0.5
"13525",16,14,"spillover2","tt",69,"spillover2 tt",4,0,850,850,-0.5,0.5
"13527",16,20,"spillover2","tt",69,"spillover2 tt",2,0,578,578,0.5,0.5
"13529",16,7,"spillover2","tt",69,"spillover2 tt",1,0,1556,1556,0.5,-0.5
"13531",16,6,"spillover2","tt",69,"spillover2 tt",4,0,320,320,-0.5,0.5
"13533",16,18,"spillover2","tt",69,"spillover2 tt",4,0,448,448,-0.5,0.5
"13535",16,24,"spillover2","tt",69,"spillover2 tt",2,0,566,566,0.5,0.5
"13537",16,13,"spillover2","tt",69,"spillover2 tt",3,0,468,468,-0.5,-0.5
"13539",16,3,"spillover2","tt",69,"spillover2 tt",1,0,554,554,0.5,-0.5
"13541",16,4,"spillover2","tt",69,"spillover2 tt",2,0,798,798,0.5,0.5
"13543",16,19,"spillover2","tt",69,"spillover2 tt",1,0,292,292,0.5,-0.5
"13545",16,21,"spillover2","tt",69,"spillover2 tt",3,0,968,968,-0.5,-0.5
"13547",16,5,"spillover2","tt",69,"spillover2 tt",3,0,482,482,-0.5,-0.5
"13549",16,15,"spillover2","tt",69,"spillover2 tt",1,0,214,214,0.5,-0.5
"13551",16,22,"spillover2","tt",69,"spillover2 tt",4,0,814,814,-0.5,0.5
"13553",16,17,"spillover2","tt",69,"spillover2 tt",3,0,770,770,-0.5,-0.5
"13555",16,16,"spillover2","tt",69,"spillover2 tt",2,0,268,268,0.5,0.5
"13557",16,8,"spillover2","tt",69,"spillover2 tt",2,0,260,260,0.5,0.5
"13559",16,23,"spillover2","tt",69,"spillover2 tt",1,0,398,398,0.5,-0.5
"13561",16,2,"spillover2","tt",69,"spillover2 tt",4,0,332,332,-0.5,0.5
"13563",16,1,"spillover2","tt",69,"spillover2 tt",3,0,334,334,-0.5,-0.5
"13565",16,10,"spillover2","tt",69,"spillover2 tt",4,0,406,406,-0.5,0.5
"14383",17,8,"spillover2","tt",82,"spillover2 tt",3,0,816,816,-0.5,-0.5
"14385",17,16,"spillover2","tt",82,"spillover2 tt",3,0,326,326,-0.5,-0.5
"14387",17,15,"spillover2","tt",82,"spillover2 tt",2,0,662,662,0.5,0.5
"14389",17,11,"spillover2","tt",82,"spillover2 tt",2,0,1748,1748,0.5,0.5
"14391",17,1,"spillover2","tt",82,"spillover2 tt",4,0,728,728,-0.5,0.5
"14393",17,9,"spillover2","tt",82,"spillover2 tt",4,0,2408,2408,-0.5,0.5
"14395",17,2,"spillover2","tt",82,"spillover2 tt",1,0,594,594,0.5,-0.5
"14397",17,20,"spillover2","tt",82,"spillover2 tt",3,0,1068,1068,-0.5,-0.5
"14399",17,24,"spillover2","tt",82,"spillover2 tt",3,0,1232,1232,-0.5,-0.5
"14401",17,18,"spillover2","tt",82,"spillover2 tt",1,0,950,950,0.5,-0.5
"14403",17,6,"spillover2","tt",82,"spillover2 tt",1,0,1008,1008,0.5,-0.5
"14405",17,14,"spillover2","tt",82,"spillover2 tt",1,0,936,936,0.5,-0.5
"14407",17,5,"spillover2","tt",82,"spillover2 tt",4,0,646,646,-0.5,0.5
"14409",17,13,"spillover2","tt",82,"spillover2 tt",4,0,1252,1252,-0.5,0.5
"14411",17,17,"spillover2","tt",82,"spillover2 tt",4,0,1044,1044,-0.5,0.5
"14413",17,3,"spillover2","tt",82,"spillover2 tt",2,0,2454,2454,0.5,0.5
"14415",17,4,"spillover2","tt",82,"spillover2 tt",3,0,1090,1090,-0.5,-0.5
"14417",17,12,"spillover2","tt",82,"spillover2 tt",3,0,1366,1366,-0.5,-0.5
"14419",17,19,"spillover2","tt",82,"spillover2 tt",2,0,590,590,0.5,0.5
"14421",17,22,"spillover2","tt",82,"spillover2 tt",1,0,1756,1756,0.5,-0.5
"14423",17,23,"spillover2","tt",82,"spillover2 tt",2,0,888,888,0.5,0.5
"14425",17,10,"spillover2","tt",82,"spillover2 tt",1,0,2120,2120,0.5,-0.5
"14427",17,21,"spillover2","tt",82,"spillover2 tt",4,0,2376,2376,-0.5,0.5
"14429",17,7,"spillover2","tt",82,"spillover2 tt",2,0,918,918,0.5,0.5
"15247",18,17,"spillover2","tt",89,"spillover2 tt",1,0,840,840,0.5,-0.5
"15249",18,5,"spillover2","tt",89,"spillover2 tt",1,0,934,934,0.5,-0.5
"15251",18,12,"spillover2","tt",89,"spillover2 tt",4,0,506,506,-0.5,0.5
"15253",18,24,"spillover2","tt",89,"spillover2 tt",4,0,746,746,-0.5,0.5
"15255",18,23,"spillover2","tt",89,"spillover2 tt",3,0,344,344,-0.5,-0.5
"15257",18,16,"spillover2","tt",89,"spillover2 tt",4,0,812,812,-0.5,0.5
"15259",18,8,"spillover2","tt",89,"spillover2 tt",4,0,266,266,-0.5,0.5
"15261",18,1,"spillover2","tt",89,"spillover2 tt",1,0,392,392,0.5,-0.5
"15263",18,15,"spillover2","tt",89,"spillover2 tt",3,0,338,338,-0.5,-0.5
"15265",18,14,"spillover2","tt",89,"spillover2 tt",2,0,502,502,0.5,0.5
"15267",18,3,"spillover2","tt",89,"spillover2 tt",3,0,454,454,-0.5,-0.5
"15269",18,18,"spillover2","tt",89,"spillover2 tt",2,0,464,464,0.5,0.5
"15271",18,21,"spillover2","tt",89,"spillover2 tt",1,0,460,460,0.5,-0.5
"15273",18,2,"spillover2","tt",89,"spillover2 tt",2,0,628,628,0.5,0.5
"15275",18,13,"spillover2","tt",89,"spillover2 tt",1,0,572,572,0.5,-0.5
"15277",18,20,"spillover2","tt",89,"spillover2 tt",4,0,348,348,-0.5,0.5
"15279",18,4,"spillover2","tt",89,"spillover2 tt",4,0,978,978,-0.5,0.5
"15281",18,7,"spillover2","tt",89,"spillover2 tt",3,0,482,482,-0.5,-0.5
"15283",18,6,"spillover2","tt",89,"spillover2 tt",2,0,254,254,0.5,0.5
"15285",18,10,"spillover2","tt",89,"spillover2 tt",2,0,660,660,0.5,0.5
"15287",18,22,"spillover2","tt",89,"spillover2 tt",2,0,1258,1258,0.5,0.5
"15289",18,9,"spillover2","tt",89,"spillover2 tt",1,0,584,584,0.5,-0.5
"15291",18,19,"spillover2","tt",89,"spillover2 tt",3,0,294,294,-0.5,-0.5
"15293",18,11,"spillover2","tt",89,"spillover2 tt",3,0,274,274,-0.5,-0.5
"16112",19,8,"spillover2","tt",53,"spillover2 tt",1,0,1548,1548,0.5,-0.5
"16114",19,7,"spillover2","tt",53,"spillover2 tt",4,0,774,774,-0.5,0.5
"16116",19,11,"spillover2","tt",53,"spillover2 tt",4,0,1114,1114,-0.5,0.5
"16118",19,20,"spillover2","tt",53,"spillover2 tt",1,0,846,846,0.5,-0.5
"16120",19,21,"spillover2","tt",53,"spillover2 tt",2,0,512,512,0.5,0.5
"16122",19,19,"spillover2","tt",53,"spillover2 tt",4,0,672,672,-0.5,0.5
"16124",19,5,"spillover2","tt",53,"spillover2 tt",2,0,376,376,0.5,0.5
"16126",19,12,"spillover2","tt",53,"spillover2 tt",1,0,796,796,0.5,-0.5
"16128",19,2,"spillover2","tt",53,"spillover2 tt",3,0,402,402,-0.5,-0.5
"16130",19,13,"spillover2","tt",53,"spillover2 tt",2,0,780,780,0.5,0.5
"16132",19,17,"spillover2","tt",53,"spillover2 tt",2,0,514,514,0.5,0.5
"16134",19,6,"spillover2","tt",53,"spillover2 tt",3,0,924,924,-0.5,-0.5
"16136",19,18,"spillover2","tt",53,"spillover2 tt",3,0,980,980,-0.5,-0.5
"16138",19,3,"spillover2","tt",53,"spillover2 tt",4,0,908,908,-0.5,0.5
"16140",19,24,"spillover2","tt",53,"spillover2 tt",1,0,170,170,0.5,-0.5
"16142",19,1,"spillover2","tt",53,"spillover2 tt",2,0,1136,1136,0.5,0.5
"16144",19,9,"spillover2","tt",53,"spillover2 tt",2,0,390,390,0.5,0.5
"16146",19,10,"spillover2","tt",53,"spillover2 tt",3,0,148,148,-0.5,-0.5
"16148",19,23,"spillover2","tt",53,"spillover2 tt",4,0,726,726,-0.5,0.5
"16150",19,4,"spillover2","tt",53,"spillover2 tt",1,0,494,494,0.5,-0.5
"16152",19,14,"spillover2","tt",53,"spillover2 tt",3,0,420,420,-0.5,-0.5
"16154",19,22,"spillover2","tt",53,"spillover2 tt",3,0,438,438,-0.5,-0.5
"16156",19,16,"spillover2","tt",53,"spillover2 tt",1,0,178,178,0.5,-0.5
"16158",19,15,"spillover2","tt",53,"spillover2 tt",4,0,92,92,-0.5,0.5
"16976",20,6,"spillover2","tt",81,"spillover2 tt",4,0,834,834,-0.5,0.5
"16978",20,12,"spillover2","tt",81,"spillover2 tt",2,0,634,634,0.5,0.5
"16980",20,4,"spillover2","tt",81,"spillover2 tt",2,0,1030,1030,0.5,0.5
"16982",20,19,"spillover2","tt",81,"spillover2 tt",1,0,1160,1160,0.5,-0.5
"16984",20,7,"spillover2","tt",81,"spillover2 tt",1,0,1072,1072,0.5,-0.5
"16986",20,22,"spillover2","tt",81,"spillover2 tt",4,0,1260,1260,-0.5,0.5
"16988",20,14,"spillover2","tt",81,"spillover2 tt",4,0,752,752,-0.5,0.5
"16990",20,2,"spillover2","tt",81,"spillover2 tt",4,0,806,806,-0.5,0.5
"16992",20,8,"spillover2","tt",81,"spillover2 tt",2,0,964,964,0.5,0.5
"16994",20,10,"spillover2","tt",81,"spillover2 tt",4,0,3574,3574,-0.5,0.5
"16996",20,23,"spillover2","tt",81,"spillover2 tt",1,0,856,856,0.5,-0.5
"16998",20,13,"spillover2","tt",81,"spillover2 tt",3,0,412,412,-0.5,-0.5
"17000",20,3,"spillover2","tt",81,"spillover2 tt",1,0,760,760,0.5,-0.5
"17002",20,5,"spillover2","tt",81,"spillover2 tt",3,0,1312,1312,-0.5,-0.5
"17004",20,21,"spillover2","tt",81,"spillover2 tt",3,0,626,626,-0.5,-0.5
"17006",20,18,"spillover2","tt",81,"spillover2 tt",4,0,514,514,-0.5,0.5
"17008",20,9,"spillover2","tt",81,"spillover2 tt",3,0,440,440,-0.5,-0.5
"17010",20,17,"spillover2","tt",81,"spillover2 tt",3,0,1398,1398,-0.5,-0.5
"17012",20,11,"spillover2","tt",81,"spillover2 tt",1,0,676,676,0.5,-0.5
"17014",20,1,"spillover2","tt",81,"spillover2 tt",3,0,934,934,-0.5,-0.5
"17016",20,24,"spillover2","tt",81,"spillover2 tt",2,0,496,496,0.5,0.5
"17018",20,16,"spillover2","tt",81,"spillover2 tt",2,0,1832,1832,0.5,0.5
"17020",20,15,"spillover2","tt",81,"spillover2 tt",1,0,842,842,0.5,-0.5
"17022",20,20,"spillover2","tt",81,"spillover2 tt",2,0,718,718,0.5,0.5
"17840",21,4,"spillover2","tt",86,"spillover2 tt",3,0,3052,3052,-0.5,-0.5
"17842",21,23,"spillover2","tt",86,"spillover2 tt",2,0,2660,2660,0.5,0.5
"17844",21,22,"spillover2","tt",86,"spillover2 tt",1,0,1348,1348,0.5,-0.5
"17846",21,2,"spillover2","tt",86,"spillover2 tt",1,0,1604,1604,0.5,-0.5
"17848",21,10,"spillover2","tt",86,"spillover2 tt",1,0,522,522,0.5,-0.5
"17850",21,12,"spillover2","tt",86,"spillover2 tt",3,0,898,898,-0.5,-0.5
"17852",21,18,"spillover2","tt",86,"spillover2 tt",1,0,2064,2064,0.5,-0.5
"17854",21,21,"spillover2","tt",86,"spillover2 tt",4,0,590,590,-0.5,0.5
"17856",21,7,"spillover2","tt",86,"spillover2 tt",2,0,1712,1712,0.5,0.5
"17858",21,14,"spillover2","tt",86,"spillover2 tt",1,0,1576,1576,0.5,-0.5
"17860",21,15,"spillover2","tt",86,"spillover2 tt",2,0,694,694,0.5,0.5
"17862",21,17,"spillover2","tt",86,"spillover2 tt",4,0,942,942,-0.5,0.5
"17864",21,16,"spillover2","tt",86,"spillover2 tt",3,0,1208,1208,-0.5,-0.5
"17866",21,20,"spillover2","tt",86,"spillover2 tt",3,0,318,318,-0.5,-0.5
"17868",21,6,"spillover2","tt",86,"spillover2 tt",1,0,578,578,0.5,-0.5
"17870",21,3,"spillover2","tt",86,"spillover2 tt",2,0,1554,1554,0.5,0.5
"17872",21,9,"spillover2","tt",86,"spillover2 tt",4,0,406,406,-0.5,0.5
"17874",21,19,"spillover2","tt",86,"spillover2 tt",2,0,856,856,0.5,0.5
"17876",21,8,"spillover2","tt",86,"spillover2 tt",3,0,1586,1586,-0.5,-0.5
"17878",21,5,"spillover2","tt",86,"spillover2 tt",4,0,840,840,-0.5,0.5
"17880",21,24,"spillover2","tt",86,"spillover2 tt",3,0,1378,1378,-0.5,-0.5
"17882",21,1,"spillover2","tt",86,"spillover2 tt",4,0,610,610,-0.5,0.5
"17884",21,11,"spillover2","tt",86,"spillover2 tt",2,0,1014,1014,0.5,0.5
"17886",21,13,"spillover2","tt",86,"spillover2 tt",4,0,326,326,-0.5,0.5
"18703",22,4,"spillover2","tt",53,"spillover2 tt",4,0,2050,2050,-0.5,0.5
"18705",22,2,"spillover2","tt",53,"spillover2 tt",2,0,2402,2402,0.5,0.5
"18707",22,16,"spillover2","tt",53,"spillover2 tt",4,0,1486,1486,-0.5,0.5
"18709",22,7,"spillover2","tt",53,"spillover2 tt",3,0,1284,1284,-0.5,-0.5
"18711",22,12,"spillover2","tt",53,"spillover2 tt",4,0,2372,2372,-0.5,0.5
"18713",22,20,"spillover2","tt",53,"spillover2 tt",4,0,2928,2928,-0.5,0.5
"18715",22,24,"spillover2","tt",53,"spillover2 tt",4,0,1658,1658,-0.5,0.5
"18717",22,15,"spillover2","tt",53,"spillover2 tt",3,0,2256,2256,-0.5,-0.5
"18719",22,22,"spillover2","tt",53,"spillover2 tt",2,0,2796,2796,0.5,0.5
"18721",22,11,"spillover2","tt",53,"spillover2 tt",3,0,1156,1156,-0.5,-0.5
"18723",22,19,"spillover2","tt",53,"spillover2 tt",3,0,1296,1296,-0.5,-0.5
"18725",22,21,"spillover2","tt",53,"spillover2 tt",1,0,1490,1490,0.5,-0.5
"18727",22,8,"spillover2","tt",53,"spillover2 tt",4,0,1058,1058,-0.5,0.5
"18729",22,23,"spillover2","tt",53,"spillover2 tt",3,0,1198,1198,-0.5,-0.5
"18731",22,14,"spillover2","tt",53,"spillover2 tt",2,0,1686,1686,0.5,0.5
"18733",22,9,"spillover2","tt",53,"spillover2 tt",1,0,3672,3672,0.5,-0.5
"18735",22,1,"spillover2","tt",53,"spillover2 tt",1,0,2318,2318,0.5,-0.5
"18737",22,3,"spillover2","tt",53,"spillover2 tt",3,0,1986,1986,-0.5,-0.5
"18739",22,5,"spillover2","tt",53,"spillover2 tt",1,0,2150,2150,0.5,-0.5
"18741",22,13,"spillover2","tt",53,"spillover2 tt",1,0,666,666,0.5,-0.5
"18743",22,6,"spillover2","tt",53,"spillover2 tt",2,0,678,678,0.5,0.5
"18745",22,18,"spillover2","tt",53,"spillover2 tt",2,0,4248,4248,0.5,0.5
"18747",22,10,"spillover2","tt",53,"spillover2 tt",2,0,1772,1772,0.5,0.5
"18749",22,17,"spillover2","tt",53,"spillover2 tt",1,0,1086,1086,0.5,-0.5
"19567",23,20,"spillover2","tt",79,"spillover2 tt",2,0,678,678,0.5,0.5
"19569",23,23,"spillover2","tt",79,"spillover2 tt",1,0,1264,1264,0.5,-0.5
"19571",23,16,"spillover2","tt",79,"spillover2 tt",2,0,1185,1185,0.5,0.5
"19573",23,8,"spillover2","tt",79,"spillover2 tt",2,0,1515,1515,0.5,0.5
"19575",23,5,"spillover2","tt",79,"spillover2 tt",3,0,520,520,-0.5,-0.5
"19577",23,7,"spillover2","tt",79,"spillover2 tt",1,0,1781,1781,0.5,-0.5
"19579",23,2,"spillover2","tt",79,"spillover2 tt",4,0,1909,1909,-0.5,0.5
"19581",23,21,"spillover2","tt",79,"spillover2 tt",3,0,1415,1415,-0.5,-0.5
"19583",23,6,"spillover2","tt",79,"spillover2 tt",4,0,1262,1262,-0.5,0.5
"19585",23,17,"spillover2","tt",79,"spillover2 tt",3,0,1016,1016,-0.5,-0.5
"19587",23,12,"spillover2","tt",79,"spillover2 tt",2,0,1345,1345,0.5,0.5
"19589",23,13,"spillover2","tt",79,"spillover2 tt",3,0,557,557,-0.5,-0.5
"19591",23,24,"spillover2","tt",79,"spillover2 tt",2,0,437,437,0.5,0.5
"19593",23,11,"spillover2","tt",79,"spillover2 tt",1,0,638,638,0.5,-0.5
"19595",23,4,"spillover2","tt",79,"spillover2 tt",2,0,301,301,0.5,0.5
"19597",23,22,"spillover2","tt",79,"spillover2 tt",4,0,2000,2000,-0.5,0.5
"19599",23,14,"spillover2","tt",79,"spillover2 tt",4,0,1055,1055,-0.5,0.5
"19601",23,3,"spillover2","tt",79,"spillover2 tt",1,0,1736,1736,0.5,-0.5
"19603",23,9,"spillover2","tt",79,"spillover2 tt",3,0,351,351,-0.5,-0.5
"19605",23,15,"spillover2","tt",79,"spillover2 tt",1,0,167,167,0.5,-0.5
"19607",23,1,"spillover2","tt",79,"spillover2 tt",3,0,1729,1729,-0.5,-0.5
"19609",23,10,"spillover2","tt",79,"spillover2 tt",4,0,633,633,-0.5,0.5
"19611",23,18,"spillover2","tt",79,"spillover2 tt",4,0,565,565,-0.5,0.5
"19613",23,19,"spillover2","tt",79,"spillover2 tt",1,0,585,585,0.5,-0.5
"20416",24,11,"spillover2","tt",86,"spillover2 tt",4,0,800,800,-0.5,0.5
"20419",24,13,"spillover2","tt",86,"spillover2 tt",2,0,580,580,0.5,0.5
"20421",24,4,"spillover2","tt",86,"spillover2 tt",1,0,770,770,0.5,-0.5
"20423",24,12,"spillover2","tt",86,"spillover2 tt",1,0,1132,1132,0.5,-0.5
"20425",24,16,"spillover2","tt",86,"spillover2 tt",1,0,844,844,0.5,-0.5
"20427",24,1,"spillover2","tt",86,"spillover2 tt",2,0,950,950,0.5,0.5
"20429",24,2,"spillover2","tt",86,"spillover2 tt",3,0,950,950,-0.5,-0.5
"20431",24,18,"spillover2","tt",86,"spillover2 tt",3,0,748,748,-0.5,-0.5
"20433",24,6,"spillover2","tt",86,"spillover2 tt",3,0,138,138,-0.5,-0.5
"20435",24,14,"spillover2","tt",86,"spillover2 tt",3,0,902,902,-0.5,-0.5
"20437",24,23,"spillover2","tt",86,"spillover2 tt",4,0,606,606,-0.5,0.5
"20439",24,8,"spillover2","tt",86,"spillover2 tt",1,0,426,426,0.5,-0.5
"20441",24,10,"spillover2","tt",86,"spillover2 tt",3,0,572,572,-0.5,-0.5
"20443",24,7,"spillover2","tt",86,"spillover2 tt",4,0,728,728,-0.5,0.5
"20445",24,20,"spillover2","tt",86,"spillover2 tt",1,0,462,462,0.5,-0.5
"20447",24,5,"spillover2","tt",86,"spillover2 tt",2,0,728,728,0.5,0.5
"20449",24,17,"spillover2","tt",86,"spillover2 tt",2,0,910,910,0.5,0.5
"20451",24,24,"spillover2","tt",86,"spillover2 tt",1,0,456,456,0.5,-0.5
"20453",24,9,"spillover2","tt",86,"spillover2 tt",2,0,562,562,0.5,0.5
"20455",24,19,"spillover2","tt",86,"spillover2 tt",4,0,602,602,-0.5,0.5
"20457",24,3,"spillover2","tt",86,"spillover2 tt",4,0,1074,1074,-0.5,0.5
"20459",24,22,"spillover2","tt",86,"spillover2 tt",3,0,1178,1178,-0.5,-0.5
"20461",24,15,"spillover2","tt",86,"spillover2 tt",4,0,244,244,-0.5,0.5
"21278",25,2,"spillover2","tt",52,"spillover2 tt",4,0,500,500,-0.5,0.5
"21280",25,5,"spillover2","tt",52,"spillover2 tt",3,0,332,332,-0.5,-0.5
"21282",25,17,"spillover2","tt",52,"spillover2 tt",3,0,528,528,-0.5,-0.5
"21284",25,10,"spillover2","tt",52,"spillover2 tt",4,0,746,746,-0.5,0.5
"21286",25,23,"spillover2","tt",52,"spillover2 tt",1,0,330,330,0.5,-0.5
"21288",25,18,"spillover2","tt",52,"spillover2 tt",4,0,974,974,-0.5,0.5
"21290",25,14,"spillover2","tt",52,"spillover2 tt",4,0,336,336,-0.5,0.5
"21292",25,6,"spillover2","tt",52,"spillover2 tt",4,0,316,316,-0.5,0.5
"21294",25,16,"spillover2","tt",52,"spillover2 tt",2,0,194,194,0.5,0.5
"21296",25,20,"spillover2","tt",52,"spillover2 tt",2,0,384,384,0.5,0.5
"21298",25,24,"spillover2","tt",52,"spillover2 tt",2,0,164,164,0.5,0.5
"21300",25,22,"spillover2","tt",52,"spillover2 tt",4,0,456,456,-0.5,0.5
"21302",25,9,"spillover2","tt",52,"spillover2 tt",3,0,682,682,-0.5,-0.5
"21304",25,7,"spillover2","tt",52,"spillover2 tt",1,0,558,558,0.5,-0.5
"21306",25,15,"spillover2","tt",52,"spillover2 tt",1,0,256,256,0.5,-0.5
"21308",25,12,"spillover2","tt",52,"spillover2 tt",2,0,552,552,0.5,0.5
"21310",25,3,"spillover2","tt",52,"spillover2 tt",1,0,438,438,0.5,-0.5
"21312",25,4,"spillover2","tt",52,"spillover2 tt",2,0,458,458,0.5,0.5
"21314",25,19,"spillover2","tt",52,"spillover2 tt",1,0,160,160,0.5,-0.5
"21316",25,21,"spillover2","tt",52,"spillover2 tt",3,0,266,266,-0.5,-0.5
"21318",25,11,"spillover2","tt",52,"spillover2 tt",1,0,140,140,0.5,-0.5
"21320",25,1,"spillover2","tt",52,"spillover2 tt",3,0,184,184,-0.5,-0.5
"21322",25,13,"spillover2","tt",52,"spillover2 tt",3,0,168,168,-0.5,-0.5
"21324",25,8,"spillover2","tt",52,"spillover2 tt",2,0,722,722,0.5,0.5
"22142",26,14,"spillover2","tt",83,"spillover2 tt",1,0,776,776,0.5,-0.5
"22144",26,17,"spillover2","tt",83,"spillover2 tt",4,0,826,826,-0.5,0.5
"22146",26,20,"spillover2","tt",83,"spillover2 tt",3,0,540,540,-0.5,-0.5
"22148",26,6,"spillover2","tt",83,"spillover2 tt",1,0,732,732,0.5,-0.5
"22150",26,15,"spillover2","tt",83,"spillover2 tt",2,0,534,534,0.5,0.5
"22152",26,23,"spillover2","tt",83,"spillover2 tt",2,0,650,650,0.5,0.5
"22154",26,16,"spillover2","tt",83,"spillover2 tt",3,0,520,520,-0.5,-0.5
"22156",26,21,"spillover2","tt",83,"spillover2 tt",4,0,608,608,-0.5,0.5
"22158",26,24,"spillover2","tt",83,"spillover2 tt",3,0,780,780,-0.5,-0.5
"22160",26,12,"spillover2","tt",83,"spillover2 tt",3,0,760,760,-0.5,-0.5
"22162",26,4,"spillover2","tt",83,"spillover2 tt",3,0,838,838,-0.5,-0.5
"22164",26,18,"spillover2","tt",83,"spillover2 tt",1,0,976,976,0.5,-0.5
"22166",26,11,"spillover2","tt",83,"spillover2 tt",2,0,624,624,0.5,0.5
"22168",26,7,"spillover2","tt",83,"spillover2 tt",2,0,790,790,0.5,0.5
"22170",26,1,"spillover2","tt",83,"spillover2 tt",4,0,418,418,-0.5,0.5
"22172",26,9,"spillover2","tt",83,"spillover2 tt",4,0,588,588,-0.5,0.5
"22174",26,3,"spillover2","tt",83,"spillover2 tt",2,0,1126,1126,0.5,0.5
"22176",26,19,"spillover2","tt",83,"spillover2 tt",2,0,584,584,0.5,0.5
"22178",26,2,"spillover2","tt",83,"spillover2 tt",1,0,974,974,0.5,-0.5
"22180",26,8,"spillover2","tt",83,"spillover2 tt",3,0,648,648,-0.5,-0.5
"22182",26,5,"spillover2","tt",83,"spillover2 tt",4,0,664,664,-0.5,0.5
"22184",26,22,"spillover2","tt",83,"spillover2 tt",1,0,986,986,0.5,-0.5
"22186",26,10,"spillover2","tt",83,"spillover2 tt",1,0,512,512,0.5,-0.5
"22188",26,13,"spillover2","tt",83,"spillover2 tt",4,0,414,414,-0.5,0.5
"23006",27,1,"spillover2","tt",85,"spillover2 tt",1,0,288,288,0.5,-0.5
"23008",27,22,"spillover2","tt",85,"spillover2 tt",2,0,868,868,0.5,0.5
"23010",27,6,"spillover2","tt",85,"spillover2 tt",2,0,756,756,0.5,0.5
"23012",27,2,"spillover2","tt",85,"spillover2 tt",2,0,1284,1284,0.5,0.5
"23014",27,7,"spillover2","tt",85,"spillover2 tt",3,0,1042,1042,-0.5,-0.5
"23016",27,19,"spillover2","tt",85,"spillover2 tt",3,0,440,440,-0.5,-0.5
"23018",27,10,"spillover2","tt",85,"spillover2 tt",2,0,548,548,0.5,0.5
"23020",27,24,"spillover2","tt",85,"spillover2 tt",4,0,546,546,-0.5,0.5
"23022",27,17,"spillover2","tt",85,"spillover2 tt",1,0,662,662,0.5,-0.5
"23024",27,3,"spillover2","tt",85,"spillover2 tt",3,0,872,872,-0.5,-0.5
"23026",27,13,"spillover2","tt",85,"spillover2 tt",1,0,708,708,0.5,-0.5
"23028",27,8,"spillover2","tt",85,"spillover2 tt",4,0,496,496,-0.5,0.5
"23030",27,21,"spillover2","tt",85,"spillover2 tt",1,0,620,620,0.5,-0.5
"23032",27,4,"spillover2","tt",85,"spillover2 tt",4,0,666,666,-0.5,0.5
"23034",27,9,"spillover2","tt",85,"spillover2 tt",1,0,312,312,0.5,-0.5
"23036",27,12,"spillover2","tt",85,"spillover2 tt",4,0,716,716,-0.5,0.5
"23038",27,16,"spillover2","tt",85,"spillover2 tt",4,0,1092,1092,-0.5,0.5
"23040",27,20,"spillover2","tt",85,"spillover2 tt",4,0,436,436,-0.5,0.5
"23042",27,15,"spillover2","tt",85,"spillover2 tt",3,0,306,306,-0.5,-0.5
"23044",27,23,"spillover2","tt",85,"spillover2 tt",3,0,466,466,-0.5,-0.5
"23046",27,14,"spillover2","tt",85,"spillover2 tt",2,0,550,550,0.5,0.5
"23048",27,11,"spillover2","tt",85,"spillover2 tt",3,0,390,390,-0.5,-0.5
"23050",27,5,"spillover2","tt",85,"spillover2 tt",1,0,564,564,0.5,-0.5
"23052",27,18,"spillover2","tt",85,"spillover2 tt",2,0,1150,1150,0.5,0.5
"23870",28,4,"spillover2","tt",63,"spillover2 tt",1,0,858,858,0.5,-0.5
"23872",28,8,"spillover2","tt",63,"spillover2 tt",1,0,1220,1220,0.5,-0.5
"23874",28,24,"spillover2","tt",63,"spillover2 tt",1,0,624,624,0.5,-0.5
"23876",28,3,"spillover2","tt",63,"spillover2 tt",4,0,1656,1656,-0.5,0.5
"23878",28,7,"spillover2","tt",63,"spillover2 tt",4,0,1874,1874,-0.5,0.5
