"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"582",16523,"Native",25,23,"reflexive","rp","reflexive rp",1,0,324,324,0.5,0.5
"583",16525,"Native",25,19,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"584",16527,"Native",25,20,"reflexive","rp","reflexive rp",2,0,200,200,0.5,0.5
"585",16529,"Native",25,9,"reflexive","rp","reflexive rp",3,0,231,231,0.5,0.5
"586",16531,"Native",25,15,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"587",16533,"Native",25,12,"reflexive","rp","reflexive rp",2,0,265,265,0.5,0.5
"588",16535,"Native",25,13,"reflexive","rp","reflexive rp",3,0,330,330,0.5,0.5
"589",16537,"Native",25,8,"reflexive","rp","reflexive rp",2,0,476,476,0.5,0.5
"590",16539,"Native",25,17,"reflexive","rp","reflexive rp",3,1,0,NA,0.5,0.5
"591",16541,"Native",25,5,"reflexive","rp","reflexive rp",3,1,0,NA,0.5,0.5
"592",16543,"Native",25,18,"reflexive","rp","reflexive rp",4,1,0,NA,0.5,0.5
"593",16545,"Native",25,24,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"594",16547,"Native",25,14,"reflexive","rp","reflexive rp",4,0,159,159,0.5,0.5
"595",16549,"Native",25,7,"reflexive","rp","reflexive rp",1,0,952,952,0.5,0.5
"596",16551,"Native",25,2,"reflexive","rp","reflexive rp",4,1,0,NA,0.5,0.5
"597",16553,"Native",25,4,"reflexive","rp","reflexive rp",2,0,309,309,0.5,0.5
"598",16555,"Native",25,3,"reflexive","rp","reflexive rp",1,0,164,164,0.5,0.5
"599",16557,"Native",25,22,"reflexive","rp","reflexive rp",4,1,0,NA,0.5,0.5
"600",16559,"Native",25,11,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"601",16562,"Native",26,19,"reflexive","rp","reflexive rp",2,0,2102,2102,0.5,0.5
"602",16564,"Native",26,2,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"603",16566,"Native",26,4,"reflexive","rp","reflexive rp",3,1,0,NA,0.5,0.5
"604",16568,"Native",26,21,"reflexive","rp","reflexive rp",4,1,0,NA,0.5,0.5
"605",16570,"Native",26,14,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"606",16572,"Native",26,1,"reflexive","rp","reflexive rp",4,1,0,NA,0.5,0.5
"607",16574,"Native",26,13,"reflexive","rp","reflexive rp",4,1,0,NA,0.5,0.5
"608",16576,"Native",26,24,"reflexive","rp","reflexive rp",3,0,215,215,0.5,0.5
"609",16578,"Native",26,23,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"610",16580,"Native",26,20,"reflexive","rp","reflexive rp",3,0,212,212,0.5,0.5
"611",16582,"Native",26,9,"reflexive","rp","reflexive rp",4,0,307,307,0.5,0.5
"612",16584,"Native",26,15,"reflexive","rp","reflexive rp",2,0,447,447,0.5,0.5
"613",16586,"Native",26,6,"reflexive","rp","reflexive rp",1,0,160,160,0.5,0.5
"614",16588,"Native",26,8,"reflexive","rp","reflexive rp",3,1,0,NA,0.5,0.5
"615",16590,"Native",26,18,"reflexive","rp","reflexive rp",1,0,155,155,0.5,0.5
"616",16592,"Native",26,22,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"617",16594,"Native",26,10,"reflexive","rp","reflexive rp",1,0,173,173,0.5,0.5
"618",16596,"Native",26,5,"reflexive","rp","reflexive rp",4,0,303,303,0.5,0.5
"619",16598,"Native",26,7,"reflexive","rp","reflexive rp",2,0,193,193,0.5,0.5
"620",16600,"Native",26,17,"reflexive","rp","reflexive rp",4,0,178,178,0.5,0.5
"621",16602,"Native",26,11,"reflexive","rp","reflexive rp",2,0,208,208,0.5,0.5
"622",16604,"Native",26,16,"reflexive","rp","reflexive rp",3,1,0,NA,0.5,0.5
"623",16606,"Native",26,3,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"624",16608,"Native",26,12,"reflexive","rp","reflexive rp",3,1,0,NA,0.5,0.5
"625",16610,"Native",27,7,"reflexive","rp","reflexive rp",3,0,167,167,0.5,0.5
"626",16612,"Native",27,2,"reflexive","rp","reflexive rp",2,0,312,312,0.5,0.5
"627",16614,"Native",27,17,"reflexive","rp","reflexive rp",1,0,137,137,0.5,0.5
"628",16616,"Native",27,6,"reflexive","rp","reflexive rp",2,0,116,116,0.5,0.5
"629",16618,"Native",27,11,"reflexive","rp","reflexive rp",3,0,391,391,0.5,0.5
"630",16620,"Native",27,15,"reflexive","rp","reflexive rp",3,0,152,152,0.5,0.5
"631",16622,"Native",27,1,"reflexive","rp","reflexive rp",1,0,162,162,0.5,0.5
"632",16624,"Native",27,12,"reflexive","rp","reflexive rp",4,0,244,244,0.5,0.5
"633",16626,"Native",27,4,"reflexive","rp","reflexive rp",4,0,216,216,0.5,0.5
"634",16628,"Native",27,13,"reflexive","rp","reflexive rp",1,0,145,145,0.5,0.5
"635",16630,"Native",27,23,"reflexive","rp","reflexive rp",3,0,154,154,0.5,0.5
"636",16632,"Native",27,3,"reflexive","rp","reflexive rp",3,0,282,282,0.5,0.5
"637",16634,"Native",27,5,"reflexive","rp","reflexive rp",1,0,236,236,0.5,0.5
"638",16636,"Native",27,18,"reflexive","rp","reflexive rp",2,0,187,187,0.5,0.5
"639",16638,"Native",27,21,"reflexive","rp","reflexive rp",1,0,409,409,0.5,0.5
"640",16640,"Native",27,9,"reflexive","rp","reflexive rp",1,0,244,244,0.5,0.5
"641",16642,"Native",27,20,"reflexive","rp","reflexive rp",4,0,241,241,0.5,0.5
"642",16644,"Native",27,22,"reflexive","rp","reflexive rp",2,0,1293,1293,0.5,0.5
"643",16646,"Native",27,14,"reflexive","rp","reflexive rp",2,0,280,280,0.5,0.5
"644",16648,"Native",27,24,"reflexive","rp","reflexive rp",4,0,197,197,0.5,0.5
"645",16650,"Native",27,8,"reflexive","rp","reflexive rp",4,0,246,246,0.5,0.5
"646",16652,"Native",27,10,"reflexive","rp","reflexive rp",2,0,221,221,0.5,0.5
"647",16654,"Native",27,16,"reflexive","rp","reflexive rp",4,0,210,210,0.5,0.5
"648",16656,"Native",27,19,"reflexive","rp","reflexive rp",3,0,191,191,0.5,0.5
"649",16658,"Native",28,1,"reflexive","rp","reflexive rp",2,0,150,150,0.5,0.5
"650",16660,"Native",28,8,"reflexive","rp","reflexive rp",1,0,416,416,0.5,0.5
"651",16662,"Native",28,9,"reflexive","rp","reflexive rp",2,0,120,120,0.5,0.5
"652",16664,"Native",28,13,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"653",16666,"Native",28,18,"reflexive","rp","reflexive rp",3,0,176,176,0.5,0.5
"654",16668,"Native",28,4,"reflexive","rp","reflexive rp",1,0,154,154,0.5,0.5
"655",16670,"Native",28,12,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"656",16672,"Native",28,7,"reflexive","rp","reflexive rp",4,0,182,182,0.5,0.5
"657",16674,"Native",28,2,"reflexive","rp","reflexive rp",3,1,0,NA,0.5,0.5
"658",16676,"Native",28,10,"reflexive","rp","reflexive rp",3,0,182,182,0.5,0.5
"659",16678,"Native",28,22,"reflexive","rp","reflexive rp",3,0,272,272,0.5,0.5
"660",16680,"Native",28,17,"reflexive","rp","reflexive rp",2,0,168,168,0.5,0.5
"661",16682,"Native",28,11,"reflexive","rp","reflexive rp",4,1,0,NA,0.5,0.5
"662",16684,"Native",28,20,"reflexive","rp","reflexive rp",1,0,148,148,0.5,0.5
"663",16686,"Native",28,15,"reflexive","rp","reflexive rp",4,0,274,274,0.5,0.5
"664",16688,"Native",28,23,"reflexive","rp","reflexive rp",4,0,118,118,0.5,0.5
"665",16690,"Native",28,19,"reflexive","rp","reflexive rp",4,1,0,NA,0.5,0.5
"666",16692,"Native",28,24,"reflexive","rp","reflexive rp",1,0,636,636,0.5,0.5
"667",16694,"Native",28,5,"reflexive","rp","reflexive rp",2,0,128,128,0.5,0.5
"668",16696,"Native",28,14,"reflexive","rp","reflexive rp",3,0,154,154,0.5,0.5
"669",16698,"Native",28,16,"reflexive","rp","reflexive rp",1,0,100,100,0.5,0.5
"670",16700,"Native",28,3,"reflexive","rp","reflexive rp",4,0,190,190,0.5,0.5
"671",16702,"Native",28,21,"reflexive","rp","reflexive rp",2,0,164,164,0.5,0.5
"672",16704,"Native",28,6,"reflexive","rp","reflexive rp",3,1,0,NA,0.5,0.5
"673",16705,"Native",29,21,"reflexive","rp","reflexive rp",3,0,244,244,0.5,0.5
"674",16707,"Native",29,19,"reflexive","rp","reflexive rp",1,0,178,178,0.5,0.5
"675",16709,"Native",29,17,"reflexive","rp","reflexive rp",3,0,888,888,0.5,0.5
"676",16711,"Native",29,13,"reflexive","rp","reflexive rp",3,0,282,282,0.5,0.5
"677",16713,"Native",29,2,"reflexive","rp","reflexive rp",4,0,210,210,0.5,0.5
"678",16715,"Native",29,12,"reflexive","rp","reflexive rp",2,0,204,204,0.5,0.5
"679",16717,"Native",29,15,"reflexive","rp","reflexive rp",1,0,202,202,0.5,0.5
"680",16719,"Native",29,4,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"681",16721,"Native",29,24,"reflexive","rp","reflexive rp",2,0,312,312,0.5,0.5
"682",16723,"Native",29,3,"reflexive","rp","reflexive rp",1,0,550,550,0.5,0.5
"683",16725,"Native",29,9,"reflexive","rp","reflexive rp",3,0,140,140,0.5,0.5
"684",16727,"Native",29,7,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"685",16729,"Native",29,11,"reflexive","rp","reflexive rp",1,0,388,388,0.5,0.5
"686",16731,"Native",29,16,"reflexive","rp","reflexive rp",2,0,244,244,0.5,0.5
"687",16733,"Native",29,23,"reflexive","rp","reflexive rp",1,0,178,178,0.5,0.5
"688",16735,"Native",29,14,"reflexive","rp","reflexive rp",4,0,234,234,0.5,0.5
"689",16737,"Native",29,18,"reflexive","rp","reflexive rp",4,0,230,230,0.5,0.5
"690",16739,"Native",29,1,"reflexive","rp","reflexive rp",3,0,180,180,0.5,0.5
"691",16741,"Native",29,22,"reflexive","rp","reflexive rp",4,1,0,NA,0.5,0.5
"692",16743,"Native",29,8,"reflexive","rp","reflexive rp",2,0,160,160,0.5,0.5
"693",16745,"Native",29,6,"reflexive","rp","reflexive rp",4,0,182,182,0.5,0.5
"694",16747,"Native",29,5,"reflexive","rp","reflexive rp",3,0,184,184,0.5,0.5
"695",16749,"Native",29,20,"reflexive","rp","reflexive rp",2,0,236,236,0.5,0.5
"696",16751,"Native",29,10,"reflexive","rp","reflexive rp",4,0,230,230,0.5,0.5
"697",16753,"Native",30,6,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"698",16755,"Native",30,13,"reflexive","rp","reflexive rp",4,0,318,318,0.5,0.5
"699",16757,"Native",30,20,"reflexive","rp","reflexive rp",3,0,138,138,0.5,0.5
"700",16759,"Native",30,18,"reflexive","rp","reflexive rp",1,0,232,232,0.5,0.5
"701",16761,"Native",30,5,"reflexive","rp","reflexive rp",4,0,118,118,0.5,0.5
"702",16763,"Native",30,17,"reflexive","rp","reflexive rp",4,0,2488,2488,0.5,0.5
"703",16765,"Native",30,2,"reflexive","rp","reflexive rp",1,0,148,148,0.5,0.5
"704",16767,"Native",30,11,"reflexive","rp","reflexive rp",2,0,11590,11590,0.5,0.5
"705",16769,"Native",30,14,"reflexive","rp","reflexive rp",1,0,178,178,0.5,0.5
"706",16771,"Native",30,4,"reflexive","rp","reflexive rp",3,0,140,140,0.5,0.5
"707",16773,"Native",30,15,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"708",16775,"Native",30,9,"reflexive","rp","reflexive rp",4,0,252,252,0.5,0.5
"709",16777,"Native",30,10,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"710",16779,"Native",30,24,"reflexive","rp","reflexive rp",3,0,164,164,0.5,0.5
"711",16781,"Native",30,21,"reflexive","rp","reflexive rp",4,0,170,170,0.5,0.5
"712",16783,"Native",30,19,"reflexive","rp","reflexive rp",2,0,176,176,0.5,0.5
"713",16785,"Native",30,12,"reflexive","rp","reflexive rp",3,0,158,158,0.5,0.5
"714",16787,"Native",30,23,"reflexive","rp","reflexive rp",2,0,474,474,0.5,0.5
"715",16789,"Native",30,7,"reflexive","rp","reflexive rp",2,0,320,320,0.5,0.5
"716",16791,"Native",30,1,"reflexive","rp","reflexive rp",4,0,174,174,0.5,0.5
"717",16793,"Native",30,8,"reflexive","rp","reflexive rp",3,0,88,88,0.5,0.5
"718",16795,"Native",30,22,"reflexive","rp","reflexive rp",1,0,170,170,0.5,0.5
"719",16797,"Native",30,16,"reflexive","rp","reflexive rp",3,0,146,146,0.5,0.5
"720",16799,"Native",30,3,"reflexive","rp","reflexive rp",2,0,164,164,0.5,0.5
"721",16802,"Native",31,21,"reflexive","rp","reflexive rp",1,0,202,202,0.5,0.5
"722",16804,"Native",31,14,"reflexive","rp","reflexive rp",2,0,378,378,0.5,0.5
"723",16806,"Native",31,16,"reflexive","rp","reflexive rp",4,1,0,NA,0.5,0.5
"724",16808,"Native",31,4,"reflexive","rp","reflexive rp",4,0,230,230,0.5,0.5
"725",16810,"Native",31,15,"reflexive","rp","reflexive rp",3,0,202,202,0.5,0.5
"726",16812,"Native",31,1,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"727",16814,"Native",31,22,"reflexive","rp","reflexive rp",2,0,938,938,0.5,0.5
"728",16816,"Native",31,8,"reflexive","rp","reflexive rp",4,0,216,216,0.5,0.5
"729",16818,"Native",31,13,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"730",16820,"Native",31,2,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"731",16822,"Native",31,24,"reflexive","rp","reflexive rp",4,1,0,NA,0.5,0.5
"732",16824,"Native",31,5,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"733",16826,"Native",31,10,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"734",16828,"Native",31,6,"reflexive","rp","reflexive rp",2,0,278,278,0.5,0.5
"735",16830,"Native",31,11,"reflexive","rp","reflexive rp",3,0,174,174,0.5,0.5
"736",16832,"Native",31,23,"reflexive","rp","reflexive rp",3,0,212,212,0.5,0.5
"737",16834,"Native",31,9,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"738",16836,"Native",31,20,"reflexive","rp","reflexive rp",4,0,166,166,0.5,0.5
"739",16838,"Native",31,7,"reflexive","rp","reflexive rp",3,0,182,182,0.5,0.5
"740",16840,"Native",31,18,"reflexive","rp","reflexive rp",2,0,176,176,0.5,0.5
"741",16842,"Native",31,3,"reflexive","rp","reflexive rp",3,0,160,160,0.5,0.5
"742",16844,"Native",31,17,"reflexive","rp","reflexive rp",1,0,164,164,0.5,0.5
"743",16846,"Native",31,19,"reflexive","rp","reflexive rp",3,0,174,174,0.5,0.5
"744",16848,"Native",31,12,"reflexive","rp","reflexive rp",4,0,130,130,0.5,0.5
"745",16849,"Native",32,19,"reflexive","rp","reflexive rp",4,0,142,142,0.5,0.5
"746",16851,"Native",32,20,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"747",16853,"Native",32,9,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"748",16855,"Native",32,4,"reflexive","rp","reflexive rp",1,0,102,102,0.5,0.5
"749",16857,"Native",32,10,"reflexive","rp","reflexive rp",3,0,120,120,0.5,0.5
"750",16859,"Native",32,12,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"751",16861,"Native",32,7,"reflexive","rp","reflexive rp",4,0,126,126,0.5,0.5
"752",16863,"Native",32,11,"reflexive","rp","reflexive rp",4,1,0,NA,0.5,0.5
"753",16865,"Native",32,8,"reflexive","rp","reflexive rp",1,0,114,114,0.5,0.5
"754",16867,"Native",32,18,"reflexive","rp","reflexive rp",3,0,148,148,0.5,0.5
"755",16869,"Native",32,14,"reflexive","rp","reflexive rp",3,1,0,NA,0.5,0.5
"756",16871,"Native",32,2,"reflexive","rp","reflexive rp",3,0,150,150,0.5,0.5
"757",16873,"Native",32,15,"reflexive","rp","reflexive rp",4,1,0,NA,0.5,0.5
"758",16875,"Native",32,17,"reflexive","rp","reflexive rp",2,0,118,118,0.5,0.5
"759",16877,"Native",32,5,"reflexive","rp","reflexive rp",2,0,124,124,0.5,0.5
"760",16879,"Native",32,22,"reflexive","rp","reflexive rp",3,0,150,150,0.5,0.5
"761",16881,"Native",32,24,"reflexive","rp","reflexive rp",1,0,188,188,0.5,0.5
"762",16883,"Native",32,21,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"763",16885,"Native",32,1,"reflexive","rp","reflexive rp",2,0,132,132,0.5,0.5
"764",16887,"Native",32,16,"reflexive","rp","reflexive rp",1,0,146,146,0.5,0.5
"765",16889,"Native",32,6,"reflexive","rp","reflexive rp",3,0,136,136,0.5,0.5
"766",16891,"Native",32,13,"reflexive","rp","reflexive rp",2,0,162,162,0.5,0.5
"767",16893,"Native",32,3,"reflexive","rp","reflexive rp",4,0,144,144,0.5,0.5
"768",16895,"Native",32,23,"reflexive","rp","reflexive rp",4,0,152,152,0.5,0.5
"769",16897,"Native",33,4,"reflexive","rp","reflexive rp",2,0,164,164,0.5,0.5
"770",16899,"Native",33,2,"reflexive","rp","reflexive rp",4,0,400,400,0.5,0.5
"771",16901,"Native",33,16,"reflexive","rp","reflexive rp",2,0,200,200,0.5,0.5
"772",16903,"Native",33,11,"reflexive","rp","reflexive rp",1,0,302,302,0.5,0.5
"773",16905,"Native",33,1,"reflexive","rp","reflexive rp",3,0,2324,2324,0.5,0.5
"774",16907,"Native",33,15,"reflexive","rp","reflexive rp",1,0,338,338,0.5,0.5
"775",16909,"Native",33,23,"reflexive","rp","reflexive rp",1,0,224,224,0.5,0.5
"776",16911,"Native",33,20,"reflexive","rp","reflexive rp",2,0,360,360,0.5,0.5
"777",16913,"Native",33,7,"reflexive","rp","reflexive rp",1,0,228,228,0.5,0.5
"778",16915,"Native",33,3,"reflexive","rp","reflexive rp",1,0,308,308,0.5,0.5
"779",16917,"Native",33,12,"reflexive","rp","reflexive rp",2,0,494,494,0.5,0.5
"780",16919,"Native",33,24,"reflexive","rp","reflexive rp",2,0,162,162,0.5,0.5
"781",16921,"Native",33,14,"reflexive","rp","reflexive rp",4,0,194,194,0.5,0.5
"782",16923,"Native",33,18,"reflexive","rp","reflexive rp",4,0,448,448,0.5,0.5
"783",16925,"Native",33,6,"reflexive","rp","reflexive rp",4,0,270,270,0.5,0.5
"784",16927,"Native",33,21,"reflexive","rp","reflexive rp",3,0,172,172,0.5,0.5
"785",16929,"Native",33,13,"reflexive","rp","reflexive rp",3,0,202,202,0.5,0.5
"786",16931,"Native",33,9,"reflexive","rp","reflexive rp",3,0,252,252,0.5,0.5
"787",16933,"Native",33,10,"reflexive","rp","reflexive rp",4,0,146,146,0.5,0.5
"788",16935,"Native",33,19,"reflexive","rp","reflexive rp",1,0,194,194,0.5,0.5
"789",16937,"Native",33,22,"reflexive","rp","reflexive rp",4,0,302,302,0.5,0.5
"790",16939,"Native",33,8,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"791",16941,"Native",33,17,"reflexive","rp","reflexive rp",3,0,170,170,0.5,0.5
"792",16943,"Native",33,5,"reflexive","rp","reflexive rp",3,0,196,196,0.5,0.5
"793",16946,"Native",34,16,"reflexive","rp","reflexive rp",3,0,242,242,0.5,0.5
"794",16948,"Native",34,14,"reflexive","rp","reflexive rp",1,0,228,228,0.5,0.5
"795",16950,"Native",34,1,"reflexive","rp","reflexive rp",4,0,220,220,0.5,0.5
"796",16952,"Native",34,24,"reflexive","rp","reflexive rp",3,0,231,231,0.5,0.5
"797",16954,"Native",34,5,"reflexive","rp","reflexive rp",4,0,6260,6260,0.5,0.5
"798",16956,"Native",34,13,"reflexive","rp","reflexive rp",4,0,237,237,0.5,0.5
"799",16958,"Native",34,3,"reflexive","rp","reflexive rp",2,0,299,299,0.5,0.5
"800",16960,"Native",34,2,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,0.5
"801",16962,"Native",34,19,"reflexive","rp","reflexive rp",2,0,197,197,0.5,0.5
"802",16964,"Native",34,18,"reflexive","rp","reflexive rp",1,0,295,295,0.5,0.5
"803",16966,"Native",34,22,"reflexive","rp","reflexive rp",1,0,442,442,0.5,0.5
"804",16968,"Native",34,17,"reflexive","rp","reflexive rp",4,0,226,226,0.5,0.5
"805",16970,"Native",34,4,"reflexive","rp","reflexive rp",3,0,203,203,0.5,0.5
"806",16972,"Native",34,20,"reflexive","rp","reflexive rp",3,0,207,207,0.5,0.5
"807",16974,"Native",34,7,"reflexive","rp","reflexive rp",2,0,291,291,0.5,0.5
"808",16976,"Native",34,11,"reflexive","rp","reflexive rp",2,0,364,364,0.5,0.5
"809",16978,"Native",34,8,"reflexive","rp","reflexive rp",3,0,260,260,0.5,0.5
"810",16980,"Native",34,21,"reflexive","rp","reflexive rp",4,0,270,270,0.5,0.5
"811",16982,"Native",34,12,"reflexive","rp","reflexive rp",3,1,0,NA,0.5,0.5
"812",16984,"Native",34,15,"reflexive","rp","reflexive rp",2,0,1802,1802,0.5,0.5
"813",16986,"Native",34,10,"reflexive","rp","reflexive rp",1,0,230,230,0.5,0.5
"814",16988,"Native",34,23,"reflexive","rp","reflexive rp",2,0,196,196,0.5,0.5
"815",16990,"Native",34,9,"reflexive","rp","reflexive rp",4,0,240,240,0.5,0.5
"816",16992,"Native",34,6,"reflexive","rp","reflexive rp",1,0,142,142,0.5,0.5
"817",16993,"Native",35,23,"reflexive","rp","reflexive rp",2,0,276,276,0.5,0.5
"818",16995,"Native",35,1,"reflexive","rp","reflexive rp",4,0,252,252,0.5,0.5
"819",16997,"Native",35,10,"reflexive","rp","reflexive rp",1,0,258,258,0.5,0.5
"820",16999,"Native",35,4,"reflexive","rp","reflexive rp",3,0,882,882,0.5,0.5
"821",17001,"Native",35,18,"reflexive","rp","reflexive rp",1,0,768,768,0.5,0.5
"822",17003,"Native",35,9,"reflexive","rp","reflexive rp",4,0,262,262,0.5,0.5
"823",17005,"Native",35,20,"reflexive","rp","reflexive rp",3,0,202,202,0.5,0.5
"824",17007,"Native",35,17,"reflexive","rp","reflexive rp",4,0,214,214,0.5,0.5
"825",17009,"Native",35,14,"reflexive","rp","reflexive rp",1,0,294,294,0.5,0.5
"826",17011,"Native",35,2,"reflexive","rp","reflexive rp",1,0,212,212,0.5,0.5
"827",17013,"Native",35,15,"reflexive","rp","reflexive rp",2,0,244,244,0.5,0.5
"828",17015,"Native",35,19,"reflexive","rp","reflexive rp",2,0,262,262,0.5,0.5
"829",17017,"Native",35,3,"reflexive","rp","reflexive rp",2,0,168,168,0.5,0.5
"830",17019,"Native",35,12,"reflexive","rp","reflexive rp",3,0,232,232,0.5,0.5
"831",17021,"Native",35,11,"reflexive","rp","reflexive rp",2,0,170,170,0.5,0.5
"832",17023,"Native",35,24,"reflexive","rp","reflexive rp",3,0,168,168,0.5,0.5
"833",17025,"Native",35,7,"reflexive","rp","reflexive rp",2,0,238,238,0.5,0.5
"834",17027,"Native",35,21,"reflexive","rp","reflexive rp",4,0,236,236,0.5,0.5
"835",17029,"Native",35,5,"reflexive","rp","reflexive rp",4,0,204,204,0.5,0.5
"836",17031,"Native",35,22,"reflexive","rp","reflexive rp",1,0,232,232,0.5,0.5
"837",17033,"Native",35,6,"reflexive","rp","reflexive rp",1,0,194,194,0.5,0.5
"838",17035,"Native",35,13,"reflexive","rp","reflexive rp",4,0,478,478,0.5,0.5
"839",17037,"Native",35,8,"reflexive","rp","reflexive rp",3,0,218,218,0.5,0.5
"840",17039,"Native",35,16,"reflexive","rp","reflexive rp",3,0,192,192,0.5,0.5
"841",17041,"Native",36,24,"reflexive","rp","reflexive rp",4,0,208,208,0.5,0.5
"842",17043,"Native",36,19,"reflexive","rp","reflexive rp",3,1,0,NA,0.5,0.5
"843",17045,"Native",36,12,"reflexive","rp","reflexive rp",4,0,202,202,0.5,0.5
"844",17047,"Native",36,21,"reflexive","rp","reflexive rp",1,0,160,160,0.5,0.5
"845",17049,"Native",36,4,"reflexive","rp","reflexive rp",4,0,175,175,0.5,0.5
"846",17051,"Native",36,13,"reflexive","rp","reflexive rp",1,0,231,231,0.5,0.5
"847",17053,"Native",36,11,"reflexive","rp","reflexive rp",3,0,187,187,0.5,0.5
"848",17055,"Native",36,22,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"849",17057,"Native",36,5,"reflexive","rp","reflexive rp",1,0,179,179,0.5,0.5
"850",17059,"Native",36,18,"reflexive","rp","reflexive rp",2,0,239,239,0.5,0.5
"851",17061,"Native",36,8,"reflexive","rp","reflexive rp",4,0,250,250,0.5,0.5
"852",17063,"Native",36,6,"reflexive","rp","reflexive rp",2,0,233,233,0.5,0.5
"853",17065,"Native",36,2,"reflexive","rp","reflexive rp",2,0,175,175,0.5,0.5
"854",17067,"Native",36,15,"reflexive","rp","reflexive rp",3,0,261,261,0.5,0.5
"855",17069,"Native",36,14,"reflexive","rp","reflexive rp",2,0,289,289,0.5,0.5
"856",17071,"Native",36,1,"reflexive","rp","reflexive rp",1,0,213,213,0.5,0.5
"857",17073,"Native",36,7,"reflexive","rp","reflexive rp",3,0,274,274,0.5,0.5
"858",17075,"Native",36,20,"reflexive","rp","reflexive rp",4,0,266,266,0.5,0.5
"859",17077,"Native",36,23,"reflexive","rp","reflexive rp",3,0,177,177,0.5,0.5
"860",17079,"Native",36,17,"reflexive","rp","reflexive rp",1,0,177,177,0.5,0.5
"861",17081,"Native",36,16,"reflexive","rp","reflexive rp",4,0,235,235,0.5,0.5
"862",17083,"Native",36,9,"reflexive","rp","reflexive rp",1,0,193,193,0.5,0.5
"863",17085,"Native",36,10,"reflexive","rp","reflexive rp",2,0,861,861,0.5,0.5
"864",17087,"Native",36,3,"reflexive","rp","reflexive rp",3,0,266,266,0.5,0.5
"865",17089,"Native",37,15,"reflexive","rp","reflexive rp",4,0,193,193,0.5,0.5
"866",17091,"Native",37,20,"reflexive","rp","reflexive rp",1,0,152,152,0.5,0.5
"867",17093,"Native",37,5,"reflexive","rp","reflexive rp",2,0,141,141,0.5,0.5
"868",17095,"Native",37,24,"reflexive","rp","reflexive rp",1,0,289,289,0.5,0.5
"869",17097,"Native",37,3,"reflexive","rp","reflexive rp",4,0,358,358,0.5,0.5
"870",17099,"Native",37,4,"reflexive","rp","reflexive rp",1,0,153,153,0.5,0.5
"871",17101,"Native",37,6,"reflexive","rp","reflexive rp",3,0,135,135,0.5,0.5
"872",17103,"Native",37,13,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"873",17105,"Native",37,1,"reflexive","rp","reflexive rp",2,0,157,157,0.5,0.5
"874",17107,"Native",37,16,"reflexive","rp","reflexive rp",1,0,97,97,0.5,0.5
"875",17109,"Native",37,9,"reflexive","rp","reflexive rp",2,0,173,173,0.5,0.5
"876",17111,"Native",37,19,"reflexive","rp","reflexive rp",4,0,155,155,0.5,0.5
"877",17113,"Native",37,17,"reflexive","rp","reflexive rp",2,0,160,160,0.5,0.5
"878",17115,"Native",37,22,"reflexive","rp","reflexive rp",3,0,191,191,0.5,0.5
"879",17117,"Native",37,14,"reflexive","rp","reflexive rp",3,0,156,156,0.5,0.5
"880",17119,"Native",37,2,"reflexive","rp","reflexive rp",3,0,143,143,0.5,0.5
"881",17121,"Native",37,23,"reflexive","rp","reflexive rp",4,0,197,197,0.5,0.5
"882",17123,"Native",37,8,"reflexive","rp","reflexive rp",1,0,200,200,0.5,0.5
