"","subject","item","region","measure","proficiency1","proficiency2","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"20366",24,29,"spillover1","tt",86,-0.5,"spillover1 tt",6,0,732,732,-0.5,-0.5,732
"20368",24,47,"spillover1","tt",86,-0.5,"spillover1 tt",8,0,908,908,-0.5,0.5,908
"21181",25,29,"spillover1","tt",52,0.5,"spillover1 tt",7,0,722,722,0.5,0.5,722
"21183",25,43,"spillover1","tt",52,0.5,"spillover1 tt",5,0,892,892,0.5,-0.5,892
"21185",25,34,"spillover1","tt",52,0.5,"spillover1 tt",8,0,380,380,-0.5,0.5,380
"21187",25,46,"spillover1","tt",52,0.5,"spillover1 tt",8,0,300,300,-0.5,0.5,300
"21189",25,26,"spillover1","tt",52,0.5,"spillover1 tt",8,0,616,616,-0.5,0.5,616
"21191",25,37,"spillover1","tt",52,0.5,"spillover1 tt",7,0,1098,1098,0.5,0.5,1098
"21193",25,45,"spillover1","tt",52,0.5,"spillover1 tt",7,0,726,726,0.5,0.5,726
"21195",25,44,"spillover1","tt",52,0.5,"spillover1 tt",6,0,292,292,-0.5,-0.5,292
"21197",25,35,"spillover1","tt",52,0.5,"spillover1 tt",5,0,1154,1154,0.5,-0.5,1154
"21199",25,47,"spillover1","tt",52,0.5,"spillover1 tt",5,0,1042,1042,0.5,-0.5,1042
"21201",25,27,"spillover1","tt",52,0.5,"spillover1 tt",5,0,858,858,0.5,-0.5,858
"21203",25,32,"spillover1","tt",52,0.5,"spillover1 tt",6,0,300,300,-0.5,-0.5,300
"21205",25,25,"spillover1","tt",52,0.5,"spillover1 tt",7,0,524,524,0.5,0.5,524
"21207",25,31,"spillover1","tt",52,0.5,"spillover1 tt",5,0,720,720,0.5,-0.5,720
"21209",25,38,"spillover1","tt",52,0.5,"spillover1 tt",8,0,472,472,-0.5,0.5,472
"21211",25,36,"spillover1","tt",52,0.5,"spillover1 tt",6,0,366,366,-0.5,-0.5,366
"21213",25,48,"spillover1","tt",52,0.5,"spillover1 tt",6,0,568,568,-0.5,-0.5,568
"21215",25,40,"spillover1","tt",52,0.5,"spillover1 tt",6,0,558,558,-0.5,-0.5,558
"21217",25,42,"spillover1","tt",52,0.5,"spillover1 tt",8,0,238,238,-0.5,0.5,238
"21219",25,28,"spillover1","tt",52,0.5,"spillover1 tt",6,0,422,422,-0.5,-0.5,422
"21221",25,33,"spillover1","tt",52,0.5,"spillover1 tt",7,0,652,652,0.5,0.5,652
"21223",25,41,"spillover1","tt",52,0.5,"spillover1 tt",7,0,660,660,0.5,0.5,660
"21225",25,30,"spillover1","tt",52,0.5,"spillover1 tt",8,0,528,528,-0.5,0.5,528
"21227",25,39,"spillover1","tt",52,0.5,"spillover1 tt",5,0,620,620,0.5,-0.5,620
"22045",26,42,"spillover1","tt",83,-0.5,"spillover1 tt",5,0,634,634,0.5,-0.5,634
"22047",26,37,"spillover1","tt",83,-0.5,"spillover1 tt",8,0,576,576,-0.5,0.5,576
"22049",26,26,"spillover1","tt",83,-0.5,"spillover1 tt",5,0,816,816,0.5,-0.5,816
"22051",26,33,"spillover1","tt",83,-0.5,"spillover1 tt",8,0,2090,2090,-0.5,0.5,2090
"22053",26,31,"spillover1","tt",83,-0.5,"spillover1 tt",6,0,778,778,-0.5,-0.5,778
"22055",26,47,"spillover1","tt",83,-0.5,"spillover1 tt",6,0,1230,1230,-0.5,-0.5,1230
"22057",26,43,"spillover1","tt",83,-0.5,"spillover1 tt",6,0,522,522,-0.5,-0.5,522
"22059",26,27,"spillover1","tt",83,-0.5,"spillover1 tt",6,0,668,668,-0.5,-0.5,668
"22061",26,38,"spillover1","tt",83,-0.5,"spillover1 tt",5,0,1536,1536,0.5,-0.5,1536
"22063",26,46,"spillover1","tt",83,-0.5,"spillover1 tt",5,0,716,716,0.5,-0.5,716
"22065",26,34,"spillover1","tt",83,-0.5,"spillover1 tt",5,0,560,560,0.5,-0.5,560
"22067",26,45,"spillover1","tt",83,-0.5,"spillover1 tt",8,0,532,532,-0.5,0.5,532
"22069",26,44,"spillover1","tt",83,-0.5,"spillover1 tt",7,0,754,754,0.5,0.5,754
"22071",26,39,"spillover1","tt",83,-0.5,"spillover1 tt",6,0,554,554,-0.5,-0.5,554
"22073",26,25,"spillover1","tt",83,-0.5,"spillover1 tt",8,0,474,474,-0.5,0.5,474
"22075",26,28,"spillover1","tt",83,-0.5,"spillover1 tt",7,0,776,776,0.5,0.5,776
"22077",26,35,"spillover1","tt",83,-0.5,"spillover1 tt",6,0,496,496,-0.5,-0.5,496
"22079",26,48,"spillover1","tt",83,-0.5,"spillover1 tt",7,0,836,836,0.5,0.5,836
"22081",26,41,"spillover1","tt",83,-0.5,"spillover1 tt",8,0,832,832,-0.5,0.5,832
"22083",26,32,"spillover1","tt",83,-0.5,"spillover1 tt",7,0,1472,1472,0.5,0.5,1472
"22085",26,40,"spillover1","tt",83,-0.5,"spillover1 tt",7,0,1398,1398,0.5,0.5,1398
"22087",26,29,"spillover1","tt",83,-0.5,"spillover1 tt",8,0,478,478,-0.5,0.5,478
"22089",26,30,"spillover1","tt",83,-0.5,"spillover1 tt",5,0,1194,1194,0.5,-0.5,1194
"22091",26,36,"spillover1","tt",83,-0.5,"spillover1 tt",7,0,818,818,0.5,0.5,818
"22909",27,46,"spillover1","tt",85,-0.5,"spillover1 tt",6,0,556,556,-0.5,-0.5,556
"22911",27,42,"spillover1","tt",85,-0.5,"spillover1 tt",6,0,524,524,-0.5,-0.5,524
"22913",27,36,"spillover1","tt",85,-0.5,"spillover1 tt",8,0,532,532,-0.5,0.5,532
"22915",27,35,"spillover1","tt",85,-0.5,"spillover1 tt",7,0,1016,1016,0.5,0.5,1016
"22917",27,39,"spillover1","tt",85,-0.5,"spillover1 tt",7,0,2792,2792,0.5,0.5,2792
"22919",27,37,"spillover1","tt",85,-0.5,"spillover1 tt",5,0,876,876,0.5,-0.5,876
"22921",27,45,"spillover1","tt",85,-0.5,"spillover1 tt",5,0,844,844,0.5,-0.5,844
"22923",27,25,"spillover1","tt",85,-0.5,"spillover1 tt",5,0,772,772,0.5,-0.5,772
"22925",27,28,"spillover1","tt",85,-0.5,"spillover1 tt",8,0,624,624,-0.5,0.5,624
"22927",27,30,"spillover1","tt",85,-0.5,"spillover1 tt",6,0,574,574,-0.5,-0.5,574
"22929",27,31,"spillover1","tt",85,-0.5,"spillover1 tt",7,0,1928,1928,0.5,0.5,1928
"22931",27,33,"spillover1","tt",85,-0.5,"spillover1 tt",5,0,962,962,0.5,-0.5,962
"22933",27,27,"spillover1","tt",85,-0.5,"spillover1 tt",7,0,1578,1578,0.5,0.5,1578
"22935",27,47,"spillover1","tt",85,-0.5,"spillover1 tt",7,0,1666,1666,0.5,0.5,1666
"22937",27,38,"spillover1","tt",85,-0.5,"spillover1 tt",6,0,592,592,-0.5,-0.5,592
"22939",27,41,"spillover1","tt",85,-0.5,"spillover1 tt",5,0,1394,1394,0.5,-0.5,1394
"22941",27,29,"spillover1","tt",85,-0.5,"spillover1 tt",5,0,1796,1796,0.5,-0.5,1796
"22943",27,48,"spillover1","tt",85,-0.5,"spillover1 tt",8,0,250,250,-0.5,0.5,250
"22945",27,26,"spillover1","tt",85,-0.5,"spillover1 tt",6,0,1622,1622,-0.5,-0.5,1622
"22947",27,32,"spillover1","tt",85,-0.5,"spillover1 tt",8,0,1356,1356,-0.5,0.5,1356
"22949",27,44,"spillover1","tt",85,-0.5,"spillover1 tt",8,0,146,146,-0.5,0.5,146
"22951",27,43,"spillover1","tt",85,-0.5,"spillover1 tt",7,0,1182,1182,0.5,0.5,1182
"22953",27,34,"spillover1","tt",85,-0.5,"spillover1 tt",6,0,1380,1380,-0.5,-0.5,1380
"22955",27,40,"spillover1","tt",85,-0.5,"spillover1 tt",8,0,628,628,-0.5,0.5,628
"23773",28,27,"spillover1","tt",63,0.5,"spillover1 tt",8,0,666,666,-0.5,0.5,666
"23775",28,26,"spillover1","tt",63,0.5,"spillover1 tt",7,0,3540,3540,0.5,0.5,3540
"23777",28,28,"spillover1","tt",63,0.5,"spillover1 tt",5,0,1380,1380,0.5,-0.5,1380
"23779",28,29,"spillover1","tt",63,0.5,"spillover1 tt",6,0,1142,1142,-0.5,-0.5,1142
"23781",28,33,"spillover1","tt",63,0.5,"spillover1 tt",6,0,646,646,-0.5,-0.5,646
"23783",28,44,"spillover1","tt",63,0.5,"spillover1 tt",5,0,1804,1804,0.5,-0.5,1804
"23785",28,45,"spillover1","tt",63,0.5,"spillover1 tt",6,0,1294,1294,-0.5,-0.5,1294
"23787",28,47,"spillover1","tt",63,0.5,"spillover1 tt",8,0,1166,1166,-0.5,0.5,1166
"23789",28,48,"spillover1","tt",63,0.5,"spillover1 tt",5,0,560,560,0.5,-0.5,560
"23791",28,37,"spillover1","tt",63,0.5,"spillover1 tt",6,0,932,932,-0.5,-0.5,932
"23793",28,38,"spillover1","tt",63,0.5,"spillover1 tt",7,0,2182,2182,0.5,0.5,2182
"23795",28,30,"spillover1","tt",63,0.5,"spillover1 tt",7,0,1828,1828,0.5,0.5,1828
"23797",28,40,"spillover1","tt",63,0.5,"spillover1 tt",5,0,2732,2732,0.5,-0.5,2732
"23799",28,35,"spillover1","tt",63,0.5,"spillover1 tt",8,0,1074,1074,-0.5,0.5,1074
"23801",28,25,"spillover1","tt",63,0.5,"spillover1 tt",6,0,594,594,-0.5,-0.5,594
"23803",28,31,"spillover1","tt",63,0.5,"spillover1 tt",8,0,1002,1002,-0.5,0.5,1002
"23805",28,32,"spillover1","tt",63,0.5,"spillover1 tt",5,0,954,954,0.5,-0.5,954
"23807",28,39,"spillover1","tt",63,0.5,"spillover1 tt",8,0,972,972,-0.5,0.5,972
"23809",28,46,"spillover1","tt",63,0.5,"spillover1 tt",7,0,1588,1588,0.5,0.5,1588
"23811",28,34,"spillover1","tt",63,0.5,"spillover1 tt",7,0,2678,2678,0.5,0.5,2678
"23813",28,41,"spillover1","tt",63,0.5,"spillover1 tt",6,0,524,524,-0.5,-0.5,524
"23815",28,43,"spillover1","tt",63,0.5,"spillover1 tt",8,0,1280,1280,-0.5,0.5,1280
"23817",28,36,"spillover1","tt",63,0.5,"spillover1 tt",5,0,1000,1000,0.5,-0.5,1000
"23819",28,42,"spillover1","tt",63,0.5,"spillover1 tt",7,0,808,808,0.5,0.5,808
"24625",29,42,"spillover1","tt",65,0.5,"spillover1 tt",8,0,562,562,-0.5,0.5,562
"24627",29,39,"spillover1","tt",65,0.5,"spillover1 tt",5,0,6356,6356,0.5,-0.5,6356
"24629",29,43,"spillover1","tt",65,0.5,"spillover1 tt",5,0,1864,1864,0.5,-0.5,1864
"24631",29,46,"spillover1","tt",65,0.5,"spillover1 tt",8,0,1230,1230,-0.5,0.5,1230
"24633",29,45,"spillover1","tt",65,0.5,"spillover1 tt",7,0,3748,3748,0.5,0.5,3748
"24635",29,29,"spillover1","tt",65,0.5,"spillover1 tt",7,0,1180,1180,0.5,0.5,1180
"24637",29,31,"spillover1","tt",65,0.5,"spillover1 tt",5,0,1044,1044,0.5,-0.5,1044
"24639",29,38,"spillover1","tt",65,0.5,"spillover1 tt",8,0,1116,1116,-0.5,0.5,1116
"24641",29,41,"spillover1","tt",65,0.5,"spillover1 tt",7,0,3056,3056,0.5,0.5,3056
"24643",29,28,"spillover1","tt",65,0.5,"spillover1 tt",6,0,2726,2726,-0.5,-0.5,2726
"24645",29,26,"spillover1","tt",65,0.5,"spillover1 tt",8,0,3480,3480,-0.5,0.5,3480
"24647",29,32,"spillover1","tt",65,0.5,"spillover1 tt",6,0,1158,1158,-0.5,-0.5,1158
"24649",29,27,"spillover1","tt",65,0.5,"spillover1 tt",5,0,852,852,0.5,-0.5,852
"24651",29,36,"spillover1","tt",65,0.5,"spillover1 tt",6,0,348,348,-0.5,-0.5,348
"24653",29,34,"spillover1","tt",65,0.5,"spillover1 tt",8,0,552,552,-0.5,0.5,552
"24655",29,35,"spillover1","tt",65,0.5,"spillover1 tt",5,0,2360,2360,0.5,-0.5,2360
"24656",29,40,"spillover1","tt",65,0.5,"spillover1 tt",6,0,1144,1144,-0.5,-0.5,1144
"24658",29,44,"spillover1","tt",65,0.5,"spillover1 tt",6,0,1502,1502,-0.5,-0.5,1502
"24660",29,30,"spillover1","tt",65,0.5,"spillover1 tt",8,0,420,420,-0.5,0.5,420
"24662",29,25,"spillover1","tt",65,0.5,"spillover1 tt",7,0,834,834,0.5,0.5,834
"24664",29,33,"spillover1","tt",65,0.5,"spillover1 tt",7,0,1820,1820,0.5,0.5,1820
"24666",29,37,"spillover1","tt",65,0.5,"spillover1 tt",7,0,1294,1294,0.5,0.5,1294
"24668",29,47,"spillover1","tt",65,0.5,"spillover1 tt",5,0,3554,3554,0.5,-0.5,3554
"24670",29,48,"spillover1","tt",65,0.5,"spillover1 tt",6,0,316,316,-0.5,-0.5,316
"25484",30,36,"spillover1","tt",60,0.5,"spillover1 tt",7,0,1900,1900,0.5,0.5,1900
"25486",30,44,"spillover1","tt",60,0.5,"spillover1 tt",7,0,4962,4962,0.5,0.5,4962
"25488",30,32,"spillover1","tt",60,0.5,"spillover1 tt",7,0,2318,2318,0.5,0.5,2318
"25490",30,25,"spillover1","tt",60,0.5,"spillover1 tt",8,0,666,666,-0.5,0.5,666
"25492",30,27,"spillover1","tt",60,0.5,"spillover1 tt",6,0,592,592,-0.5,-0.5,592
"25494",30,37,"spillover1","tt",60,0.5,"spillover1 tt",8,0,912,912,-0.5,0.5,912
"25496",30,38,"spillover1","tt",60,0.5,"spillover1 tt",5,0,2968,2968,0.5,-0.5,2968
"25498",30,47,"spillover1","tt",60,0.5,"spillover1 tt",6,0,778,778,-0.5,-0.5,778
"25500",30,33,"spillover1","tt",60,0.5,"spillover1 tt",8,0,406,406,-0.5,0.5,406
"25502",30,30,"spillover1","tt",60,0.5,"spillover1 tt",5,0,2676,2676,0.5,-0.5,2676
"25504",30,48,"spillover1","tt",60,0.5,"spillover1 tt",7,0,2308,2308,0.5,0.5,2308
"25506",30,40,"spillover1","tt",60,0.5,"spillover1 tt",7,0,2692,2692,0.5,0.5,2692
"25508",30,46,"spillover1","tt",60,0.5,"spillover1 tt",5,0,1120,1120,0.5,-0.5,1120
"25510",30,35,"spillover1","tt",60,0.5,"spillover1 tt",6,0,528,528,-0.5,-0.5,528
"25512",30,43,"spillover1","tt",60,0.5,"spillover1 tt",6,0,1508,1508,-0.5,-0.5,1508
"25514",30,41,"spillover1","tt",60,0.5,"spillover1 tt",8,0,1438,1438,-0.5,0.5,1438
"25516",30,39,"spillover1","tt",60,0.5,"spillover1 tt",6,0,1114,1114,-0.5,-0.5,1114
"25518",30,42,"spillover1","tt",60,0.5,"spillover1 tt",5,0,632,632,0.5,-0.5,632
"25520",30,31,"spillover1","tt",60,0.5,"spillover1 tt",6,0,614,614,-0.5,-0.5,614
"25522",30,26,"spillover1","tt",60,0.5,"spillover1 tt",5,0,2348,2348,0.5,-0.5,2348
"25524",30,34,"spillover1","tt",60,0.5,"spillover1 tt",5,0,560,560,0.5,-0.5,560
"25526",30,45,"spillover1","tt",60,0.5,"spillover1 tt",8,0,200,200,-0.5,0.5,200
"25528",30,29,"spillover1","tt",60,0.5,"spillover1 tt",8,0,658,658,-0.5,0.5,658
"25530",30,28,"spillover1","tt",60,0.5,"spillover1 tt",7,0,984,984,0.5,0.5,984
"26348",31,34,"spillover1","tt",85,-0.5,"spillover1 tt",6,0,1234,1234,-0.5,-0.5,1234
"26350",31,41,"spillover1","tt",85,-0.5,"spillover1 tt",5,0,2592,2592,0.5,-0.5,2592
"26352",31,40,"spillover1","tt",85,-0.5,"spillover1 tt",8,0,1746,1746,-0.5,0.5,1746
"26354",31,42,"spillover1","tt",85,-0.5,"spillover1 tt",6,0,364,364,-0.5,-0.5,364
"26356",31,31,"spillover1","tt",85,-0.5,"spillover1 tt",7,0,3722,3722,0.5,0.5,3722
"26358",31,35,"spillover1","tt",85,-0.5,"spillover1 tt",7,0,1152,1152,0.5,0.5,1152
"26360",31,38,"spillover1","tt",85,-0.5,"spillover1 tt",6,0,838,838,-0.5,-0.5,838
"26362",31,29,"spillover1","tt",85,-0.5,"spillover1 tt",5,0,1880,1880,0.5,-0.5,1880
"26364",31,37,"spillover1","tt",85,-0.5,"spillover1 tt",5,0,2860,2860,0.5,-0.5,2860
"26366",31,46,"spillover1","tt",85,-0.5,"spillover1 tt",6,0,672,672,-0.5,-0.5,672
"26368",31,44,"spillover1","tt",85,-0.5,"spillover1 tt",8,0,1882,1882,-0.5,0.5,1882
"26370",31,28,"spillover1","tt",85,-0.5,"spillover1 tt",8,0,504,504,-0.5,0.5,504
"26372",31,30,"spillover1","tt",85,-0.5,"spillover1 tt",6,0,258,258,-0.5,-0.5,258
"26374",31,32,"spillover1","tt",85,-0.5,"spillover1 tt",8,0,1302,1302,-0.5,0.5,1302
"26376",31,39,"spillover1","tt",85,-0.5,"spillover1 tt",7,0,2056,2056,0.5,0.5,2056
"26378",31,25,"spillover1","tt",85,-0.5,"spillover1 tt",5,0,1486,1486,0.5,-0.5,1486
"26380",31,33,"spillover1","tt",85,-0.5,"spillover1 tt",5,0,1534,1534,0.5,-0.5,1534
"26382",31,47,"spillover1","tt",85,-0.5,"spillover1 tt",7,0,1868,1868,0.5,0.5,1868
"26384",31,45,"spillover1","tt",85,-0.5,"spillover1 tt",5,0,734,734,0.5,-0.5,734
"26386",31,48,"spillover1","tt",85,-0.5,"spillover1 tt",8,0,374,374,-0.5,0.5,374
"26388",31,36,"spillover1","tt",85,-0.5,"spillover1 tt",8,0,1858,1858,-0.5,0.5,1858
"26390",31,43,"spillover1","tt",85,-0.5,"spillover1 tt",7,0,2996,2996,0.5,0.5,2996
"26392",31,26,"spillover1","tt",85,-0.5,"spillover1 tt",6,0,1238,1238,-0.5,-0.5,1238
"26394",31,27,"spillover1","tt",85,-0.5,"spillover1 tt",7,0,920,920,0.5,0.5,920
"27211",32,44,"spillover1","tt",59,0.5,"spillover1 tt",5,0,2356,2356,0.5,-0.5,2356
"27213",32,43,"spillover1","tt",59,0.5,"spillover1 tt",8,0,1898,1898,-0.5,0.5,1898
"27215",32,40,"spillover1","tt",59,0.5,"spillover1 tt",5,0,5844,5844,0.5,-0.5,5844
"27217",32,42,"spillover1","tt",59,0.5,"spillover1 tt",7,0,1750,1750,0.5,0.5,1750
"27219",32,39,"spillover1","tt",59,0.5,"spillover1 tt",8,0,2350,2350,-0.5,0.5,2350
"27221",32,46,"spillover1","tt",59,0.5,"spillover1 tt",7,0,4082,4082,0.5,0.5,4082
"27223",32,48,"spillover1","tt",59,0.5,"spillover1 tt",5,0,2740,2740,0.5,-0.5,2740
"27225",32,32,"spillover1","tt",59,0.5,"spillover1 tt",5,0,1650,1650,0.5,-0.5,1650
"27227",32,26,"spillover1","tt",59,0.5,"spillover1 tt",7,0,5460,5460,0.5,0.5,5460
"27229",32,45,"spillover1","tt",59,0.5,"spillover1 tt",6,0,572,572,-0.5,-0.5,572
"27231",32,25,"spillover1","tt",59,0.5,"spillover1 tt",6,0,198,198,-0.5,-0.5,198
"27233",32,30,"spillover1","tt",59,0.5,"spillover1 tt",7,0,2634,2634,0.5,0.5,2634
"27235",32,33,"spillover1","tt",59,0.5,"spillover1 tt",6,0,1422,1422,-0.5,-0.5,1422
"27237",32,36,"spillover1","tt",59,0.5,"spillover1 tt",5,0,1256,1256,0.5,-0.5,1256
"27239",32,35,"spillover1","tt",59,0.5,"spillover1 tt",8,0,508,508,-0.5,0.5,508
"27241",32,41,"spillover1","tt",59,0.5,"spillover1 tt",6,0,558,558,-0.5,-0.5,558
"27243",32,27,"spillover1","tt",59,0.5,"spillover1 tt",8,0,812,812,-0.5,0.5,812
"27245",32,34,"spillover1","tt",59,0.5,"spillover1 tt",7,0,766,766,0.5,0.5,766
"27247",32,28,"spillover1","tt",59,0.5,"spillover1 tt",5,0,932,932,0.5,-0.5,932
"27249",32,31,"spillover1","tt",59,0.5,"spillover1 tt",8,0,1454,1454,-0.5,0.5,1454
"27251",32,29,"spillover1","tt",59,0.5,"spillover1 tt",6,0,982,982,-0.5,-0.5,982
"27253",32,47,"spillover1","tt",59,0.5,"spillover1 tt",8,0,850,850,-0.5,0.5,850
"27255",32,37,"spillover1","tt",59,0.5,"spillover1 tt",6,0,610,610,-0.5,-0.5,610
"27257",32,38,"spillover1","tt",59,0.5,"spillover1 tt",7,0,3096,3096,0.5,0.5,3096
"28076",33,33,"spillover1","tt",71,0.5,"spillover1 tt",7,0,1916,1916,0.5,0.5,1916
"28078",33,43,"spillover1","tt",71,0.5,"spillover1 tt",5,0,3716,3716,0.5,-0.5,3716
"28080",33,31,"spillover1","tt",71,0.5,"spillover1 tt",5,0,1398,1398,0.5,-0.5,1398
"28082",33,34,"spillover1","tt",71,0.5,"spillover1 tt",8,0,1720,1720,-0.5,0.5,1720
"28084",33,42,"spillover1","tt",71,0.5,"spillover1 tt",8,0,1080,1080,-0.5,0.5,1080
"28086",33,25,"spillover1","tt",71,0.5,"spillover1 tt",7,0,1294,1294,0.5,0.5,1294
"28088",33,26,"spillover1","tt",71,0.5,"spillover1 tt",8,0,1900,1900,-0.5,0.5,1900
"28090",33,35,"spillover1","tt",71,0.5,"spillover1 tt",5,0,2114,2114,0.5,-0.5,2114
"28092",33,47,"spillover1","tt",71,0.5,"spillover1 tt",5,0,1978,1978,0.5,-0.5,1978
"28094",33,32,"spillover1","tt",71,0.5,"spillover1 tt",6,0,5232,5232,-0.5,-0.5,5232
"28096",33,40,"spillover1","tt",71,0.5,"spillover1 tt",6,0,980,980,-0.5,-0.5,980
"28098",33,36,"spillover1","tt",71,0.5,"spillover1 tt",6,0,1536,1536,-0.5,-0.5,1536
"28100",33,48,"spillover1","tt",71,0.5,"spillover1 tt",6,0,770,770,-0.5,-0.5,770
"28102",33,27,"spillover1","tt",71,0.5,"spillover1 tt",5,0,482,482,0.5,-0.5,482
"28104",33,41,"spillover1","tt",71,0.5,"spillover1 tt",7,0,3534,3534,0.5,0.5,3534
"28106",33,37,"spillover1","tt",71,0.5,"spillover1 tt",7,0,3344,3344,0.5,0.5,3344
"28108",33,45,"spillover1","tt",71,0.5,"spillover1 tt",7,0,688,688,0.5,0.5,688
"28110",33,44,"spillover1","tt",71,0.5,"spillover1 tt",6,0,546,546,-0.5,-0.5,546
"28112",33,29,"spillover1","tt",71,0.5,"spillover1 tt",7,0,2396,2396,0.5,0.5,2396
"28114",33,28,"spillover1","tt",71,0.5,"spillover1 tt",6,0,920,920,-0.5,-0.5,920
"28116",33,30,"spillover1","tt",71,0.5,"spillover1 tt",8,0,1092,1092,-0.5,0.5,1092
"28118",33,39,"spillover1","tt",71,0.5,"spillover1 tt",5,0,6518,6518,0.5,-0.5,6518
"28120",33,38,"spillover1","tt",71,0.5,"spillover1 tt",8,1,0,NA,-0.5,0.5,NA
"28122",33,46,"spillover1","tt",71,0.5,"spillover1 tt",8,0,2124,2124,-0.5,0.5,2124
"28939",34,37,"spillover1","tt",74,-0.5,"spillover1 tt",8,0,449,449,-0.5,0.5,449
"28941",34,32,"spillover1","tt",74,-0.5,"spillover1 tt",7,0,1682,1682,0.5,0.5,1682
"28943",34,30,"spillover1","tt",74,-0.5,"spillover1 tt",5,0,553,553,0.5,-0.5,553
"28945",34,27,"spillover1","tt",74,-0.5,"spillover1 tt",6,0,692,692,-0.5,-0.5,692
"28947",34,34,"spillover1","tt",74,-0.5,"spillover1 tt",5,0,587,587,0.5,-0.5,587
"28949",34,46,"spillover1","tt",74,-0.5,"spillover1 tt",5,0,4439,4439,0.5,-0.5,4439
"28951",34,38,"spillover1","tt",74,-0.5,"spillover1 tt",5,0,1130,1130,0.5,-0.5,1130
"28953",34,39,"spillover1","tt",74,-0.5,"spillover1 tt",6,0,3251,3251,-0.5,-0.5,3251
"28955",34,45,"spillover1","tt",74,-0.5,"spillover1 tt",8,0,445,445,-0.5,0.5,445
"28957",34,29,"spillover1","tt",74,-0.5,"spillover1 tt",8,0,158,158,-0.5,0.5,158
"28959",34,33,"spillover1","tt",74,-0.5,"spillover1 tt",8,0,805,805,-0.5,0.5,805
"28961",34,48,"spillover1","tt",74,-0.5,"spillover1 tt",7,0,1837,1837,0.5,0.5,1837
"28963",34,41,"spillover1","tt",74,-0.5,"spillover1 tt",8,0,353,353,-0.5,0.5,353
"28965",34,40,"spillover1","tt",74,-0.5,"spillover1 tt",7,0,284,284,0.5,0.5,284
"28967",34,31,"spillover1","tt",74,-0.5,"spillover1 tt",6,0,1813,1813,-0.5,-0.5,1813
"28969",34,43,"spillover1","tt",74,-0.5,"spillover1 tt",6,0,221,221,-0.5,-0.5,221
"28971",34,25,"spillover1","tt",74,-0.5,"spillover1 tt",8,0,467,467,-0.5,0.5,467
"28973",34,36,"spillover1","tt",74,-0.5,"spillover1 tt",7,0,447,447,0.5,0.5,447
"28975",34,47,"spillover1","tt",74,-0.5,"spillover1 tt",6,0,347,347,-0.5,-0.5,347
"28977",34,42,"spillover1","tt",74,-0.5,"spillover1 tt",5,0,2006,2006,0.5,-0.5,2006
"28979",34,44,"spillover1","tt",74,-0.5,"spillover1 tt",7,0,1007,1007,0.5,0.5,1007
"28981",34,28,"spillover1","tt",74,-0.5,"spillover1 tt",7,0,1920,1920,0.5,0.5,1920
"28983",34,26,"spillover1","tt",74,-0.5,"spillover1 tt",5,0,1993,1993,0.5,-0.5,1993
"28985",34,35,"spillover1","tt",74,-0.5,"spillover1 tt",6,0,764,764,-0.5,-0.5,764
"29803",35,47,"spillover1","tt",60,0.5,"spillover1 tt",6,0,696,696,-0.5,-0.5,696
"29805",35,33,"spillover1","tt",60,0.5,"spillover1 tt",8,0,1050,1050,-0.5,0.5,1050
"29807",35,43,"spillover1","tt",60,0.5,"spillover1 tt",6,0,840,840,-0.5,-0.5,840
"29809",35,32,"spillover1","tt",60,0.5,"spillover1 tt",7,0,3198,3198,0.5,0.5,3198
"29811",35,42,"spillover1","tt",60,0.5,"spillover1 tt",5,0,2280,2280,0.5,-0.5,2280
"29813",35,26,"spillover1","tt",60,0.5,"spillover1 tt",5,0,2236,2236,0.5,-0.5,2236
"29815",35,39,"spillover1","tt",60,0.5,"spillover1 tt",6,0,1980,1980,-0.5,-0.5,1980
"29817",35,28,"spillover1","tt",60,0.5,"spillover1 tt",7,0,2044,2044,0.5,0.5,2044
"29819",35,36,"spillover1","tt",60,0.5,"spillover1 tt",7,0,624,624,0.5,0.5,624
"29821",35,48,"spillover1","tt",60,0.5,"spillover1 tt",7,0,1950,1950,0.5,0.5,1950
"29823",35,34,"spillover1","tt",60,0.5,"spillover1 tt",5,0,2380,2380,0.5,-0.5,2380
"29825",35,38,"spillover1","tt",60,0.5,"spillover1 tt",5,0,2952,2952,0.5,-0.5,2952
"29827",35,46,"spillover1","tt",60,0.5,"spillover1 tt",5,0,1694,1694,0.5,-0.5,1694
"29829",35,35,"spillover1","tt",60,0.5,"spillover1 tt",6,0,792,792,-0.5,-0.5,792
"29831",35,44,"spillover1","tt",60,0.5,"spillover1 tt",7,0,1410,1410,0.5,0.5,1410
"29833",35,40,"spillover1","tt",60,0.5,"spillover1 tt",7,0,3992,3992,0.5,0.5,3992
"29835",35,31,"spillover1","tt",60,0.5,"spillover1 tt",6,0,1598,1598,-0.5,-0.5,1598
"29837",35,41,"spillover1","tt",60,0.5,"spillover1 tt",8,0,856,856,-0.5,0.5,856
"29839",35,27,"spillover1","tt",60,0.5,"spillover1 tt",6,0,508,508,-0.5,-0.5,508
"29841",35,37,"spillover1","tt",60,0.5,"spillover1 tt",8,0,786,786,-0.5,0.5,786
"29843",35,30,"spillover1","tt",60,0.5,"spillover1 tt",5,0,1318,1318,0.5,-0.5,1318
