"","subject","item","region","measure","sort","condition","skips","rawdata","nozero","proficiency","ambiguity","gender","trimmed_nozero"
"23593",15,17,"disamb","tt","disamb tt",2,0,514,514,63,0.5,0.5,514
"23595",15,13,"disamb","tt","disamb tt",2,0,294,294,63,0.5,0.5,294
"23597",15,22,"disamb","tt","disamb tt",3,0,376,376,63,-0.5,-0.5,376
"23599",15,18,"disamb","tt","disamb tt",3,0,328,328,63,-0.5,-0.5,328
"23601",15,6,"disamb","tt","disamb tt",3,0,328,328,63,-0.5,-0.5,328
"23603",15,4,"disamb","tt","disamb tt",1,0,460,460,63,0.5,-0.5,460
"23606",15,12,"disamb","tt","disamb tt",1,0,232,232,63,0.5,-0.5,232
"23609",15,1,"disamb","tt","disamb tt",2,0,254,254,63,0.5,0.5,254
"23611",15,23,"disamb","tt","disamb tt",4,0,288,288,63,-0.5,0.5,288
"23613",15,2,"disamb","tt","disamb tt",3,0,292,292,63,-0.5,-0.5,292
"23615",15,24,"disamb","tt","disamb tt",1,0,504,504,63,0.5,-0.5,504
"23618",15,9,"disamb","tt","disamb tt",2,0,382,382,63,0.5,0.5,382
"23620",16,12,"disamb","tt","disamb tt",2,0,406,406,63,0.5,0.5,406
"23622",16,11,"disamb","tt","disamb tt",1,0,100,100,63,0.5,-0.5,100
"23624",16,9,"disamb","tt","disamb tt",3,0,198,198,63,-0.5,-0.5,198
"23626",16,14,"disamb","tt","disamb tt",4,0,600,600,63,-0.5,0.5,600
"23628",16,20,"disamb","tt","disamb tt",2,0,776,776,63,0.5,0.5,776
"23630",16,7,"disamb","tt","disamb tt",1,0,920,920,63,0.5,-0.5,920
"23632",16,6,"disamb","tt","disamb tt",4,0,536,536,63,-0.5,0.5,536
"23634",16,18,"disamb","tt","disamb tt",4,0,160,160,63,-0.5,0.5,160
"23636",16,24,"disamb","tt","disamb tt",2,0,922,922,63,0.5,0.5,922
"23638",16,13,"disamb","tt","disamb tt",3,0,354,354,63,-0.5,-0.5,354
"23640",16,3,"disamb","tt","disamb tt",1,0,830,830,63,0.5,-0.5,830
"23642",16,4,"disamb","tt","disamb tt",2,0,216,216,63,0.5,0.5,216
"23644",16,19,"disamb","tt","disamb tt",1,0,570,570,63,0.5,-0.5,570
"23646",16,21,"disamb","tt","disamb tt",3,0,1118,1118,63,-0.5,-0.5,1118
"23648",16,5,"disamb","tt","disamb tt",3,0,186,186,63,-0.5,-0.5,186
"23650",16,15,"disamb","tt","disamb tt",1,0,200,200,63,0.5,-0.5,200
"23652",16,22,"disamb","tt","disamb tt",4,0,402,402,63,-0.5,0.5,402
"23654",16,17,"disamb","tt","disamb tt",3,0,118,118,63,-0.5,-0.5,118
"23656",16,16,"disamb","tt","disamb tt",2,0,294,294,63,0.5,0.5,294
"23658",16,8,"disamb","tt","disamb tt",2,0,356,356,63,0.5,0.5,356
"23660",16,23,"disamb","tt","disamb tt",1,0,212,212,63,0.5,-0.5,212
"23662",16,2,"disamb","tt","disamb tt",4,0,376,376,63,-0.5,0.5,376
"23664",16,1,"disamb","tt","disamb tt",3,0,260,260,63,-0.5,-0.5,260
"23666",16,10,"disamb","tt","disamb tt",4,0,706,706,63,-0.5,0.5,706
"23668",17,8,"disamb","tt","disamb tt",3,0,202,202,63,-0.5,-0.5,202
"23670",17,16,"disamb","tt","disamb tt",3,0,456,456,63,-0.5,-0.5,456
"23672",17,15,"disamb","tt","disamb tt",2,0,602,602,63,0.5,0.5,602
"23674",17,11,"disamb","tt","disamb tt",2,0,2542,2542,63,0.5,0.5,2542
"23676",17,1,"disamb","tt","disamb tt",4,0,654,654,63,-0.5,0.5,654
"23678",17,9,"disamb","tt","disamb tt",4,0,1052,1052,63,-0.5,0.5,1052
"23680",17,2,"disamb","tt","disamb tt",1,0,1406,1406,63,0.5,-0.5,1406
"23682",17,20,"disamb","tt","disamb tt",3,0,598,598,63,-0.5,-0.5,598
"23684",17,24,"disamb","tt","disamb tt",3,0,282,282,63,-0.5,-0.5,282
"23686",17,18,"disamb","tt","disamb tt",1,0,568,568,63,0.5,-0.5,568
"23688",17,6,"disamb","tt","disamb tt",1,0,1098,1098,63,0.5,-0.5,1098
"23690",17,14,"disamb","tt","disamb tt",1,0,1000,1000,63,0.5,-0.5,1000
"23692",17,5,"disamb","tt","disamb tt",4,0,1034,1034,63,-0.5,0.5,1034
"23694",17,13,"disamb","tt","disamb tt",4,0,514,514,63,-0.5,0.5,514
"23696",17,17,"disamb","tt","disamb tt",4,0,350,350,63,-0.5,0.5,350
"23698",17,3,"disamb","tt","disamb tt",2,0,1420,1420,63,0.5,0.5,1420
"23700",17,4,"disamb","tt","disamb tt",3,0,1402,1402,63,-0.5,-0.5,1402
"23702",17,12,"disamb","tt","disamb tt",3,0,292,292,63,-0.5,-0.5,292
"23704",17,19,"disamb","tt","disamb tt",2,0,1272,1272,63,0.5,0.5,1272
"23706",17,22,"disamb","tt","disamb tt",1,0,1090,1090,63,0.5,-0.5,1090
"23708",17,23,"disamb","tt","disamb tt",2,0,414,414,63,0.5,0.5,414
"23710",17,10,"disamb","tt","disamb tt",1,0,2178,2178,63,0.5,-0.5,2178
"23712",17,21,"disamb","tt","disamb tt",4,0,660,660,63,-0.5,0.5,660
"23714",17,7,"disamb","tt","disamb tt",2,0,746,746,63,0.5,0.5,746
"23716",18,17,"disamb","tt","disamb tt",1,0,206,206,63,0.5,-0.5,206
"23718",18,5,"disamb","tt","disamb tt",1,1,0,NA,63,0.5,-0.5,NA
"23720",18,12,"disamb","tt","disamb tt",4,0,192,192,63,-0.5,0.5,192
"23722",18,24,"disamb","tt","disamb tt",4,0,142,142,63,-0.5,0.5,142
"23724",18,23,"disamb","tt","disamb tt",3,0,294,294,63,-0.5,-0.5,294
"23726",18,16,"disamb","tt","disamb tt",4,0,482,482,63,-0.5,0.5,482
"23728",18,8,"disamb","tt","disamb tt",4,0,242,242,63,-0.5,0.5,242
"23730",18,1,"disamb","tt","disamb tt",1,0,702,702,63,0.5,-0.5,702
"23732",18,15,"disamb","tt","disamb tt",3,0,134,134,63,-0.5,-0.5,134
"23734",18,14,"disamb","tt","disamb tt",2,0,156,156,63,0.5,0.5,156
"23736",18,3,"disamb","tt","disamb tt",3,0,470,470,63,-0.5,-0.5,470
"23738",18,18,"disamb","tt","disamb tt",2,0,244,244,63,0.5,0.5,244
"23740",18,21,"disamb","tt","disamb tt",1,0,400,400,63,0.5,-0.5,400
"23742",18,2,"disamb","tt","disamb tt",2,0,246,246,63,0.5,0.5,246
"23744",18,13,"disamb","tt","disamb tt",1,0,854,854,63,0.5,-0.5,854
"23746",18,20,"disamb","tt","disamb tt",4,0,234,234,63,-0.5,0.5,234
"23748",18,4,"disamb","tt","disamb tt",4,0,268,268,63,-0.5,0.5,268
"23750",18,7,"disamb","tt","disamb tt",3,0,200,200,63,-0.5,-0.5,200
"23752",18,6,"disamb","tt","disamb tt",2,0,270,270,63,0.5,0.5,270
"23754",18,10,"disamb","tt","disamb tt",2,0,864,864,63,0.5,0.5,864
"23756",18,22,"disamb","tt","disamb tt",2,0,582,582,63,0.5,0.5,582
"23758",18,9,"disamb","tt","disamb tt",1,0,208,208,63,0.5,-0.5,208
"23760",18,19,"disamb","tt","disamb tt",3,0,238,238,63,-0.5,-0.5,238
"23762",18,11,"disamb","tt","disamb tt",3,0,408,408,63,-0.5,-0.5,408
"23765",19,8,"disamb","tt","disamb tt",1,0,1328,1328,63,0.5,-0.5,1328
"23767",19,7,"disamb","tt","disamb tt",4,0,658,658,63,-0.5,0.5,658
"23769",19,11,"disamb","tt","disamb tt",4,0,332,332,63,-0.5,0.5,332
"23771",19,20,"disamb","tt","disamb tt",1,0,644,644,63,0.5,-0.5,644
"23773",19,21,"disamb","tt","disamb tt",2,0,686,686,63,0.5,0.5,686
"23775",19,19,"disamb","tt","disamb tt",4,0,180,180,63,-0.5,0.5,180
"23777",19,5,"disamb","tt","disamb tt",2,0,468,468,63,0.5,0.5,468
"23779",19,12,"disamb","tt","disamb tt",1,0,188,188,63,0.5,-0.5,188
"23781",19,2,"disamb","tt","disamb tt",3,0,164,164,63,-0.5,-0.5,164
"23783",19,13,"disamb","tt","disamb tt",2,0,584,584,63,0.5,0.5,584
"23785",19,17,"disamb","tt","disamb tt",2,0,322,322,63,0.5,0.5,322
"23787",19,6,"disamb","tt","disamb tt",3,0,326,326,63,-0.5,-0.5,326
"23789",19,18,"disamb","tt","disamb tt",3,0,488,488,63,-0.5,-0.5,488
"23791",19,3,"disamb","tt","disamb tt",4,1,0,NA,63,-0.5,0.5,NA
"23793",19,24,"disamb","tt","disamb tt",1,1,0,NA,63,0.5,-0.5,NA
"23795",19,1,"disamb","tt","disamb tt",2,0,422,422,63,0.5,0.5,422
"23797",19,9,"disamb","tt","disamb tt",2,0,522,522,63,0.5,0.5,522
"23799",19,10,"disamb","tt","disamb tt",3,0,212,212,63,-0.5,-0.5,212
"23801",19,23,"disamb","tt","disamb tt",4,0,266,266,63,-0.5,0.5,266
"23803",19,4,"disamb","tt","disamb tt",1,0,124,124,63,0.5,-0.5,124
"23805",19,14,"disamb","tt","disamb tt",3,0,276,276,63,-0.5,-0.5,276
"23807",19,22,"disamb","tt","disamb tt",3,0,234,234,63,-0.5,-0.5,234
"23809",19,16,"disamb","tt","disamb tt",1,0,194,194,63,0.5,-0.5,194
"23811",19,15,"disamb","tt","disamb tt",4,0,184,184,63,-0.5,0.5,184
"23813",20,6,"disamb","tt","disamb tt",4,0,612,612,63,-0.5,0.5,612
"23815",20,12,"disamb","tt","disamb tt",2,0,190,190,63,0.5,0.5,190
"23817",20,4,"disamb","tt","disamb tt",2,0,1634,1634,63,0.5,0.5,1634
"23819",20,19,"disamb","tt","disamb tt",1,0,1378,1378,63,0.5,-0.5,1378
"23821",20,7,"disamb","tt","disamb tt",1,0,330,330,63,0.5,-0.5,330
"23823",20,22,"disamb","tt","disamb tt",4,0,384,384,63,-0.5,0.5,384
"23825",20,14,"disamb","tt","disamb tt",4,0,188,188,63,-0.5,0.5,188
"23827",20,2,"disamb","tt","disamb tt",4,0,370,370,63,-0.5,0.5,370
"23829",20,8,"disamb","tt","disamb tt",2,0,550,550,63,0.5,0.5,550
"23831",20,10,"disamb","tt","disamb tt",4,0,548,548,63,-0.5,0.5,548
"23833",20,23,"disamb","tt","disamb tt",1,0,416,416,63,0.5,-0.5,416
"23835",20,13,"disamb","tt","disamb tt",3,0,204,204,63,-0.5,-0.5,204
"23837",20,3,"disamb","tt","disamb tt",1,0,618,618,63,0.5,-0.5,618
"23839",20,5,"disamb","tt","disamb tt",3,0,406,406,63,-0.5,-0.5,406
"23841",20,21,"disamb","tt","disamb tt",3,0,378,378,63,-0.5,-0.5,378
"23843",20,18,"disamb","tt","disamb tt",4,0,182,182,63,-0.5,0.5,182
"23845",20,9,"disamb","tt","disamb tt",3,0,208,208,63,-0.5,-0.5,208
"23847",20,17,"disamb","tt","disamb tt",3,0,616,616,63,-0.5,-0.5,616
"23849",20,11,"disamb","tt","disamb tt",1,0,914,914,63,0.5,-0.5,914
"23851",20,1,"disamb","tt","disamb tt",3,0,548,548,63,-0.5,-0.5,548
"23853",20,24,"disamb","tt","disamb tt",2,0,1370,1370,63,0.5,0.5,1370
"23855",20,16,"disamb","tt","disamb tt",2,0,1186,1186,63,0.5,0.5,1186
"23857",20,15,"disamb","tt","disamb tt",1,0,792,792,63,0.5,-0.5,792
"23859",20,20,"disamb","tt","disamb tt",2,0,474,474,63,0.5,0.5,474
"23861",21,4,"disamb","tt","disamb tt",3,0,3460,3460,63,-0.5,-0.5,3460
"23863",21,23,"disamb","tt","disamb tt",2,0,2744,2744,63,0.5,0.5,2744
"23865",21,22,"disamb","tt","disamb tt",1,0,1884,1884,63,0.5,-0.5,1884
"23867",21,2,"disamb","tt","disamb tt",1,0,1212,1212,63,0.5,-0.5,1212
"23869",21,10,"disamb","tt","disamb tt",1,0,1136,1136,63,0.5,-0.5,1136
"23871",21,12,"disamb","tt","disamb tt",3,0,778,778,63,-0.5,-0.5,778
"23873",21,18,"disamb","tt","disamb tt",1,0,1720,1720,63,0.5,-0.5,1720
"23875",21,21,"disamb","tt","disamb tt",4,0,420,420,63,-0.5,0.5,420
"23877",21,7,"disamb","tt","disamb tt",2,0,840,840,63,0.5,0.5,840
"23879",21,14,"disamb","tt","disamb tt",1,0,852,852,63,0.5,-0.5,852
"23881",21,15,"disamb","tt","disamb tt",2,0,330,330,63,0.5,0.5,330
"23883",21,17,"disamb","tt","disamb tt",4,0,594,594,63,-0.5,0.5,594
"23885",21,16,"disamb","tt","disamb tt",3,0,508,508,63,-0.5,-0.5,508
"23887",21,20,"disamb","tt","disamb tt",3,0,398,398,63,-0.5,-0.5,398
"23889",21,6,"disamb","tt","disamb tt",1,0,1948,1948,63,0.5,-0.5,1948
"23891",21,3,"disamb","tt","disamb tt",2,0,520,520,63,0.5,0.5,520
"23893",21,9,"disamb","tt","disamb tt",4,0,314,314,63,-0.5,0.5,314
"23895",21,19,"disamb","tt","disamb tt",2,0,924,924,63,0.5,0.5,924
"23897",21,8,"disamb","tt","disamb tt",3,0,840,840,63,-0.5,-0.5,840
"23899",21,5,"disamb","tt","disamb tt",4,0,956,956,63,-0.5,0.5,956
"23901",21,24,"disamb","tt","disamb tt",3,0,1054,1054,63,-0.5,-0.5,1054
"23903",21,1,"disamb","tt","disamb tt",4,0,452,452,63,-0.5,0.5,452
"23905",21,11,"disamb","tt","disamb tt",2,0,770,770,63,0.5,0.5,770
"23907",21,13,"disamb","tt","disamb tt",4,0,704,704,63,-0.5,0.5,704
"23908",22,4,"disamb","tt","disamb tt",4,0,898,898,63,-0.5,0.5,898
"23910",22,2,"disamb","tt","disamb tt",2,0,2774,2774,63,0.5,0.5,2774
"23912",22,16,"disamb","tt","disamb tt",4,0,1458,1458,63,-0.5,0.5,1458
"23914",22,7,"disamb","tt","disamb tt",3,0,290,290,63,-0.5,-0.5,290
"23916",22,12,"disamb","tt","disamb tt",4,0,1336,1336,63,-0.5,0.5,1336
"23918",22,20,"disamb","tt","disamb tt",4,0,1352,1352,63,-0.5,0.5,1352
"23920",22,24,"disamb","tt","disamb tt",4,0,1558,1558,63,-0.5,0.5,1558
"23922",22,15,"disamb","tt","disamb tt",3,0,1102,1102,63,-0.5,-0.5,1102
"23924",22,22,"disamb","tt","disamb tt",2,0,2362,2362,63,0.5,0.5,2362
"23926",22,11,"disamb","tt","disamb tt",3,0,562,562,63,-0.5,-0.5,562
"23928",22,19,"disamb","tt","disamb tt",3,0,2252,2252,63,-0.5,-0.5,2252
"23930",22,21,"disamb","tt","disamb tt",1,0,542,542,63,0.5,-0.5,542
"23932",22,8,"disamb","tt","disamb tt",4,0,1106,1106,63,-0.5,0.5,1106
"23934",22,23,"disamb","tt","disamb tt",3,0,1806,1806,63,-0.5,-0.5,1806
"23936",22,14,"disamb","tt","disamb tt",2,0,524,524,63,0.5,0.5,524
"23938",22,9,"disamb","tt","disamb tt",1,0,804,804,63,0.5,-0.5,804
"23940",22,1,"disamb","tt","disamb tt",1,0,1890,1890,63,0.5,-0.5,1890
"23942",22,3,"disamb","tt","disamb tt",3,0,638,638,63,-0.5,-0.5,638
"23944",22,5,"disamb","tt","disamb tt",1,0,1188,1188,63,0.5,-0.5,1188
"23946",22,13,"disamb","tt","disamb tt",1,0,790,790,63,0.5,-0.5,790
"23948",22,6,"disamb","tt","disamb tt",2,0,936,936,63,0.5,0.5,936
"23950",22,18,"disamb","tt","disamb tt",2,0,1338,1338,63,0.5,0.5,1338
"23952",22,10,"disamb","tt","disamb tt",2,0,530,530,63,0.5,0.5,530
"23954",22,17,"disamb","tt","disamb tt",1,0,294,294,63,0.5,-0.5,294
"23956",23,20,"disamb","tt","disamb tt",2,0,937,937,63,0.5,0.5,937
"23958",23,23,"disamb","tt","disamb tt",1,0,1627,1627,63,0.5,-0.5,1627
"23960",23,16,"disamb","tt","disamb tt",2,0,1191,1191,63,0.5,0.5,1191
"23962",23,8,"disamb","tt","disamb tt",2,0,2719,2719,63,0.5,0.5,2719
"23964",23,5,"disamb","tt","disamb tt",3,0,701,701,63,-0.5,-0.5,701
"23966",23,7,"disamb","tt","disamb tt",1,0,1112,1112,63,0.5,-0.5,1112
"23968",23,2,"disamb","tt","disamb tt",4,0,151,151,63,-0.5,0.5,151
"23970",23,21,"disamb","tt","disamb tt",3,0,358,358,63,-0.5,-0.5,358
"23972",23,6,"disamb","tt","disamb tt",4,0,776,776,63,-0.5,0.5,776
"23974",23,17,"disamb","tt","disamb tt",3,0,381,381,63,-0.5,-0.5,381
"23976",23,12,"disamb","tt","disamb tt",2,0,158,158,63,0.5,0.5,158
"23978",23,13,"disamb","tt","disamb tt",3,0,252,252,63,-0.5,-0.5,252
"23980",23,24,"disamb","tt","disamb tt",2,1,0,NA,63,0.5,0.5,NA
"23982",23,11,"disamb","tt","disamb tt",1,0,292,292,63,0.5,-0.5,292
"23984",23,4,"disamb","tt","disamb tt",2,0,495,495,63,0.5,0.5,495
"23986",23,22,"disamb","tt","disamb tt",4,0,788,788,63,-0.5,0.5,788
"23988",23,14,"disamb","tt","disamb tt",4,0,482,482,63,-0.5,0.5,482
"23990",23,3,"disamb","tt","disamb tt",1,0,1449,1449,63,0.5,-0.5,1449
"23992",23,9,"disamb","tt","disamb tt",3,0,224,224,63,-0.5,-0.5,224
"23994",23,15,"disamb","tt","disamb tt",1,0,137,137,63,0.5,-0.5,137
"23996",23,1,"disamb","tt","disamb tt",3,0,432,432,63,-0.5,-0.5,432
"23998",23,10,"disamb","tt","disamb tt",4,0,226,226,63,-0.5,0.5,226
"24000",23,18,"disamb","tt","disamb tt",4,0,184,184,63,-0.5,0.5,184
"24002",23,19,"disamb","tt","disamb tt",1,0,315,315,63,0.5,-0.5,315
"24004",24,11,"disamb","tt","disamb tt",4,0,420,420,63,-0.5,0.5,420
"24007",24,13,"disamb","tt","disamb tt",2,0,280,280,63,0.5,0.5,280
"24009",24,4,"disamb","tt","disamb tt",1,0,544,544,63,0.5,-0.5,544
"24011",24,12,"disamb","tt","disamb tt",1,0,352,352,63,0.5,-0.5,352
"24013",24,16,"disamb","tt","disamb tt",1,0,574,574,65,0.5,-0.5,574
"24015",24,1,"disamb","tt","disamb tt",2,0,288,288,65,0.5,0.5,288
"24017",24,2,"disamb","tt","disamb tt",3,0,338,338,65,-0.5,-0.5,338
"24019",24,18,"disamb","tt","disamb tt",3,0,310,310,65,-0.5,-0.5,310
"24021",24,6,"disamb","tt","disamb tt",3,0,648,648,65,-0.5,-0.5,648
"24023",24,14,"disamb","tt","disamb tt",3,0,334,334,65,-0.5,-0.5,334
"24025",24,23,"disamb","tt","disamb tt",4,0,420,420,65,-0.5,0.5,420
"24027",24,8,"disamb","tt","disamb tt",1,0,930,930,65,0.5,-0.5,930
"24029",24,10,"disamb","tt","disamb tt",3,0,268,268,65,-0.5,-0.5,268
"24031",24,7,"disamb","tt","disamb tt",4,0,304,304,65,-0.5,0.5,304
"24033",24,20,"disamb","tt","disamb tt",1,0,624,624,65,0.5,-0.5,624
"24035",24,5,"disamb","tt","disamb tt",2,0,528,528,65,0.5,0.5,528
"24037",24,17,"disamb","tt","disamb tt",2,0,348,348,65,0.5,0.5,348
"24039",24,24,"disamb","tt","disamb tt",1,0,288,288,65,0.5,-0.5,288
"24041",24,9,"disamb","tt","disamb tt",2,0,352,352,65,0.5,0.5,352
"24043",24,19,"disamb","tt","disamb tt",4,0,296,296,65,-0.5,0.5,296
"24045",24,3,"disamb","tt","disamb tt",4,0,350,350,65,-0.5,0.5,350
"24047",24,22,"disamb","tt","disamb tt",3,0,550,550,65,-0.5,-0.5,550
"24049",24,15,"disamb","tt","disamb tt",4,0,742,742,65,-0.5,0.5,742
"24052",25,2,"disamb","tt","disamb tt",4,0,1272,1272,65,-0.5,0.5,NA
"24054",25,5,"disamb","tt","disamb tt",3,0,162,162,65,-0.5,-0.5,162
"24056",25,17,"disamb","tt","disamb tt",3,0,214,214,65,-0.5,-0.5,214
"24058",25,10,"disamb","tt","disamb tt",4,0,186,186,65,-0.5,0.5,186
"24060",25,23,"disamb","tt","disamb tt",1,0,536,536,65,0.5,-0.5,536
"24062",25,18,"disamb","tt","disamb tt",4,0,172,172,65,-0.5,0.5,172
"24064",25,14,"disamb","tt","disamb tt",4,0,186,186,65,-0.5,0.5,186
"24066",25,6,"disamb","tt","disamb tt",4,0,162,162,65,-0.5,0.5,162
"24068",25,16,"disamb","tt","disamb tt",2,0,184,184,65,0.5,0.5,184
"24070",25,20,"disamb","tt","disamb tt",2,0,214,214,65,0.5,0.5,214
"24072",25,24,"disamb","tt","disamb tt",2,0,188,188,65,0.5,0.5,188
"24074",25,22,"disamb","tt","disamb tt",4,0,144,144,65,-0.5,0.5,144
"24076",25,9,"disamb","tt","disamb tt",3,0,526,526,65,-0.5,-0.5,526
"24078",25,7,"disamb","tt","disamb tt",1,0,324,324,65,0.5,-0.5,324
"24080",25,15,"disamb","tt","disamb tt",1,0,188,188,65,0.5,-0.5,188
"24082",25,12,"disamb","tt","disamb tt",2,0,222,222,65,0.5,0.5,222
"24084",25,3,"disamb","tt","disamb tt",1,0,156,156,65,0.5,-0.5,156
"24086",25,4,"disamb","tt","disamb tt",2,0,454,454,65,0.5,0.5,454
"24088",25,19,"disamb","tt","disamb tt",1,0,184,184,65,0.5,-0.5,184
"24090",25,21,"disamb","tt","disamb tt",3,0,422,422,65,-0.5,-0.5,422
"24092",25,11,"disamb","tt","disamb tt",1,0,190,190,65,0.5,-0.5,190
"24094",25,1,"disamb","tt","disamb tt",3,0,330,330,65,-0.5,-0.5,330
"24096",25,13,"disamb","tt","disamb tt",3,0,388,388,65,-0.5,-0.5,388
"24098",25,8,"disamb","tt","disamb tt",2,0,198,198,65,0.5,0.5,198
"24100",26,14,"disamb","tt","disamb tt",1,0,322,322,65,0.5,-0.5,322
"24102",26,17,"disamb","tt","disamb tt",4,0,464,464,65,-0.5,0.5,464
"24104",26,20,"disamb","tt","disamb tt",3,0,274,274,65,-0.5,-0.5,274
"24106",26,6,"disamb","tt","disamb tt",1,0,484,484,65,0.5,-0.5,484
"24108",26,15,"disamb","tt","disamb tt",2,0,378,378,65,0.5,0.5,378
"24110",26,23,"disamb","tt","disamb tt",2,0,276,276,65,0.5,0.5,276
"24112",26,16,"disamb","tt","disamb tt",3,0,272,272,65,-0.5,-0.5,272
"24114",26,21,"disamb","tt","disamb tt",4,0,326,326,65,-0.5,0.5,326
"24116",26,24,"disamb","tt","disamb tt",3,0,386,386,65,-0.5,-0.5,386
"24118",26,12,"disamb","tt","disamb tt",3,0,232,232,65,-0.5,-0.5,232
"24120",26,4,"disamb","tt","disamb tt",3,0,332,332,65,-0.5,-0.5,332
"24122",26,18,"disamb","tt","disamb tt",1,0,300,300,65,0.5,-0.5,300
"24124",26,11,"disamb","tt","disamb tt",2,0,324,324,65,0.5,0.5,324
"24126",26,7,"disamb","tt","disamb tt",2,0,592,592,65,0.5,0.5,592
"24128",26,1,"disamb","tt","disamb tt",4,0,296,296,65,-0.5,0.5,296
"24130",26,9,"disamb","tt","disamb tt",4,0,496,496,65,-0.5,0.5,496
"24132",26,3,"disamb","tt","disamb tt",2,0,290,290,65,0.5,0.5,290
"24134",26,19,"disamb","tt","disamb tt",2,0,284,284,65,0.5,0.5,284
"24136",26,2,"disamb","tt","disamb tt",1,0,326,326,65,0.5,-0.5,326
"24138",26,8,"disamb","tt","disamb tt",3,0,282,282,65,-0.5,-0.5,282
"24140",26,5,"disamb","tt","disamb tt",4,0,554,554,65,-0.5,0.5,554
"24142",26,22,"disamb","tt","disamb tt",1,0,312,312,65,0.5,-0.5,312
"24144",26,10,"disamb","tt","disamb tt",1,0,424,424,65,0.5,-0.5,424
"24146",26,13,"disamb","tt","disamb tt",4,0,518,518,65,-0.5,0.5,518
"24148",27,1,"disamb","tt","disamb tt",1,0,354,354,65,0.5,-0.5,354
"24150",27,22,"disamb","tt","disamb tt",2,0,452,452,65,0.5,0.5,452
"24152",27,6,"disamb","tt","disamb tt",2,0,392,392,65,0.5,0.5,392
"24154",27,2,"disamb","tt","disamb tt",2,0,1316,1316,65,0.5,0.5,1316
"24156",27,7,"disamb","tt","disamb tt",3,0,696,696,65,-0.5,-0.5,696
"24158",27,19,"disamb","tt","disamb tt",3,0,216,216,65,-0.5,-0.5,216
"24160",27,10,"disamb","tt","disamb tt",2,0,580,580,65,0.5,0.5,580
"24162",27,24,"disamb","tt","disamb tt",4,0,214,214,65,-0.5,0.5,214
"24164",27,17,"disamb","tt","disamb tt",1,0,174,174,65,0.5,-0.5,174
"24166",27,3,"disamb","tt","disamb tt",3,1,0,NA,65,-0.5,-0.5,NA
"24168",27,13,"disamb","tt","disamb tt",1,0,256,256,65,0.5,-0.5,256
"24170",27,8,"disamb","tt","disamb tt",4,0,304,304,65,-0.5,0.5,304
"24172",27,21,"disamb","tt","disamb tt",1,0,762,762,65,0.5,-0.5,762
"24174",27,4,"disamb","tt","disamb tt",4,0,266,266,65,-0.5,0.5,266
"24176",27,9,"disamb","tt","disamb tt",1,0,622,622,65,0.5,-0.5,622
"24178",27,12,"disamb","tt","disamb tt",4,0,238,238,65,-0.5,0.5,238
"24180",27,16,"disamb","tt","disamb tt",4,1,0,NA,65,-0.5,0.5,NA
"24182",27,20,"disamb","tt","disamb tt",4,0,204,204,65,-0.5,0.5,204
"24184",27,15,"disamb","tt","disamb tt",3,0,310,310,65,-0.5,-0.5,310
"24186",27,23,"disamb","tt","disamb tt",3,0,322,322,65,-0.5,-0.5,322
"24188",27,14,"disamb","tt","disamb tt",2,0,216,216,65,0.5,0.5,216
"24190",27,11,"disamb","tt","disamb tt",3,0,794,794,65,-0.5,-0.5,794
"24192",27,5,"disamb","tt","disamb tt",1,0,290,290,65,0.5,-0.5,290
"24194",27,18,"disamb","tt","disamb tt",2,0,582,582,65,0.5,0.5,582
"24196",28,4,"disamb","tt","disamb tt",1,0,2014,2014,65,0.5,-0.5,2014
"24198",28,8,"disamb","tt","disamb tt",1,0,1950,1950,65,0.5,-0.5,1950
"24200",28,24,"disamb","tt","disamb tt",1,0,688,688,65,0.5,-0.5,688
"24202",28,3,"disamb","tt","disamb tt",4,0,496,496,65,-0.5,0.5,496
"24204",28,7,"disamb","tt","disamb tt",4,0,632,632,65,-0.5,0.5,632
"24206",28,5,"disamb","tt","disamb tt",2,0,2042,2042,65,0.5,0.5,2042
"24208",28,21,"disamb","tt","disamb tt",2,0,434,434,65,0.5,0.5,434
"24210",28,12,"disamb","tt","disamb tt",1,0,236,236,65,0.5,-0.5,236
"24212",28,22,"disamb","tt","disamb tt",3,0,318,318,65,-0.5,-0.5,318
"24214",28,14,"disamb","tt","disamb tt",3,0,308,308,65,-0.5,-0.5,308
"24216",28,10,"disamb","tt","disamb tt",3,0,240,240,65,-0.5,-0.5,240
"24218",28,11,"disamb","tt","disamb tt",4,0,394,394,65,-0.5,0.5,394
"24220",28,20,"disamb","tt","disamb tt",1,0,296,296,65,0.5,-0.5,296
"24222",28,1,"disamb","tt","disamb tt",2,0,200,200,65,0.5,0.5,200
"24224",28,23,"disamb","tt","disamb tt",4,0,408,408,65,-0.5,0.5,408
"24226",28,18,"disamb","tt","disamb tt",3,0,526,526,65,-0.5,-0.5,526
"24228",28,17,"disamb","tt","disamb tt",2,0,1294,1294,65,0.5,0.5,1294
"24230",28,13,"disamb","tt","disamb tt",2,0,1588,1588,65,0.5,0.5,1588
"24232",28,19,"disamb","tt","disamb tt",4,0,874,874,65,-0.5,0.5,874
"24234",28,2,"disamb","tt","disamb tt",3,0,510,510,65,-0.5,-0.5,510
"24236",28,9,"disamb","tt","disamb tt",2,0,2434,2434,65,0.5,0.5,2434
