"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"386",18052,"Native",17,11,"spillover2","rp","spillover2 rp",2,0,315,315,0.5,0.5
"387",18054,"Native",17,12,"spillover2","rp","spillover2 rp",3,0,2073,2073,0.5,0.5
"388",18056,"Native",17,16,"spillover2","rp","spillover2 rp",3,0,857,857,0.5,0.5
"389",18058,"Native",17,8,"spillover2","rp","spillover2 rp",3,0,864,864,0.5,0.5
"390",18060,"Native",17,14,"spillover2","rp","spillover2 rp",1,0,1035,1035,0.5,0.5
"391",18062,"Native",17,17,"spillover2","rp","spillover2 rp",4,0,394,394,0.5,0.5
"392",18064,"Native",17,15,"spillover2","rp","spillover2 rp",2,0,370,370,0.5,0.5
"393",18066,"Native",17,6,"spillover2","rp","spillover2 rp",1,0,2683,2683,0.5,0.5
"394",18068,"Native",17,2,"spillover2","rp","spillover2 rp",1,0,696,696,0.5,0.5
"395",18070,"Native",17,4,"spillover2","rp","spillover2 rp",3,0,537,537,0.5,0.5
"396",18072,"Native",17,13,"spillover2","rp","spillover2 rp",4,0,1454,1454,0.5,0.5
"397",18074,"Native",17,5,"spillover2","rp","spillover2 rp",4,0,1896,1896,0.5,0.5
"398",18076,"Native",17,7,"spillover2","rp","spillover2 rp",2,0,676,676,0.5,0.5
"399",18078,"Native",17,9,"spillover2","rp","spillover2 rp",4,0,593,593,0.5,0.5
"400",18080,"Native",17,3,"spillover2","rp","spillover2 rp",2,0,1234,1234,0.5,0.5
"401",18082,"Native",17,21,"spillover2","rp","spillover2 rp",4,0,862,862,0.5,0.5
"402",18084,"Native",17,19,"spillover2","rp","spillover2 rp",2,0,1926,1926,0.5,0.5
"403",18086,"Native",17,18,"spillover2","rp","spillover2 rp",1,0,371,371,0.5,0.5
"404",18088,"Native",17,20,"spillover2","rp","spillover2 rp",3,0,502,502,0.5,0.5
"405",18090,"Native",17,1,"spillover2","rp","spillover2 rp",4,0,845,845,0.5,0.5
"406",18092,"Native",17,24,"spillover2","rp","spillover2 rp",3,0,648,648,0.5,0.5
"407",18094,"Native",17,23,"spillover2","rp","spillover2 rp",2,0,973,973,0.5,0.5
"408",18096,"Native",17,22,"spillover2","rp","spillover2 rp",1,0,821,821,0.5,0.5
"409",18097,"Native",18,8,"spillover2","rp","spillover2 rp",4,0,499,499,0.5,0.5
"410",18099,"Native",18,6,"spillover2","rp","spillover2 rp",2,0,170,170,0.5,0.5
"411",18101,"Native",18,23,"spillover2","rp","spillover2 rp",3,0,5628,5628,0.5,0.5
"412",18103,"Native",18,12,"spillover2","rp","spillover2 rp",4,0,5994,5994,0.5,0.5
"413",18105,"Native",18,9,"spillover2","rp","spillover2 rp",1,0,339,339,0.5,0.5
"414",18107,"Native",18,17,"spillover2","rp","spillover2 rp",1,0,3739,3739,0.5,0.5
"415",18109,"Native",18,13,"spillover2","rp","spillover2 rp",1,0,296,296,0.5,0.5
"416",18111,"Native",18,19,"spillover2","rp","spillover2 rp",3,0,441,441,0.5,0.5
"417",18113,"Native",18,5,"spillover2","rp","spillover2 rp",1,0,480,480,0.5,0.5
"418",18115,"Native",18,20,"spillover2","rp","spillover2 rp",4,0,1493,1493,0.5,0.5
"419",18117,"Native",18,16,"spillover2","rp","spillover2 rp",4,0,297,297,0.5,0.5
"420",18119,"Native",18,4,"spillover2","rp","spillover2 rp",4,0,2649,2649,0.5,0.5
"421",18121,"Native",18,18,"spillover2","rp","spillover2 rp",2,0,1428,1428,0.5,0.5
"422",18123,"Native",18,11,"spillover2","rp","spillover2 rp",3,0,318,318,0.5,0.5
"423",18125,"Native",18,2,"spillover2","rp","spillover2 rp",2,0,459,459,0.5,0.5
"424",18127,"Native",18,1,"spillover2","rp","spillover2 rp",1,0,464,464,0.5,0.5
"425",18129,"Native",18,21,"spillover2","rp","spillover2 rp",1,0,146,146,0.5,0.5
"426",18131,"Native",18,10,"spillover2","rp","spillover2 rp",2,0,315,315,0.5,0.5
"427",18133,"Native",18,14,"spillover2","rp","spillover2 rp",2,0,358,358,0.5,0.5
"428",18135,"Native",18,15,"spillover2","rp","spillover2 rp",3,0,508,508,0.5,0.5
"429",18137,"Native",18,22,"spillover2","rp","spillover2 rp",2,0,591,591,0.5,0.5
"430",18139,"Native",18,7,"spillover2","rp","spillover2 rp",3,0,313,313,0.5,0.5
"431",18141,"Native",18,24,"spillover2","rp","spillover2 rp",4,0,146,146,0.5,0.5
"432",18143,"Native",18,3,"spillover2","rp","spillover2 rp",3,0,526,526,0.5,0.5
"433",18145,"Native",19,14,"spillover2","rp","spillover2 rp",3,0,314,314,0.5,0.5
"434",18147,"Native",19,3,"spillover2","rp","spillover2 rp",4,0,595,595,0.5,0.5
"435",18149,"Native",19,17,"spillover2","rp","spillover2 rp",2,0,624,624,0.5,0.5
"436",18151,"Native",19,24,"spillover2","rp","spillover2 rp",1,0,379,379,0.5,0.5
"437",18153,"Native",19,19,"spillover2","rp","spillover2 rp",4,0,461,461,0.5,0.5
"438",18155,"Native",19,22,"spillover2","rp","spillover2 rp",3,0,600,600,0.5,0.5
"439",18157,"Native",19,21,"spillover2","rp","spillover2 rp",2,0,618,618,0.5,0.5
"440",18159,"Native",19,15,"spillover2","rp","spillover2 rp",4,0,324,324,0.5,0.5
"441",18161,"Native",19,7,"spillover2","rp","spillover2 rp",4,0,532,532,0.5,0.5
"442",18163,"Native",19,6,"spillover2","rp","spillover2 rp",3,0,479,479,0.5,0.5
"443",18165,"Native",19,1,"spillover2","rp","spillover2 rp",2,0,3164,3164,0.5,0.5
"444",18167,"Native",19,8,"spillover2","rp","spillover2 rp",1,0,371,371,0.5,0.5
"445",18169,"Native",19,23,"spillover2","rp","spillover2 rp",4,0,182,182,0.5,0.5
"446",18171,"Native",19,16,"spillover2","rp","spillover2 rp",1,0,447,447,0.5,0.5
"447",18173,"Native",19,13,"spillover2","rp","spillover2 rp",2,0,226,226,0.5,0.5
"448",18175,"Native",19,9,"spillover2","rp","spillover2 rp",2,0,5721,5721,0.5,0.5
"449",18177,"Native",19,2,"spillover2","rp","spillover2 rp",3,0,349,349,0.5,0.5
"450",18179,"Native",19,10,"spillover2","rp","spillover2 rp",3,0,261,261,0.5,0.5
"451",18181,"Native",19,20,"spillover2","rp","spillover2 rp",1,0,249,249,0.5,0.5
"452",18183,"Native",19,5,"spillover2","rp","spillover2 rp",2,0,519,519,0.5,0.5
"453",18185,"Native",19,11,"spillover2","rp","spillover2 rp",4,0,643,643,0.5,0.5
"454",18187,"Native",19,18,"spillover2","rp","spillover2 rp",3,0,370,370,0.5,0.5
"455",18189,"Native",19,4,"spillover2","rp","spillover2 rp",1,0,336,336,0.5,0.5
"456",18191,"Native",19,12,"spillover2","rp","spillover2 rp",1,0,1056,1056,0.5,0.5
"457",18194,"Native",20,21,"spillover2","rp","spillover2 rp",3,0,261,261,0.5,0.5
"458",18196,"Native",20,20,"spillover2","rp","spillover2 rp",2,0,403,403,0.5,0.5
"459",18198,"Native",20,22,"spillover2","rp","spillover2 rp",4,0,510,510,0.5,0.5
"460",18200,"Native",20,12,"spillover2","rp","spillover2 rp",2,0,275,275,0.5,0.5
"461",18202,"Native",20,11,"spillover2","rp","spillover2 rp",1,0,180,180,0.5,0.5
"462",18204,"Native",20,5,"spillover2","rp","spillover2 rp",3,0,347,347,0.5,0.5
"463",18206,"Native",20,1,"spillover2","rp","spillover2 rp",3,0,379,379,0.5,0.5
"464",18208,"Native",20,23,"spillover2","rp","spillover2 rp",1,0,1890,1890,0.5,0.5
"465",18210,"Native",20,9,"spillover2","rp","spillover2 rp",3,0,241,241,0.5,0.5
"466",18212,"Native",20,14,"spillover2","rp","spillover2 rp",4,0,304,304,0.5,0.5
"467",18214,"Native",20,17,"spillover2","rp","spillover2 rp",3,0,246,246,0.5,0.5
"468",18216,"Native",20,19,"spillover2","rp","spillover2 rp",1,0,126,126,0.5,0.5
"469",18218,"Native",20,24,"spillover2","rp","spillover2 rp",2,0,2049,2049,0.5,0.5
"470",18220,"Native",20,13,"spillover2","rp","spillover2 rp",3,0,377,377,0.5,0.5
"471",18222,"Native",20,4,"spillover2","rp","spillover2 rp",2,0,443,443,0.5,0.5
"472",18224,"Native",20,10,"spillover2","rp","spillover2 rp",4,0,1507,1507,0.5,0.5
"473",18226,"Native",20,18,"spillover2","rp","spillover2 rp",4,0,563,563,0.5,0.5
"474",18228,"Native",20,7,"spillover2","rp","spillover2 rp",1,0,374,374,0.5,0.5
"475",18230,"Native",20,15,"spillover2","rp","spillover2 rp",1,0,148,148,0.5,0.5
"476",18232,"Native",20,8,"spillover2","rp","spillover2 rp",2,0,839,839,0.5,0.5
"477",18234,"Native",20,16,"spillover2","rp","spillover2 rp",2,0,217,217,0.5,0.5
"478",18236,"Native",20,6,"spillover2","rp","spillover2 rp",4,0,1420,1420,0.5,0.5
"479",18238,"Native",20,3,"spillover2","rp","spillover2 rp",1,0,327,327,0.5,0.5
"480",18240,"Native",20,2,"spillover2","rp","spillover2 rp",4,0,786,786,0.5,0.5
"481",18241,"Native",21,22,"spillover2","rp","spillover2 rp",1,0,272,272,0.5,0.5
"482",18243,"Native",21,19,"spillover2","rp","spillover2 rp",2,0,330,330,0.5,0.5
"483",18245,"Native",21,5,"spillover2","rp","spillover2 rp",4,0,1828,1828,0.5,0.5
"484",18247,"Native",21,15,"spillover2","rp","spillover2 rp",2,0,2108,2108,0.5,0.5
"485",18249,"Native",21,2,"spillover2","rp","spillover2 rp",1,0,1006,1006,0.5,0.5
"486",18251,"Native",21,13,"spillover2","rp","spillover2 rp",4,0,786,786,0.5,0.5
"487",18253,"Native",21,9,"spillover2","rp","spillover2 rp",4,0,276,276,0.5,0.5
"488",18255,"Native",21,14,"spillover2","rp","spillover2 rp",1,0,262,262,0.5,0.5
"489",18257,"Native",21,21,"spillover2","rp","spillover2 rp",4,0,1030,1030,0.5,0.5
"490",18259,"Native",21,8,"spillover2","rp","spillover2 rp",3,0,1020,1020,0.5,0.5
"491",18261,"Native",21,17,"spillover2","rp","spillover2 rp",4,0,572,572,0.5,0.5
"492",18263,"Native",21,1,"spillover2","rp","spillover2 rp",4,0,1130,1130,0.5,0.5
"493",18265,"Native",21,20,"spillover2","rp","spillover2 rp",3,0,236,236,0.5,0.5
"494",18267,"Native",21,7,"spillover2","rp","spillover2 rp",2,0,382,382,0.5,0.5
"495",18269,"Native",21,4,"spillover2","rp","spillover2 rp",3,0,386,386,0.5,0.5
"496",18271,"Native",21,10,"spillover2","rp","spillover2 rp",1,0,304,304,0.5,0.5
"497",18273,"Native",21,16,"spillover2","rp","spillover2 rp",3,0,880,880,0.5,0.5
"498",18275,"Native",21,23,"spillover2","rp","spillover2 rp",2,0,236,236,0.5,0.5
"499",18277,"Native",21,18,"spillover2","rp","spillover2 rp",1,0,532,532,0.5,0.5
"500",18279,"Native",21,11,"spillover2","rp","spillover2 rp",2,0,232,232,0.5,0.5
"501",18281,"Native",21,3,"spillover2","rp","spillover2 rp",2,0,664,664,0.5,0.5
"502",18283,"Native",21,24,"spillover2","rp","spillover2 rp",3,0,140,140,0.5,0.5
"503",18285,"Native",21,12,"spillover2","rp","spillover2 rp",3,0,534,534,0.5,0.5
"504",18287,"Native",21,6,"spillover2","rp","spillover2 rp",1,0,162,162,0.5,0.5
"505",18289,"Native",22,22,"spillover2","rp","spillover2 rp",2,0,481,481,0.5,0.5
"506",18291,"Native",22,18,"spillover2","rp","spillover2 rp",2,0,418,418,0.5,0.5
"507",18293,"Native",22,8,"spillover2","rp","spillover2 rp",4,0,1133,1133,0.5,0.5
"508",18295,"Native",22,4,"spillover2","rp","spillover2 rp",4,0,3296,3296,0.5,0.5
"509",18297,"Native",22,9,"spillover2","rp","spillover2 rp",1,0,349,349,0.5,0.5
"510",18299,"Native",22,5,"spillover2","rp","spillover2 rp",1,0,179,179,0.5,0.5
"511",18301,"Native",22,2,"spillover2","rp","spillover2 rp",2,0,320,320,0.5,0.5
"512",18303,"Native",22,15,"spillover2","rp","spillover2 rp",3,0,226,226,0.5,0.5
"513",18305,"Native",22,19,"spillover2","rp","spillover2 rp",3,0,207,207,0.5,0.5
"514",18307,"Native",22,3,"spillover2","rp","spillover2 rp",3,0,397,397,0.5,0.5
"515",18309,"Native",22,6,"spillover2","rp","spillover2 rp",2,0,152,152,0.5,0.5
"516",18311,"Native",22,1,"spillover2","rp","spillover2 rp",1,0,137,137,0.5,0.5
"517",18313,"Native",22,13,"spillover2","rp","spillover2 rp",1,0,85,85,0.5,0.5
"518",18315,"Native",22,14,"spillover2","rp","spillover2 rp",2,0,230,230,0.5,0.5
"519",18317,"Native",22,12,"spillover2","rp","spillover2 rp",4,0,1239,1239,0.5,0.5
"520",18319,"Native",22,11,"spillover2","rp","spillover2 rp",3,0,156,156,0.5,0.5
"521",18321,"Native",22,24,"spillover2","rp","spillover2 rp",4,0,169,169,0.5,0.5
"522",18323,"Native",22,20,"spillover2","rp","spillover2 rp",4,0,96,96,0.5,0.5
"523",18325,"Native",22,17,"spillover2","rp","spillover2 rp",1,0,164,164,0.5,0.5
"524",18327,"Native",22,7,"spillover2","rp","spillover2 rp",3,0,343,343,0.5,0.5
"525",18329,"Native",22,21,"spillover2","rp","spillover2 rp",1,0,937,937,0.5,0.5
"526",18331,"Native",22,10,"spillover2","rp","spillover2 rp",2,0,522,522,0.5,0.5
"527",18333,"Native",22,16,"spillover2","rp","spillover2 rp",4,0,760,760,0.5,0.5
"528",18335,"Native",22,23,"spillover2","rp","spillover2 rp",3,0,428,428,0.5,0.5
"529",18337,"Native",23,9,"spillover2","rp","spillover2 rp",3,0,406,406,0.5,0.5
"530",18339,"Native",23,11,"spillover2","rp","spillover2 rp",1,0,323,323,0.5,0.5
"531",18341,"Native",23,13,"spillover2","rp","spillover2 rp",3,0,140,140,0.5,0.5
"532",18343,"Native",23,16,"spillover2","rp","spillover2 rp",2,0,539,539,0.5,0.5
"533",18345,"Native",23,19,"spillover2","rp","spillover2 rp",1,0,922,922,0.5,0.5
"534",18347,"Native",23,23,"spillover2","rp","spillover2 rp",1,0,359,359,0.5,0.5
"535",18349,"Native",23,22,"spillover2","rp","spillover2 rp",4,0,1362,1362,0.5,0.5
"536",18351,"Native",23,20,"spillover2","rp","spillover2 rp",2,0,316,316,0.5,0.5
"537",18353,"Native",23,5,"spillover2","rp","spillover2 rp",3,0,438,438,0.5,0.5
"538",18355,"Native",23,14,"spillover2","rp","spillover2 rp",4,0,949,949,0.5,0.5
"539",18357,"Native",23,1,"spillover2","rp","spillover2 rp",3,0,184,184,0.5,0.5
"540",18359,"Native",23,8,"spillover2","rp","spillover2 rp",2,0,170,170,0.5,0.5
"541",18361,"Native",23,21,"spillover2","rp","spillover2 rp",3,0,320,320,0.5,0.5
"542",18363,"Native",23,4,"spillover2","rp","spillover2 rp",2,0,677,677,0.5,0.5
"543",18365,"Native",23,7,"spillover2","rp","spillover2 rp",1,0,418,418,0.5,0.5
"544",18367,"Native",23,6,"spillover2","rp","spillover2 rp",4,0,233,233,0.5,0.5
"545",18369,"Native",23,24,"spillover2","rp","spillover2 rp",2,0,262,262,0.5,0.5
"546",18371,"Native",23,3,"spillover2","rp","spillover2 rp",1,0,299,299,0.5,0.5
"547",18373,"Native",23,17,"spillover2","rp","spillover2 rp",3,0,216,216,0.5,0.5
"548",18375,"Native",23,10,"spillover2","rp","spillover2 rp",4,0,399,399,0.5,0.5
"549",18377,"Native",23,18,"spillover2","rp","spillover2 rp",4,0,7552,7552,0.5,0.5
"550",18379,"Native",23,2,"spillover2","rp","spillover2 rp",4,0,374,374,0.5,0.5
"551",18381,"Native",23,15,"spillover2","rp","spillover2 rp",1,0,458,458,0.5,0.5
"552",18383,"Native",23,12,"spillover2","rp","spillover2 rp",2,0,290,290,0.5,0.5
"553",18385,"Native",24,3,"spillover2","rp","spillover2 rp",4,0,672,672,0.5,0.5
"554",18387,"Native",24,7,"spillover2","rp","spillover2 rp",4,0,720,720,0.5,0.5
"555",18389,"Native",24,22,"spillover2","rp","spillover2 rp",3,0,448,448,0.5,0.5
"556",18391,"Native",24,6,"spillover2","rp","spillover2 rp",3,0,203,203,0.5,0.5
"557",18393,"Native",24,12,"spillover2","rp","spillover2 rp",1,0,571,571,0.5,0.5
"558",18395,"Native",24,18,"spillover2","rp","spillover2 rp",3,0,595,595,0.5,0.5
"559",18397,"Native",24,9,"spillover2","rp","spillover2 rp",2,0,553,553,0.5,0.5
"560",18399,"Native",24,24,"spillover2","rp","spillover2 rp",1,0,431,431,0.5,0.5
"561",18401,"Native",24,1,"spillover2","rp","spillover2 rp",2,0,462,462,0.5,0.5
"562",18403,"Native",24,13,"spillover2","rp","spillover2 rp",2,0,3151,3151,0.5,0.5
"563",18405,"Native",24,19,"spillover2","rp","spillover2 rp",4,0,409,409,0.5,0.5
"564",18407,"Native",24,5,"spillover2","rp","spillover2 rp",2,0,1092,1092,0.5,0.5
"565",18409,"Native",24,14,"spillover2","rp","spillover2 rp",3,0,391,391,0.5,0.5
"566",18411,"Native",24,20,"spillover2","rp","spillover2 rp",1,0,610,610,0.5,0.5
"567",18413,"Native",24,4,"spillover2","rp","spillover2 rp",1,0,609,609,0.5,0.5
"568",18415,"Native",24,21,"spillover2","rp","spillover2 rp",2,0,659,659,0.5,0.5
"569",18417,"Native",24,16,"spillover2","rp","spillover2 rp",1,0,555,555,0.5,0.5
"570",18419,"Native",24,15,"spillover2","rp","spillover2 rp",4,0,587,587,0.5,0.5
"571",18421,"Native",24,2,"spillover2","rp","spillover2 rp",3,0,740,740,0.5,0.5
"572",18423,"Native",24,11,"spillover2","rp","spillover2 rp",4,0,3880,3880,0.5,0.5
"573",18425,"Native",24,10,"spillover2","rp","spillover2 rp",3,0,455,455,0.5,0.5
"574",18427,"Native",24,8,"spillover2","rp","spillover2 rp",1,0,418,418,0.5,0.5
"575",18429,"Native",24,17,"spillover2","rp","spillover2 rp",2,0,632,632,0.5,0.5
"576",18431,"Native",24,23,"spillover2","rp","spillover2 rp",4,0,1010,1010,0.5,0.5
"577",18433,"Native",25,16,"spillover2","rp","spillover2 rp",2,0,389,389,0.5,0.5
"578",18435,"Native",25,21,"spillover2","rp","spillover2 rp",3,0,615,615,0.5,0.5
"579",18437,"Native",25,10,"spillover2","rp","spillover2 rp",4,0,1228,1228,0.5,0.5
"580",18439,"Native",25,6,"spillover2","rp","spillover2 rp",4,1,0,NA,0.5,0.5
"581",18441,"Native",25,1,"spillover2","rp","spillover2 rp",3,0,341,341,0.5,0.5
"582",18443,"Native",25,23,"spillover2","rp","spillover2 rp",1,0,4318,4318,0.5,0.5
"583",18445,"Native",25,19,"spillover2","rp","spillover2 rp",1,0,892,892,0.5,0.5
"584",18447,"Native",25,20,"spillover2","rp","spillover2 rp",2,0,798,798,0.5,0.5
"585",18449,"Native",25,9,"spillover2","rp","spillover2 rp",3,0,492,492,0.5,0.5
"586",18451,"Native",25,15,"spillover2","rp","spillover2 rp",1,0,748,748,0.5,0.5
"587",18453,"Native",25,12,"spillover2","rp","spillover2 rp",2,0,996,996,0.5,0.5
"588",18455,"Native",25,13,"spillover2","rp","spillover2 rp",3,0,925,925,0.5,0.5
"589",18457,"Native",25,8,"spillover2","rp","spillover2 rp",2,0,2665,2665,0.5,0.5
"590",18459,"Native",25,17,"spillover2","rp","spillover2 rp",3,0,812,812,0.5,0.5
"591",18461,"Native",25,5,"spillover2","rp","spillover2 rp",3,0,970,970,0.5,0.5
"592",18463,"Native",25,18,"spillover2","rp","spillover2 rp",4,0,2548,2548,0.5,0.5
"593",18465,"Native",25,24,"spillover2","rp","spillover2 rp",2,0,1546,1546,0.5,0.5
"594",18467,"Native",25,14,"spillover2","rp","spillover2 rp",4,0,1338,1338,0.5,0.5
"595",18469,"Native",25,7,"spillover2","rp","spillover2 rp",1,0,1001,1001,0.5,0.5
"596",18471,"Native",25,2,"spillover2","rp","spillover2 rp",4,0,830,830,0.5,0.5
"597",18473,"Native",25,4,"spillover2","rp","spillover2 rp",2,0,539,539,0.5,0.5
"598",18475,"Native",25,3,"spillover2","rp","spillover2 rp",1,0,428,428,0.5,0.5
"599",18477,"Native",25,22,"spillover2","rp","spillover2 rp",4,0,1396,1396,0.5,0.5
"600",18479,"Native",25,11,"spillover2","rp","spillover2 rp",1,0,717,717,0.5,0.5
"601",18482,"Native",26,19,"spillover2","rp","spillover2 rp",2,0,228,228,0.5,0.5
"602",18484,"Native",26,2,"spillover2","rp","spillover2 rp",1,0,1097,1097,0.5,0.5
"603",18486,"Native",26,4,"spillover2","rp","spillover2 rp",3,0,394,394,0.5,0.5
"604",18488,"Native",26,21,"spillover2","rp","spillover2 rp",4,0,596,596,0.5,0.5
"605",18490,"Native",26,14,"spillover2","rp","spillover2 rp",1,0,242,242,0.5,0.5
"606",18492,"Native",26,1,"spillover2","rp","spillover2 rp",4,0,267,267,0.5,0.5
"607",18494,"Native",26,13,"spillover2","rp","spillover2 rp",4,0,2710,2710,0.5,0.5
"608",18496,"Native",26,24,"spillover2","rp","spillover2 rp",3,0,439,439,0.5,0.5
"609",18498,"Native",26,23,"spillover2","rp","spillover2 rp",2,0,488,488,0.5,0.5
"610",18500,"Native",26,20,"spillover2","rp","spillover2 rp",3,0,791,791,0.5,0.5
"611",18502,"Native",26,9,"spillover2","rp","spillover2 rp",4,0,2495,2495,0.5,0.5
"612",18504,"Native",26,15,"spillover2","rp","spillover2 rp",2,0,833,833,0.5,0.5
"613",18506,"Native",26,6,"spillover2","rp","spillover2 rp",1,0,243,243,0.5,0.5
"614",18508,"Native",26,8,"spillover2","rp","spillover2 rp",3,0,466,466,0.5,0.5
"615",18510,"Native",26,18,"spillover2","rp","spillover2 rp",1,0,209,209,0.5,0.5
"616",18512,"Native",26,22,"spillover2","rp","spillover2 rp",1,1,0,NA,0.5,0.5
"617",18514,"Native",26,10,"spillover2","rp","spillover2 rp",1,0,166,166,0.5,0.5
"618",18516,"Native",26,5,"spillover2","rp","spillover2 rp",4,0,482,482,0.5,0.5
"619",18518,"Native",26,7,"spillover2","rp","spillover2 rp",2,0,994,994,0.5,0.5
"620",18520,"Native",26,17,"spillover2","rp","spillover2 rp",4,0,224,224,0.5,0.5
"621",18522,"Native",26,11,"spillover2","rp","spillover2 rp",2,0,370,370,0.5,0.5
"622",18524,"Native",26,16,"spillover2","rp","spillover2 rp",3,0,308,308,0.5,0.5
"623",18526,"Native",26,3,"spillover2","rp","spillover2 rp",2,0,597,597,0.5,0.5
"624",18528,"Native",26,12,"spillover2","rp","spillover2 rp",3,0,322,322,0.5,0.5
"625",18530,"Native",27,7,"spillover2","rp","spillover2 rp",3,0,1162,1162,0.5,0.5
"626",18532,"Native",27,2,"spillover2","rp","spillover2 rp",2,0,416,416,0.5,0.5
"627",18534,"Native",27,17,"spillover2","rp","spillover2 rp",1,0,333,333,0.5,0.5
"628",18536,"Native",27,6,"spillover2","rp","spillover2 rp",2,0,339,339,0.5,0.5
"629",18538,"Native",27,11,"spillover2","rp","spillover2 rp",3,0,349,349,0.5,0.5
"630",18540,"Native",27,15,"spillover2","rp","spillover2 rp",3,0,525,525,0.5,0.5
"631",18542,"Native",27,1,"spillover2","rp","spillover2 rp",1,0,541,541,0.5,0.5
"632",18544,"Native",27,12,"spillover2","rp","spillover2 rp",4,0,628,628,0.5,0.5
"633",18546,"Native",27,4,"spillover2","rp","spillover2 rp",4,0,663,663,0.5,0.5
"634",18548,"Native",27,13,"spillover2","rp","spillover2 rp",1,0,886,886,0.5,0.5
"635",18550,"Native",27,23,"spillover2","rp","spillover2 rp",3,0,466,466,0.5,0.5
"636",18552,"Native",27,3,"spillover2","rp","spillover2 rp",3,0,499,499,0.5,0.5
"637",18554,"Native",27,5,"spillover2","rp","spillover2 rp",1,0,536,536,0.5,0.5
"638",18556,"Native",27,18,"spillover2","rp","spillover2 rp",2,0,638,638,0.5,0.5
"639",18558,"Native",27,21,"spillover2","rp","spillover2 rp",1,0,761,761,0.5,0.5
"640",18560,"Native",27,9,"spillover2","rp","spillover2 rp",1,0,509,509,0.5,0.5
"641",18562,"Native",27,20,"spillover2","rp","spillover2 rp",4,0,482,482,0.5,0.5
"642",18564,"Native",27,22,"spillover2","rp","spillover2 rp",2,0,269,269,0.5,0.5
"643",18566,"Native",27,14,"spillover2","rp","spillover2 rp",2,0,376,376,0.5,0.5
"644",18568,"Native",27,24,"spillover2","rp","spillover2 rp",4,0,344,344,0.5,0.5
"645",18570,"Native",27,8,"spillover2","rp","spillover2 rp",4,0,533,533,0.5,0.5
"646",18572,"Native",27,10,"spillover2","rp","spillover2 rp",2,0,519,519,0.5,0.5
"647",18574,"Native",27,16,"spillover2","rp","spillover2 rp",4,0,643,643,0.5,0.5
"648",18576,"Native",27,19,"spillover2","rp","spillover2 rp",3,0,801,801,0.5,0.5
"649",18578,"Native",28,1,"spillover2","rp","spillover2 rp",2,0,478,478,0.5,0.5
"650",18580,"Native",28,8,"spillover2","rp","spillover2 rp",1,0,4074,4074,0.5,0.5
"651",18582,"Native",28,9,"spillover2","rp","spillover2 rp",2,0,1870,1870,0.5,0.5
"652",18584,"Native",28,13,"spillover2","rp","spillover2 rp",2,0,1724,1724,0.5,0.5
"653",18586,"Native",28,18,"spillover2","rp","spillover2 rp",3,0,528,528,0.5,0.5
"654",18588,"Native",28,4,"spillover2","rp","spillover2 rp",1,0,324,324,0.5,0.5
"655",18590,"Native",28,12,"spillover2","rp","spillover2 rp",1,0,532,532,0.5,0.5
"656",18592,"Native",28,7,"spillover2","rp","spillover2 rp",4,0,400,400,0.5,0.5
"657",18594,"Native",28,2,"spillover2","rp","spillover2 rp",3,0,498,498,0.5,0.5
"658",18596,"Native",28,10,"spillover2","rp","spillover2 rp",3,0,634,634,0.5,0.5
"659",18598,"Native",28,22,"spillover2","rp","spillover2 rp",3,0,438,438,0.5,0.5
"660",18600,"Native",28,17,"spillover2","rp","spillover2 rp",2,0,286,286,0.5,0.5
"661",18602,"Native",28,11,"spillover2","rp","spillover2 rp",4,0,820,820,0.5,0.5
"662",18604,"Native",28,20,"spillover2","rp","spillover2 rp",1,0,440,440,0.5,0.5
"663",18606,"Native",28,15,"spillover2","rp","spillover2 rp",4,0,480,480,0.5,0.5
"664",18608,"Native",28,23,"spillover2","rp","spillover2 rp",4,0,618,618,0.5,0.5
"665",18610,"Native",28,19,"spillover2","rp","spillover2 rp",4,0,194,194,0.5,0.5
"666",18612,"Native",28,24,"spillover2","rp","spillover2 rp",1,0,290,290,0.5,0.5
"667",18614,"Native",28,5,"spillover2","rp","spillover2 rp",2,0,4452,4452,0.5,0.5
"668",18616,"Native",28,14,"spillover2","rp","spillover2 rp",3,0,282,282,0.5,0.5
"669",18618,"Native",28,16,"spillover2","rp","spillover2 rp",1,0,500,500,0.5,0.5
"670",18620,"Native",28,3,"spillover2","rp","spillover2 rp",4,0,2502,2502,0.5,0.5
"671",18622,"Native",28,21,"spillover2","rp","spillover2 rp",2,0,222,222,0.5,0.5
"672",18624,"Native",28,6,"spillover2","rp","spillover2 rp",3,0,376,376,0.5,0.5
"673",18625,"Native",29,21,"spillover2","rp","spillover2 rp",3,0,726,726,0.5,0.5
"674",18627,"Native",29,19,"spillover2","rp","spillover2 rp",1,0,172,172,0.5,0.5
"675",18629,"Native",29,17,"spillover2","rp","spillover2 rp",3,0,616,616,0.5,0.5
"676",18631,"Native",29,13,"spillover2","rp","spillover2 rp",3,0,338,338,0.5,0.5
"677",18633,"Native",29,2,"spillover2","rp","spillover2 rp",4,0,486,486,0.5,0.5
"678",18635,"Native",29,12,"spillover2","rp","spillover2 rp",2,0,570,570,0.5,0.5
"679",18637,"Native",29,15,"spillover2","rp","spillover2 rp",1,0,290,290,0.5,0.5
