"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"466",33571,"Native",20,48,"wrap_up","tt","wrap_up tt",6,1,0,NA,-0.5,-0.5
"467",33573,"Native",20,45,"wrap_up","tt","wrap_up tt",7,0,312,312,0.5,0.5
"468",33575,"Native",20,28,"wrap_up","tt","wrap_up tt",6,1,0,NA,-0.5,-0.5
"469",33577,"Native",20,47,"wrap_up","tt","wrap_up tt",5,0,258,258,0.5,-0.5
"470",33579,"Native",20,43,"wrap_up","tt","wrap_up tt",5,0,316,316,0.5,-0.5
"471",33581,"Native",20,33,"wrap_up","tt","wrap_up tt",7,0,852,852,0.5,0.5
"472",33583,"Native",20,41,"wrap_up","tt","wrap_up tt",7,0,157,157,0.5,0.5
"473",33585,"Native",20,46,"wrap_up","tt","wrap_up tt",8,0,130,130,-0.5,0.5
"474",33587,"Native",20,39,"wrap_up","tt","wrap_up tt",5,0,256,256,0.5,-0.5
"475",33589,"Native",20,35,"wrap_up","tt","wrap_up tt",5,1,0,NA,0.5,-0.5
"476",33591,"Native",20,31,"wrap_up","tt","wrap_up tt",5,0,432,432,0.5,-0.5
"477",33593,"Native",20,29,"wrap_up","tt","wrap_up tt",7,0,449,449,0.5,0.5
"478",33595,"Native",20,38,"wrap_up","tt","wrap_up tt",8,0,292,292,-0.5,0.5
"479",33597,"Native",20,26,"wrap_up","tt","wrap_up tt",8,0,182,182,-0.5,0.5
"480",33599,"Native",20,25,"wrap_up","tt","wrap_up tt",7,0,265,265,0.5,0.5
"481",33602,"Native",21,47,"wrap_up","tt","wrap_up tt",6,1,0,NA,-0.5,-0.5
"482",33604,"Native",21,33,"wrap_up","tt","wrap_up tt",8,0,522,522,-0.5,0.5
"483",33606,"Native",21,31,"wrap_up","tt","wrap_up tt",6,0,206,206,-0.5,-0.5
"484",33608,"Native",21,28,"wrap_up","tt","wrap_up tt",7,0,348,348,0.5,0.5
"485",33610,"Native",21,29,"wrap_up","tt","wrap_up tt",8,0,554,554,-0.5,0.5
"486",33612,"Native",21,26,"wrap_up","tt","wrap_up tt",5,0,198,198,0.5,-0.5
"487",33614,"Native",21,40,"wrap_up","tt","wrap_up tt",7,0,218,218,0.5,0.5
"488",33616,"Native",21,48,"wrap_up","tt","wrap_up tt",7,0,208,208,0.5,0.5
"489",33618,"Native",21,32,"wrap_up","tt","wrap_up tt",7,0,164,164,0.5,0.5
"490",33620,"Native",21,44,"wrap_up","tt","wrap_up tt",7,0,484,484,0.5,0.5
"491",33622,"Native",21,36,"wrap_up","tt","wrap_up tt",7,0,422,422,0.5,0.5
"492",33624,"Native",21,41,"wrap_up","tt","wrap_up tt",8,0,200,200,-0.5,0.5
"493",33626,"Native",21,34,"wrap_up","tt","wrap_up tt",5,0,90,90,0.5,-0.5
"494",33628,"Native",21,38,"wrap_up","tt","wrap_up tt",5,1,0,NA,0.5,-0.5
"495",33630,"Native",21,43,"wrap_up","tt","wrap_up tt",6,0,248,248,-0.5,-0.5
"496",33632,"Native",21,25,"wrap_up","tt","wrap_up tt",8,0,838,838,-0.5,0.5
"497",33634,"Native",21,37,"wrap_up","tt","wrap_up tt",8,0,400,400,-0.5,0.5
"498",33636,"Native",21,27,"wrap_up","tt","wrap_up tt",6,0,474,474,-0.5,-0.5
"499",33638,"Native",21,46,"wrap_up","tt","wrap_up tt",5,0,224,224,0.5,-0.5
"500",33640,"Native",21,42,"wrap_up","tt","wrap_up tt",5,0,486,486,0.5,-0.5
"501",33642,"Native",21,45,"wrap_up","tt","wrap_up tt",8,0,514,514,-0.5,0.5
"502",33644,"Native",21,35,"wrap_up","tt","wrap_up tt",6,0,154,154,-0.5,-0.5
"503",33646,"Native",21,39,"wrap_up","tt","wrap_up tt",6,0,314,314,-0.5,-0.5
"504",33648,"Native",21,30,"wrap_up","tt","wrap_up tt",5,0,1078,1078,0.5,-0.5
"505",33650,"Native",22,43,"wrap_up","tt","wrap_up tt",7,0,273,273,0.5,0.5
"506",33652,"Native",22,39,"wrap_up","tt","wrap_up tt",7,0,143,143,0.5,0.5
"507",33654,"Native",22,46,"wrap_up","tt","wrap_up tt",6,1,0,NA,-0.5,-0.5
"508",33656,"Native",22,48,"wrap_up","tt","wrap_up tt",8,0,84,84,-0.5,0.5
"509",33658,"Native",22,40,"wrap_up","tt","wrap_up tt",8,0,293,293,-0.5,0.5
"510",33660,"Native",22,42,"wrap_up","tt","wrap_up tt",6,0,242,242,-0.5,-0.5
"511",33662,"Native",22,25,"wrap_up","tt","wrap_up tt",5,0,191,191,0.5,-0.5
"512",33664,"Native",22,35,"wrap_up","tt","wrap_up tt",7,1,0,NA,0.5,0.5
"513",33666,"Native",22,29,"wrap_up","tt","wrap_up tt",5,1,0,NA,0.5,-0.5
"514",33668,"Native",22,37,"wrap_up","tt","wrap_up tt",5,0,167,167,0.5,-0.5
"515",33670,"Native",22,45,"wrap_up","tt","wrap_up tt",5,0,132,132,0.5,-0.5
"516",33672,"Native",22,41,"wrap_up","tt","wrap_up tt",5,1,0,NA,0.5,-0.5
"517",33674,"Native",22,26,"wrap_up","tt","wrap_up tt",6,0,184,184,-0.5,-0.5
"518",33676,"Native",22,32,"wrap_up","tt","wrap_up tt",8,0,244,244,-0.5,0.5
"519",33678,"Native",22,47,"wrap_up","tt","wrap_up tt",7,1,0,NA,0.5,0.5
"520",33680,"Native",22,27,"wrap_up","tt","wrap_up tt",7,0,578,578,0.5,0.5
"521",33682,"Native",22,44,"wrap_up","tt","wrap_up tt",8,1,0,NA,-0.5,0.5
"522",33684,"Native",22,28,"wrap_up","tt","wrap_up tt",8,1,0,NA,-0.5,0.5
"523",33686,"Native",22,30,"wrap_up","tt","wrap_up tt",6,0,838,838,-0.5,-0.5
"524",33688,"Native",22,34,"wrap_up","tt","wrap_up tt",6,0,100,100,-0.5,-0.5
"525",33690,"Native",22,36,"wrap_up","tt","wrap_up tt",8,0,252,252,-0.5,0.5
"526",33692,"Native",22,31,"wrap_up","tt","wrap_up tt",7,1,0,NA,0.5,0.5
"527",33694,"Native",22,33,"wrap_up","tt","wrap_up tt",5,0,141,141,0.5,-0.5
"528",33696,"Native",22,38,"wrap_up","tt","wrap_up tt",6,1,0,NA,-0.5,-0.5
"529",33698,"Native",23,35,"wrap_up","tt","wrap_up tt",5,0,149,149,0.5,-0.5
"530",33700,"Native",23,42,"wrap_up","tt","wrap_up tt",8,0,466,466,-0.5,0.5
"531",33702,"Native",23,33,"wrap_up","tt","wrap_up tt",7,0,316,316,0.5,0.5
"532",33704,"Native",23,32,"wrap_up","tt","wrap_up tt",6,0,212,212,-0.5,-0.5
"533",33706,"Native",23,29,"wrap_up","tt","wrap_up tt",7,0,706,706,0.5,0.5
"534",33708,"Native",23,30,"wrap_up","tt","wrap_up tt",8,0,285,285,-0.5,0.5
"535",33710,"Native",23,26,"wrap_up","tt","wrap_up tt",8,1,0,NA,-0.5,0.5
"536",33712,"Native",23,38,"wrap_up","tt","wrap_up tt",8,0,555,555,-0.5,0.5
"537",33714,"Native",23,34,"wrap_up","tt","wrap_up tt",8,0,409,409,-0.5,0.5
"538",33716,"Native",23,31,"wrap_up","tt","wrap_up tt",5,0,860,860,0.5,-0.5
"539",33718,"Native",23,41,"wrap_up","tt","wrap_up tt",7,0,123,123,0.5,0.5
"540",33720,"Native",23,47,"wrap_up","tt","wrap_up tt",5,1,0,NA,0.5,-0.5
"541",33722,"Native",23,28,"wrap_up","tt","wrap_up tt",6,0,197,197,-0.5,-0.5
"542",33724,"Native",23,25,"wrap_up","tt","wrap_up tt",7,0,117,117,0.5,0.5
"543",33726,"Native",23,46,"wrap_up","tt","wrap_up tt",8,1,0,NA,-0.5,0.5
"544",33728,"Native",23,43,"wrap_up","tt","wrap_up tt",5,0,155,155,0.5,-0.5
"545",33730,"Native",23,39,"wrap_up","tt","wrap_up tt",5,0,173,173,0.5,-0.5
"546",33732,"Native",23,27,"wrap_up","tt","wrap_up tt",5,0,320,320,0.5,-0.5
"547",33734,"Native",23,44,"wrap_up","tt","wrap_up tt",6,0,176,176,-0.5,-0.5
"548",33736,"Native",23,40,"wrap_up","tt","wrap_up tt",6,0,328,328,-0.5,-0.5
"549",33738,"Native",23,48,"wrap_up","tt","wrap_up tt",6,0,144,144,-0.5,-0.5
"550",33740,"Native",23,36,"wrap_up","tt","wrap_up tt",6,0,382,382,-0.5,-0.5
"551",33742,"Native",23,45,"wrap_up","tt","wrap_up tt",7,0,283,283,0.5,0.5
"552",33744,"Native",23,37,"wrap_up","tt","wrap_up tt",7,0,231,231,0.5,0.5
"553",33746,"Native",24,42,"wrap_up","tt","wrap_up tt",7,0,1278,1278,0.5,0.5
"554",33748,"Native",24,43,"wrap_up","tt","wrap_up tt",8,0,367,367,-0.5,0.5
"555",33750,"Native",24,33,"wrap_up","tt","wrap_up tt",6,0,877,877,-0.5,-0.5
"556",33752,"Native",24,41,"wrap_up","tt","wrap_up tt",6,0,493,493,-0.5,-0.5
"557",33754,"Native",24,45,"wrap_up","tt","wrap_up tt",6,0,1815,1815,-0.5,-0.5
"558",33756,"Native",24,44,"wrap_up","tt","wrap_up tt",5,0,431,431,0.5,-0.5
"559",33758,"Native",24,47,"wrap_up","tt","wrap_up tt",8,0,711,711,-0.5,0.5
"560",33760,"Native",24,38,"wrap_up","tt","wrap_up tt",7,1,0,NA,0.5,0.5
"561",33762,"Native",24,28,"wrap_up","tt","wrap_up tt",5,1,0,NA,0.5,-0.5
"562",33764,"Native",24,27,"wrap_up","tt","wrap_up tt",8,0,224,224,-0.5,0.5
"563",33766,"Native",24,31,"wrap_up","tt","wrap_up tt",8,0,713,713,-0.5,0.5
"564",33768,"Native",24,32,"wrap_up","tt","wrap_up tt",5,0,428,428,0.5,-0.5
"565",33770,"Native",24,30,"wrap_up","tt","wrap_up tt",7,0,86,86,0.5,0.5
"566",33772,"Native",24,46,"wrap_up","tt","wrap_up tt",7,0,392,392,0.5,0.5
"567",33774,"Native",24,35,"wrap_up","tt","wrap_up tt",8,0,133,133,-0.5,0.5
"568",33776,"Native",24,37,"wrap_up","tt","wrap_up tt",6,0,575,575,-0.5,-0.5
"569",33778,"Native",24,25,"wrap_up","tt","wrap_up tt",6,0,490,490,-0.5,-0.5
"570",33780,"Native",24,29,"wrap_up","tt","wrap_up tt",6,0,1309,1309,-0.5,-0.5
"571",33782,"Native",24,34,"wrap_up","tt","wrap_up tt",7,0,282,282,0.5,0.5
"572",33784,"Native",24,40,"wrap_up","tt","wrap_up tt",5,0,245,245,0.5,-0.5
"573",33786,"Native",24,39,"wrap_up","tt","wrap_up tt",8,0,305,305,-0.5,0.5
"574",33788,"Native",24,36,"wrap_up","tt","wrap_up tt",5,0,1199,1199,0.5,-0.5
"575",33790,"Native",24,48,"wrap_up","tt","wrap_up tt",5,0,626,626,0.5,-0.5
"576",33792,"Native",24,26,"wrap_up","tt","wrap_up tt",7,0,826,826,0.5,0.5
"577",33794,"Native",25,48,"wrap_up","tt","wrap_up tt",6,1,0,NA,-0.5,-0.5
"578",33796,"Native",25,28,"wrap_up","tt","wrap_up tt",6,0,1358,1358,-0.5,-0.5
"579",33798,"Native",25,46,"wrap_up","tt","wrap_up tt",8,0,241,241,-0.5,0.5
"580",33800,"Native",25,27,"wrap_up","tt","wrap_up tt",5,0,525,525,0.5,-0.5
"581",33802,"Native",25,25,"wrap_up","tt","wrap_up tt",7,0,535,535,0.5,0.5
"582",33804,"Native",25,43,"wrap_up","tt","wrap_up tt",5,0,162,162,0.5,-0.5
"583",33806,"Native",25,34,"wrap_up","tt","wrap_up tt",8,0,365,365,-0.5,0.5
"584",33808,"Native",25,36,"wrap_up","tt","wrap_up tt",6,0,1532,1532,-0.5,-0.5
"585",33810,"Native",25,31,"wrap_up","tt","wrap_up tt",5,0,173,173,0.5,-0.5
"586",33812,"Native",25,37,"wrap_up","tt","wrap_up tt",7,0,215,215,0.5,0.5
"587",33814,"Native",25,30,"wrap_up","tt","wrap_up tt",8,0,319,319,-0.5,0.5
"588",33816,"Native",25,45,"wrap_up","tt","wrap_up tt",7,0,126,126,0.5,0.5
"589",33818,"Native",25,38,"wrap_up","tt","wrap_up tt",8,0,401,401,-0.5,0.5
"590",33820,"Native",25,40,"wrap_up","tt","wrap_up tt",6,0,217,217,-0.5,-0.5
"591",33822,"Native",25,32,"wrap_up","tt","wrap_up tt",6,0,1735,1735,-0.5,-0.5
"592",33824,"Native",25,47,"wrap_up","tt","wrap_up tt",5,0,173,173,0.5,-0.5
"593",33826,"Native",25,41,"wrap_up","tt","wrap_up tt",7,0,383,383,0.5,0.5
"594",33828,"Native",25,33,"wrap_up","tt","wrap_up tt",7,0,250,250,0.5,0.5
"595",33830,"Native",25,26,"wrap_up","tt","wrap_up tt",8,0,835,835,-0.5,0.5
"596",33832,"Native",25,35,"wrap_up","tt","wrap_up tt",5,0,193,193,0.5,-0.5
"597",33834,"Native",25,42,"wrap_up","tt","wrap_up tt",8,0,202,202,-0.5,0.5
"598",33836,"Native",25,44,"wrap_up","tt","wrap_up tt",6,0,458,458,-0.5,-0.5
"599",33838,"Native",25,29,"wrap_up","tt","wrap_up tt",7,0,1062,1062,0.5,0.5
"600",33840,"Native",25,39,"wrap_up","tt","wrap_up tt",5,0,401,401,0.5,-0.5
"601",33841,"Native",26,27,"wrap_up","tt","wrap_up tt",6,0,341,341,-0.5,-0.5
"602",33843,"Native",26,33,"wrap_up","tt","wrap_up tt",8,0,289,289,-0.5,0.5
"603",33845,"Native",26,30,"wrap_up","tt","wrap_up tt",5,0,436,436,0.5,-0.5
"604",33847,"Native",26,42,"wrap_up","tt","wrap_up tt",5,0,259,259,0.5,-0.5
"605",33849,"Native",26,46,"wrap_up","tt","wrap_up tt",5,0,92,92,0.5,-0.5
"606",33851,"Native",26,29,"wrap_up","tt","wrap_up tt",8,0,239,239,-0.5,0.5
"607",33853,"Native",26,28,"wrap_up","tt","wrap_up tt",7,0,214,214,0.5,0.5
"608",33855,"Native",26,31,"wrap_up","tt","wrap_up tt",6,0,119,119,-0.5,-0.5
"609",33857,"Native",26,34,"wrap_up","tt","wrap_up tt",5,0,120,120,0.5,-0.5
"610",33859,"Native",26,43,"wrap_up","tt","wrap_up tt",6,1,0,NA,-0.5,-0.5
"611",33861,"Native",26,26,"wrap_up","tt","wrap_up tt",5,0,126,126,0.5,-0.5
"612",33863,"Native",26,40,"wrap_up","tt","wrap_up tt",7,0,217,217,0.5,0.5
"613",33865,"Native",26,32,"wrap_up","tt","wrap_up tt",7,0,130,130,0.5,0.5
"614",33867,"Native",26,35,"wrap_up","tt","wrap_up tt",6,1,0,NA,-0.5,-0.5
"615",33869,"Native",26,39,"wrap_up","tt","wrap_up tt",6,0,419,419,-0.5,-0.5
"616",33871,"Native",26,45,"wrap_up","tt","wrap_up tt",8,1,0,NA,-0.5,0.5
"617",33873,"Native",26,37,"wrap_up","tt","wrap_up tt",8,0,344,344,-0.5,0.5
"618",33875,"Native",26,36,"wrap_up","tt","wrap_up tt",7,0,764,764,0.5,0.5
"619",33877,"Native",26,47,"wrap_up","tt","wrap_up tt",6,0,145,145,-0.5,-0.5
"620",33879,"Native",26,25,"wrap_up","tt","wrap_up tt",8,0,312,312,-0.5,0.5
"621",33881,"Native",26,38,"wrap_up","tt","wrap_up tt",5,0,171,171,0.5,-0.5
"622",33883,"Native",26,44,"wrap_up","tt","wrap_up tt",7,0,157,157,0.5,0.5
"623",33885,"Native",26,41,"wrap_up","tt","wrap_up tt",8,0,235,235,-0.5,0.5
"624",33887,"Native",26,48,"wrap_up","tt","wrap_up tt",7,0,701,701,0.5,0.5
"625",33889,"Native",27,34,"wrap_up","tt","wrap_up tt",6,0,451,451,-0.5,-0.5
"626",33891,"Native",27,28,"wrap_up","tt","wrap_up tt",8,0,183,183,-0.5,0.5
"627",33893,"Native",27,36,"wrap_up","tt","wrap_up tt",8,0,416,416,-0.5,0.5
"628",33895,"Native",27,25,"wrap_up","tt","wrap_up tt",5,0,254,254,0.5,-0.5
"629",33897,"Native",27,40,"wrap_up","tt","wrap_up tt",8,0,655,655,-0.5,0.5
"630",33899,"Native",27,33,"wrap_up","tt","wrap_up tt",5,0,463,463,0.5,-0.5
"631",33901,"Native",27,37,"wrap_up","tt","wrap_up tt",5,0,335,335,0.5,-0.5
"632",33903,"Native",27,48,"wrap_up","tt","wrap_up tt",8,0,276,276,-0.5,0.5
"633",33905,"Native",27,31,"wrap_up","tt","wrap_up tt",7,1,0,NA,0.5,0.5
"634",33907,"Native",27,35,"wrap_up","tt","wrap_up tt",7,0,230,230,0.5,0.5
"635",33909,"Native",27,32,"wrap_up","tt","wrap_up tt",8,0,139,139,-0.5,0.5
"636",33911,"Native",27,47,"wrap_up","tt","wrap_up tt",7,0,413,413,0.5,0.5
"637",33913,"Native",27,27,"wrap_up","tt","wrap_up tt",7,0,556,556,0.5,0.5
"638",33915,"Native",27,30,"wrap_up","tt","wrap_up tt",6,0,433,433,-0.5,-0.5
"639",33917,"Native",27,45,"wrap_up","tt","wrap_up tt",5,0,101,101,0.5,-0.5
"640",33919,"Native",27,43,"wrap_up","tt","wrap_up tt",7,0,339,339,0.5,0.5
"641",33921,"Native",27,46,"wrap_up","tt","wrap_up tt",6,0,629,629,-0.5,-0.5
"642",33923,"Native",27,42,"wrap_up","tt","wrap_up tt",6,0,296,296,-0.5,-0.5
"643",33925,"Native",27,39,"wrap_up","tt","wrap_up tt",7,0,290,290,0.5,0.5
"644",33927,"Native",27,29,"wrap_up","tt","wrap_up tt",5,0,327,327,0.5,-0.5
"645",33929,"Native",27,38,"wrap_up","tt","wrap_up tt",6,0,158,158,-0.5,-0.5
"646",33931,"Native",27,44,"wrap_up","tt","wrap_up tt",8,0,242,242,-0.5,0.5
"647",33933,"Native",27,41,"wrap_up","tt","wrap_up tt",5,0,127,127,0.5,-0.5
"648",33935,"Native",27,26,"wrap_up","tt","wrap_up tt",6,0,297,297,-0.5,-0.5
"649",33937,"Native",28,39,"wrap_up","tt","wrap_up tt",8,0,596,596,-0.5,0.5
"650",33939,"Native",28,37,"wrap_up","tt","wrap_up tt",6,0,346,346,-0.5,-0.5
"651",33941,"Native",28,25,"wrap_up","tt","wrap_up tt",6,0,288,288,-0.5,-0.5
"652",33943,"Native",28,28,"wrap_up","tt","wrap_up tt",5,0,168,168,0.5,-0.5
"653",33945,"Native",28,36,"wrap_up","tt","wrap_up tt",5,0,514,514,0.5,-0.5
"654",33947,"Native",28,42,"wrap_up","tt","wrap_up tt",7,0,286,286,0.5,0.5
"655",33949,"Native",28,30,"wrap_up","tt","wrap_up tt",7,0,590,590,0.5,0.5
"656",33951,"Native",28,41,"wrap_up","tt","wrap_up tt",6,0,192,192,-0.5,-0.5
"657",33953,"Native",28,32,"wrap_up","tt","wrap_up tt",5,1,0,NA,0.5,-0.5
"658",33955,"Native",28,35,"wrap_up","tt","wrap_up tt",8,1,0,NA,-0.5,0.5
"659",33957,"Native",28,46,"wrap_up","tt","wrap_up tt",7,0,334,334,0.5,0.5
"660",33959,"Native",28,40,"wrap_up","tt","wrap_up tt",5,0,258,258,0.5,-0.5
"661",33961,"Native",28,31,"wrap_up","tt","wrap_up tt",8,0,356,356,-0.5,0.5
"662",33963,"Native",28,48,"wrap_up","tt","wrap_up tt",5,0,380,380,0.5,-0.5
"663",33965,"Native",28,34,"wrap_up","tt","wrap_up tt",7,0,222,222,0.5,0.5
"664",33967,"Native",28,44,"wrap_up","tt","wrap_up tt",5,0,268,268,0.5,-0.5
"665",33969,"Native",28,38,"wrap_up","tt","wrap_up tt",7,0,164,164,0.5,0.5
"666",33971,"Native",28,45,"wrap_up","tt","wrap_up tt",6,0,110,110,-0.5,-0.5
"667",33973,"Native",28,43,"wrap_up","tt","wrap_up tt",8,0,614,614,-0.5,0.5
"668",33975,"Native",28,29,"wrap_up","tt","wrap_up tt",6,0,198,198,-0.5,-0.5
"669",33977,"Native",28,27,"wrap_up","tt","wrap_up tt",8,0,792,792,-0.5,0.5
"670",33979,"Native",28,26,"wrap_up","tt","wrap_up tt",7,0,172,172,0.5,0.5
"671",33981,"Native",28,47,"wrap_up","tt","wrap_up tt",8,0,336,336,-0.5,0.5
"672",33983,"Native",28,33,"wrap_up","tt","wrap_up tt",6,0,148,148,-0.5,-0.5
"673",33986,"Native",29,40,"wrap_up","tt","wrap_up tt",6,0,144,144,-0.5,-0.5
"674",33988,"Native",29,34,"wrap_up","tt","wrap_up tt",8,1,0,NA,-0.5,0.5
"675",33990,"Native",29,28,"wrap_up","tt","wrap_up tt",6,0,524,524,-0.5,-0.5
"676",33992,"Native",29,32,"wrap_up","tt","wrap_up tt",6,1,0,NA,-0.5,-0.5
"677",33994,"Native",29,26,"wrap_up","tt","wrap_up tt",8,0,334,334,-0.5,0.5
"678",33996,"Native",29,33,"wrap_up","tt","wrap_up tt",7,0,146,146,0.5,0.5
"679",33998,"Native",29,30,"wrap_up","tt","wrap_up tt",8,0,128,128,-0.5,0.5
"680",34000,"Native",29,44,"wrap_up","tt","wrap_up tt",6,0,162,162,-0.5,-0.5
"681",34002,"Native",29,43,"wrap_up","tt","wrap_up tt",5,0,320,320,0.5,-0.5
"682",34004,"Native",29,37,"wrap_up","tt","wrap_up tt",7,0,302,302,0.5,0.5
"683",34006,"Native",29,25,"wrap_up","tt","wrap_up tt",7,0,284,284,0.5,0.5
"684",34008,"Native",29,45,"wrap_up","tt","wrap_up tt",7,0,646,646,0.5,0.5
"685",34010,"Native",29,29,"wrap_up","tt","wrap_up tt",7,0,326,326,0.5,0.5
"686",34012,"Native",29,31,"wrap_up","tt","wrap_up tt",5,0,90,90,0.5,-0.5
"687",34014,"Native",29,36,"wrap_up","tt","wrap_up tt",6,0,560,560,-0.5,-0.5
"688",34016,"Native",29,38,"wrap_up","tt","wrap_up tt",8,0,98,98,-0.5,0.5
"689",34018,"Native",29,46,"wrap_up","tt","wrap_up tt",8,0,164,164,-0.5,0.5
"690",34020,"Native",29,39,"wrap_up","tt","wrap_up tt",5,0,482,482,0.5,-0.5
"691",34022,"Native",29,35,"wrap_up","tt","wrap_up tt",5,0,256,256,0.5,-0.5
"692",34024,"Native",29,41,"wrap_up","tt","wrap_up tt",7,0,510,510,0.5,0.5
"693",34026,"Native",29,48,"wrap_up","tt","wrap_up tt",6,0,134,134,-0.5,-0.5
"694",34028,"Native",29,27,"wrap_up","tt","wrap_up tt",5,0,118,118,0.5,-0.5
"695",34030,"Native",29,42,"wrap_up","tt","wrap_up tt",8,0,468,468,-0.5,0.5
"696",34032,"Native",29,47,"wrap_up","tt","wrap_up tt",5,0,242,242,0.5,-0.5
"697",34034,"Native",30,25,"wrap_up","tt","wrap_up tt",8,0,730,730,-0.5,0.5
"698",34036,"Native",30,40,"wrap_up","tt","wrap_up tt",7,0,424,424,0.5,0.5
"699",34038,"Native",30,48,"wrap_up","tt","wrap_up tt",7,0,334,334,0.5,0.5
"700",34040,"Native",30,28,"wrap_up","tt","wrap_up tt",7,1,0,NA,0.5,0.5
"701",34042,"Native",30,30,"wrap_up","tt","wrap_up tt",5,0,346,346,0.5,-0.5
"702",34044,"Native",30,41,"wrap_up","tt","wrap_up tt",8,0,198,198,-0.5,0.5
"703",34046,"Native",30,31,"wrap_up","tt","wrap_up tt",6,0,332,332,-0.5,-0.5
"704",34048,"Native",30,46,"wrap_up","tt","wrap_up tt",5,0,196,196,0.5,-0.5
"705",34050,"Native",30,27,"wrap_up","tt","wrap_up tt",6,0,190,190,-0.5,-0.5
"706",34052,"Native",30,43,"wrap_up","tt","wrap_up tt",6,0,118,118,-0.5,-0.5
"707",34054,"Native",30,37,"wrap_up","tt","wrap_up tt",8,0,520,520,-0.5,0.5
"708",34056,"Native",30,36,"wrap_up","tt","wrap_up tt",7,0,892,892,0.5,0.5
"709",34058,"Native",30,42,"wrap_up","tt","wrap_up tt",5,0,428,428,0.5,-0.5
"710",34060,"Native",30,47,"wrap_up","tt","wrap_up tt",6,0,478,478,-0.5,-0.5
"711",34062,"Native",30,35,"wrap_up","tt","wrap_up tt",6,0,248,248,-0.5,-0.5
"712",34064,"Native",30,34,"wrap_up","tt","wrap_up tt",5,0,168,168,0.5,-0.5
"713",34066,"Native",30,44,"wrap_up","tt","wrap_up tt",7,0,1390,1390,0.5,0.5
"714",34068,"Native",30,38,"wrap_up","tt","wrap_up tt",5,1,0,NA,0.5,-0.5
"715",34070,"Native",30,45,"wrap_up","tt","wrap_up tt",8,1,0,NA,-0.5,0.5
"716",34072,"Native",30,32,"wrap_up","tt","wrap_up tt",7,0,458,458,0.5,0.5
"717",34074,"Native",30,29,"wrap_up","tt","wrap_up tt",8,0,546,546,-0.5,0.5
"718",34076,"Native",30,26,"wrap_up","tt","wrap_up tt",5,0,248,248,0.5,-0.5
"719",34078,"Native",30,33,"wrap_up","tt","wrap_up tt",8,0,588,588,-0.5,0.5
"720",34080,"Native",30,39,"wrap_up","tt","wrap_up tt",6,0,620,620,-0.5,-0.5
"721",34081,"Native",31,32,"wrap_up","tt","wrap_up tt",8,1,0,NA,-0.5,0.5
"722",34083,"Native",31,40,"wrap_up","tt","wrap_up tt",8,0,724,724,-0.5,0.5
"723",34085,"Native",31,47,"wrap_up","tt","wrap_up tt",7,0,386,386,0.5,0.5
"724",34087,"Native",31,42,"wrap_up","tt","wrap_up tt",6,0,634,634,-0.5,-0.5
"725",34089,"Native",31,29,"wrap_up","tt","wrap_up tt",5,0,492,492,0.5,-0.5
"726",34091,"Native",31,38,"wrap_up","tt","wrap_up tt",6,0,412,412,-0.5,-0.5
"727",34093,"Native",31,41,"wrap_up","tt","wrap_up tt",5,0,592,592,0.5,-0.5
"728",34095,"Native",31,37,"wrap_up","tt","wrap_up tt",5,0,1232,1232,0.5,-0.5
"729",34097,"Native",31,44,"wrap_up","tt","wrap_up tt",8,0,398,398,-0.5,0.5
"730",34099,"Native",31,35,"wrap_up","tt","wrap_up tt",7,0,416,416,0.5,0.5
"731",34101,"Native",31,30,"wrap_up","tt","wrap_up tt",6,0,768,768,-0.5,-0.5
"732",34103,"Native",31,33,"wrap_up","tt","wrap_up tt",5,0,292,292,0.5,-0.5
"733",34105,"Native",31,45,"wrap_up","tt","wrap_up tt",5,0,300,300,0.5,-0.5
"734",34107,"Native",31,26,"wrap_up","tt","wrap_up tt",6,0,314,314,-0.5,-0.5
"735",34109,"Native",31,25,"wrap_up","tt","wrap_up tt",5,0,384,384,0.5,-0.5
"736",34111,"Native",31,28,"wrap_up","tt","wrap_up tt",8,0,646,646,-0.5,0.5
"737",34113,"Native",31,46,"wrap_up","tt","wrap_up tt",6,1,0,NA,-0.5,-0.5
"738",34115,"Native",31,31,"wrap_up","tt","wrap_up tt",7,0,724,724,0.5,0.5
"739",34117,"Native",31,36,"wrap_up","tt","wrap_up tt",8,0,764,764,-0.5,0.5
"740",34119,"Native",31,27,"wrap_up","tt","wrap_up tt",7,0,270,270,0.5,0.5
"741",34121,"Native",31,48,"wrap_up","tt","wrap_up tt",8,0,346,346,-0.5,0.5
"742",34123,"Native",31,43,"wrap_up","tt","wrap_up tt",7,0,490,490,0.5,0.5
"743",34125,"Native",31,34,"wrap_up","tt","wrap_up tt",6,0,540,540,-0.5,-0.5
"744",34127,"Native",31,39,"wrap_up","tt","wrap_up tt",7,0,220,220,0.5,0.5
"745",34130,"Native",32,47,"wrap_up","tt","wrap_up tt",8,0,466,466,-0.5,0.5
"746",34132,"Native",32,35,"wrap_up","tt","wrap_up tt",8,0,140,140,-0.5,0.5
"747",34134,"Native",32,31,"wrap_up","tt","wrap_up tt",8,0,176,176,-0.5,0.5
"748",34136,"Native",32,48,"wrap_up","tt","wrap_up tt",5,0,486,486,0.5,-0.5
